# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 1.11056e-16 0 0.500237 0 0
0 0.5 0.0625 1.17297e-16 -3.35872e-06 0.437748 0 0
0 0.5 0.125 1.39833e-16 -6.87443e-06 0.375258 0 0
0 0.5 0.1875 1.79124e-16 -1.06357e-05 0.31278 0 0
0 0.5 0.25 2.40129e-16 -1.49483e-05 0.250302 0 0
0 0.5 0.3125 3.10728e-16 -1.85437e-05 0.187923 0 0
0 0.5 0.375 4.07182e-16 -1.95184e-05 0.125544 0 0
0 0.5 0.4375 1.99067e-16 -1.95167e-05 0.0627718 0 1
0 0.5 0.5 -8.89077e-18 -1.95138e-05 -6.24389e-13 0 1
0 0.5 0.5625 -2.16738e-16 -1.95167e-05 -0.0627718 0 1
0 0.5 0.625 -4.24832e-16 -1.95184e-05 -0.125544 0 0
0 0.5 0.6875 -3.11575e-16 -1.85437e-05 -0.187923 0 0
0 0.5 0.75 -2.31661e-16 -1.49483e-05 -0.250302 0 0
0 0.5 0.8125 -1.66615e-16 -1.06357e-05 -0.31278 0 0
0 0.5 0.875 -1.2514e-16 -6.87443e-06 -0.375258 0 0
0 0.5 0.9375 -1.02504e-16 -3.35872e-06 -0.437748 0 0
0 0.5 1 -9.60129e-17 0 -0.500237 0 0

