# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 0 0 0.500138 0 0
0 0.5 0.01 -3.82617e-15 -1.05353e-08 0.490136 0 0
0 0.5 0.02 -7.07699e-15 -4.07407e-08 0.480134 0 0
0 0.5 0.03 -9.97578e-15 -8.88104e-08 0.470132 0 0
0 0.5 0.04 -1.3397e-14 -1.53206e-07 0.460131 0 0
0 0.5 0.05 -1.64484e-14 -2.32609e-07 0.450129 0 0
0 0.5 0.06 -2.00028e-14 -3.25948e-07 0.440128 0 0
0 0.5 0.07 -2.24831e-14 -4.3235e-07 0.430127 0 0
0 0.5 0.08 -2.53818e-14 -5.51107e-07 0.420127 0 0
0 0.5 0.09 -2.77745e-14 -6.8166e-07 0.410126 0 0
0 0.5 0.1 -2.93842e-14 -8.23608e-07 0.400125 0 0
0 0.5 0.11 -3.26166e-14 -9.76669e-07 0.390125 0 0
0 0.5 0.12 -3.4083e-14 -1.14067e-06 0.380125 0 0
0 0.5 0.13 -3.68154e-14 -1.31557e-06 0.370125 0 0
0 0.5 0.14 -3.78726e-14 -1.50138e-06 0.360125 0 0
0 0.5 0.15 -3.88112e-14 -1.69824e-06 0.350125 0 0
0 0.5 0.16 -4.02091e-14 -1.90637e-06 0.340125 0 0
0 0.5 0.17 -4.06665e-14 -2.12604e-06 0.330126 0 0
0 0.5 0.18 -4.25167e-14 -2.35763e-06 0.320126 0 0
0 0.5 0.19 -4.33503e-14 -2.60155e-06 0.310127 0 0
0 0.5 0.2 -4.48493e-14 -2.85831e-06 0.300128 0 0
0 0.5 0.21 -4.63059e-14 -3.12845e-06 0.29013 0 0
0 0.5 0.22 -4.75911e-14 -3.41259e-06 0.280131 0 0
0 0.5 0.23 -4.91141e-14 -3.71139e-06 0.270133 0 0
0 0.5 0.24 -5.08663e-14 -4.02556e-06 0.260135 0 0
0 0.5 0.25 -5.25565e-14 -4.3558e-06 0.250137 0 0
0 0.5 0.26 -5.44896e-14 -4.70286e-06 0.24014 0 0
0 0.5 0.27 -5.71982e-14 -5.06749e-06 0.230143 0 0
0 0.5 0.28 -6.09144e-14 -5.45035e-06 0.220146 0 0
0 0.5 0.29 -6.52724e-14 -5.85204e-06 0.21015 0 0
0 0.5 0.3 -6.95331e-14 -6.27296e-06 0.200154 0 0
0 0.5 0.31 -7.35834e-14 -6.71323e-06 0.190159 0 0
0 0.5 0.32 -7.76521e-14 -7.17251e-06 0.180165 0 0
0 0.5 0.33 -8.10856e-14 -7.64974e-06 0.170172 0 0
0 0.5 0.34 -8.42446e-14 -8.14279e-06 0.16018 0 0
0 0.5 0.35 -8.76538e-14 -8.64793e-06 0.150188 0 0
0 0.5 0.36 -9.03129e-14 -9.15923e-06 0.140198 0 0
0 0.5 0.37 -9.27704e-14 -9.66731e-06 0.130209 0 0
0 0.5 0.38 -9.55175e-14 -1.01585e-05 0.120222 0 0
0 0.5 0.39 -9.6553e-14 -1.06145e-05 0.110236 0 0
0 0.5 0.4 -9.83257e-14 -1.10119e-05 0.10025 0 0
0 0.5 0.41 -1.00022e-13 -1.13253e-05 0.0902648 0 0
0 0.5 0.42 -1.01818e-13 -1.15355e-05 0.0802783 0 0
0 0.5 0.43 -1.04362e-13 -1.16395e-05 0.0702892 0 0
0 0.5 0.44 -1.06768e-13 -1.16612e-05 0.0597136 0 0.7552
0 0.5 0.45 -9.60398e-14 -1.16636e-05 0.0497732 0 1
0 0.5 0.46 -8.53068e-14 -1.16653e-05 0.0398458 0 1
0 0.5 0.47 -7.45917e-14 -1.16662e-05 0.0299037 0 1
0 0.5 0.48 -6.38635e-14 -1.16667e-05 0.0199459 0 1
0 0.5 0.49 -5.3126e-14 -1.16668e-05 0.00997629 0 1
0 0.5 0.5 -4.23854e-14 -1.16669e-05 -1.38373e-07 0 1
0 0.5 0.51 -3.16303e-14 -1.16668e-05 -0.00997629 0 1
0 0.5 0.52 -2.08612e-14 -1.16667e-05 -0.0199459 0 1
0 0.5 0.53 -1.00919e-14 -1.16662e-05 -0.0299037 0 1
0 0.5 0.54 6.49413e-16 -1.16653e-05 -0.0398458 0 1
0 0.5 0.55 1.14188e-14 -1.16636e-05 -0.0497732 0 1
0 0.5 0.56 2.2164e-14 -1.16612e-05 -0.0597136 0 0.7552
0 0.5 0.57 4.10911e-14 -1.16395e-05 -0.0702892 0 0
0 0.5 0.58 5.52862e-14 -1.15355e-05 -0.0802783 0 0
0 0.5 0.59 6.75291e-14 -1.13253e-05 -0.0902648 0 0
0 0.5 0.6 7.79811e-14 -1.10119e-05 -0.10025 0 0
0 0.5 0.61 8.83372e-14 -1.06145e-05 -0.110236 0 0
0 0.5 0.62 9.44505e-14 -1.01585e-05 -0.120222 0 0
0 0.5 0.63 9.72879e-14 -9.66731e-06 -0.130209 0 0
0 0.5 0.64 9.95662e-14 -9.15923e-06 -0.140198 0 0
0 0.5 0.65 9.91735e-14 -8.64793e-06 -0.150188 0 0
0 0.5 0.66 9.75034e-14 -8.14279e-06 -0.16018 0 0
0 0.5 0.67 9.62424e-14 -7.64974e-06 -0.170172 0 0
0 0.5 0.68 9.61772e-14 -7.17251e-06 -0.180165 0 0
0 0.5 0.69 9.37422e-14 -6.71323e-06 -0.190159 0 0
0 0.5 0.7 9.16287e-14 -6.27296e-06 -0.200154 0 0
0 0.5 0.71 8.8028e-14 -5.85204e-06 -0.21015 0 0
0 0.5 0.72 8.50445e-14 -5.45035e-06 -0.220146 0 0
0 0.5 0.73 8.22639e-14 -5.06749e-06 -0.230143 0 0
0 0.5 0.74 7.96657e-14 -4.70286e-06 -0.24014 0 0
0 0.5 0.75 7.71008e-14 -4.3558e-06 -0.250137 0 0
0 0.5 0.76 7.39293e-14 -4.02556e-06 -0.260135 0 0
0 0.5 0.77 7.20536e-14 -3.71139e-06 -0.270133 0 0
0 0.5 0.78 6.89969e-14 -3.41259e-06 -0.280131 0 0
0 0.5 0.79 6.66192e-14 -3.12845e-06 -0.29013 0 0
0 0.5 0.8 6.41526e-14 -2.85831e-06 -0.300128 0 0
0 0.5 0.81 6.18531e-14 -2.60155e-06 -0.310127 0 0
0 0.5 0.82 5.97272e-14 -2.35763e-06 -0.320126 0 0
0 0.5 0.83 5.65677e-14 -2.12604e-06 -0.330126 0 0
0 0.5 0.84 5.42312e-14 -1.90637e-06 -0.340125 0 0
0 0.5 0.85 5.09394e-14 -1.69824e-06 -0.350125 0 0
0 0.5 0.86 4.75762e-14 -1.50138e-06 -0.360125 0 0
0 0.5 0.87 4.55582e-14 -1.31557e-06 -0.370125 0 0
0 0.5 0.88 4.30846e-14 -1.14067e-06 -0.380125 0 0
0 0.5 0.89 4.03588e-14 -9.76669e-07 -0.390125 0 0
0 0.5 0.9 3.76854e-14 -8.23608e-07 -0.400125 0 0
0 0.5 0.91 3.50251e-14 -6.8166e-07 -0.410126 0 0
0 0.5 0.92 3.20174e-14 -5.51107e-07 -0.420127 0 0
0 0.5 0.93 2.84731e-14 -4.3235e-07 -0.430127 0 0
0 0.5 0.94 2.55516e-14 -3.25948e-07 -0.440128 0 0
0 0.5 0.95 2.25188e-14 -2.32609e-07 -0.450129 0 0
0 0.5 0.96 1.8218e-14 -1.53206e-07 -0.460131 0 0
0 0.5 0.97 1.481e-14 -8.88104e-08 -0.470132 0 0
0 0.5 0.98 1.04528e-14 -4.07407e-08 -0.480134 0 0
0 0.5 0.99 5.40753e-15 -1.05353e-08 -0.490136 0 0
0 0.5 1 0 0 -0.500138 0 0

