# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1> <C_2>
0 0.5 0.6 -3.58886e-12 -0.00464696 0.190209 0 1 0

0.210141 0.5 0.6 1.22803e-11 -0.00468004 0.191338 0 1 2.4204e-28

0.4188 0.5 0.6 -2.92518e-11 -0.00466485 0.19041 0 1 -8.07717e-23

0.628139 0.5 0.6 1.46526e-11 -0.00463842 0.189354 0 1 1.62551e-21

0.838672 0.5 0.6 -1.37486e-11 -0.00460739 0.188659 0 1 -1.33724e-20

1.05062 0.5 0.6 1.17504e-11 -0.00457613 0.187617 0 1 5.86321e-20

1.26402 0.5 0.6 2.18757e-11 -0.00454262 0.186444 0 1 -1.3782e-19

1.479 0.5 0.6 1.07842e-11 -0.00450681 0.185712 0 1 1.15616e-19

1.69568 0.5 0.6 7.96337e-12 -0.00447151 0.185519 0 1 1.97057e-19

1.91407 0.5 0.6 -4.97214e-12 -0.00443766 0.185251 0 1 -4.37929e-19

2.13413 0.5 0.6 2.05451e-11 -0.00440531 0.185087 0 1 -2.31258e-19

2.35581 0.5 0.6 -2.40535e-11 -0.00437216 0.184808 0 1 9.4188e-19

2.57917 0.5 0.6 -2.07272e-11 -0.00433759 0.184328 0 1 5.53308e-19

2.8043 0.5 0.6 -1.04148e-11 -0.00430444 0.18431 0 1 -1.6115e-18

3.03117 0.5 0.6 -2.15681e-11 -0.00427031 0.184302 0 1 -1.9456e-18

3.25986 0.5 0.6 -1.91825e-11 -0.00423566 0.184454 0 1.00001 1.78198e-18

3.49042 0.5 0.6 -1.69426e-11 -0.00420267 0.184641 0 1.00001 5.31172e-18

3.72278 0.5 0.6 -1.67709e-11 -0.00416942 0.185049 0 1.00001 1.29127e-18

3.957 0.5 0.6 -2.01727e-11 -0.00413584 0.185492 0 1.00001 -9.4198e-18

4.19312 0.5 0.6 3.53071e-12 -0.00410279 0.186182 0 1.00002 -1.22025e-17

4.43114 0.5 0.6 -2.41501e-11 -0.00406899 0.186668 0 1.00002 5.47888e-18

4.67115 0.5 0.6 3.18551e-12 -0.00403712 0.187173 0 1.00003 2.91915e-17

4.91304 0.5 0.6 1.56158e-11 -0.00400666 0.187876 0 1.00003 2.30502e-17

5.15678 0.5 0.6 -1.13507e-11 -0.00397605 0.188603 0 1.00003 -2.56169e-17

5.40239 0.5 0.6 -2.005e-11 -0.00394705 0.18943 0 1.00003 -7.19072e-17

5.6498 0.5 0.6 -1.63555e-11 -0.00391858 0.19052 0 1.00002 -4.61566e-17

