# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 -2.03744e-13 0 0.500284 0 0
0 0.5 0.0625 -1.85147e-13 -3.97812e-06 0.437788 0 0
0 0.5 0.125 -1.68363e-13 -8.22192e-06 0.375301 0 0
0 0.5 0.1875 -1.54898e-13 -1.29711e-05 0.312826 0 0
0 0.5 0.25 -1.20596e-13 -1.83372e-05 0.250372 0 0
0 0.5 0.3125 -8.41685e-14 -2.38373e-05 0.187951 0 0
0 0.5 0.375 1.30333e-14 -2.66781e-05 0.125536 0 0
0 0.5 0.4375 -3.12915e-14 -2.67021e-05 0.0620491 0 1
0 0.5 0.5 -7.63799e-14 -2.67098e-05 2.83185e-11 0 1
0 0.5 0.5625 -1.22332e-13 -2.67021e-05 -0.0620491 0 1
0 0.5 0.625 -1.66746e-13 -2.66781e-05 -0.125536 0 0
0 0.5 0.6875 1.85954e-13 -2.38373e-05 -0.187951 0 0
0 0.5 0.75 3.01322e-13 -1.83372e-05 -0.250372 0 0
0 0.5 0.8125 3.74883e-13 -1.29711e-05 -0.312826 0 0
0 0.5 0.875 4.19629e-13 -8.22192e-06 -0.375301 0 0
0 0.5 0.9375 4.47892e-13 -3.97812e-06 -0.437788 0 0
0 0.5 1 4.45723e-13 0 -0.500284 0 0

