# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1> <C_2>
0 0.5 0.6 -3.01195e-12 -0.00461858 0.189645 0 1 0

0.105736 0.5 0.6 4.62015e-12 -0.00447047 0.189188 0 1 -1.12444e-18

0.214979 0.5 0.6 6.27192e-12 -0.00442359 0.188932 0 1 2.83851e-16

0.325381 0.5 0.6 -1.38761e-13 -0.0043926 0.188835 0 1 -1.39233e-15

0.436563 0.5 0.6 -9.50445e-13 -0.00436975 0.188716 0 1 1.8884e-15

0.548326 0.5 0.6 1.09839e-12 -0.00433281 0.188525 0 1 1.78721e-15

0.661025 0.5 0.6 -2.36756e-12 -0.00429953 0.188393 0 0.999999 -4.09065e-15

0.774559 0.5 0.6 -1.35797e-12 -0.00426903 0.1883 0 0.999999 -4.24069e-15

0.888921 0.5 0.6 6.57972e-13 -0.00423883 0.188225 0 0.999999 3.80651e-15

1.00414 0.5 0.6 9.78724e-14 -0.00420867 0.18813 0 0.999999 1.11057e-14

1.12019 0.5 0.6 -7.74123e-14 -0.00417933 0.188027 0 0.999998 4.7415e-15

1.23705 0.5 0.6 -6.19003e-14 -0.00415247 0.187932 0 0.999998 -2.87187e-16

1.35467 0.5 0.6 -9.59538e-13 -0.00412752 0.187858 0 0.999997 -2.66761e-14

1.473 0.5 0.6 -4.41444e-13 -0.00410429 0.187812 0 0.999997 -1.31437e-14

1.592 0.5 0.6 2.11182e-13 -0.0040811 0.18775 0 0.999996 4.1151e-14

1.71168 0.5 0.6 -7.50427e-13 -0.00405757 0.187669 0 0.999996 6.14865e-14

1.83205 0.5 0.6 1.76298e-13 -0.00403393 0.187583 0 0.999995 -1.17084e-15

1.95313 0.5 0.6 5.35768e-13 -0.00401044 0.187508 0 0.999994 -1.14582e-13

2.07492 0.5 0.6 5.24385e-13 -0.0039872 0.187443 0 0.999994 -1.83116e-13

2.19742 0.5 0.6 6.15487e-13 -0.0039647 0.187366 0 0.999993 -1.23408e-13

2.32061 0.5 0.6 4.20338e-13 -0.00394226 0.187284 0 0.999992 6.93065e-14

2.44451 0.5 0.6 1.26853e-12 -0.00392188 0.18728 0 0.999992 2.55529e-13

2.56904 0.5 0.6 6.3658e-13 -0.00390023 0.187225 0 0.999991 3.30143e-13

2.69427 0.5 0.6 6.55317e-13 -0.00387845 0.187182 0 0.99999 2.86596e-13

2.8202 0.5 0.6 3.5801e-13 -0.0038575 0.187135 0 0.99999 1.55169e-13

2.94681 0.5 0.6 4.85681e-13 -0.00383683 0.187066 0 0.999989 -2.58643e-14

3.07411 0.5 0.6 1.09643e-12 -0.0038156 0.186957 0 0.999989 -2.1995e-13

3.20211 0.5 0.6 3.90356e-13 -0.00379451 0.186864 0 0.999988 -3.9385e-13

3.33083 0.5 0.6 3.91495e-13 -0.00377305 0.186789 0 0.999988 -5.17619e-13

3.46028 0.5 0.6 6.8287e-13 -0.00375129 0.186728 0 0.999988 -5.65588e-13

3.59048 0.5 0.6 7.06644e-13 -0.00372932 0.186663 0 0.999988 -5.18107e-13

3.72146 0.5 0.6 -3.48681e-13 -0.00370631 0.186597 0 0.999988 -3.99627e-13

3.85324 0.5 0.6 -3.45792e-13 -0.00368653 0.18653 0 0.999988 -5.79754e-14

3.98574 0.5 0.6 -1.4481e-13 -0.00366635 0.18648 0 0.999989 4.40127e-13

4.11896 0.5 0.6 4.7253e-13 -0.00364606 0.186441 0 0.999989 9.47395e-13

4.25293 0.5 0.6 -3.11568e-13 -0.00362642 0.186394 0 0.99999 1.31079e-12

4.38762 0.5 0.6 9.46935e-13 -0.00360718 0.186352 0 0.99999 1.41968e-12

4.52304 0.5 0.6 1.19707e-12 -0.0035878 0.186292 0 0.999991 1.23693e-12

4.65918 0.5 0.6 -3.99971e-14 -0.00356868 0.186213 0 0.999991 8.05113e-13

4.79606 0.5 0.6 3.05531e-13 -0.00354949 0.186116 0 0.999992 2.28331e-13

4.93368 0.5 0.6 4.84774e-13 -0.00353043 0.186028 0 0.999992 -3.71909e-13

5.07204 0.5 0.6 2.88025e-13 -0.0035103 0.186069 0 0.999993 -8.40323e-13

5.21119 0.5 0.6 3.30055e-13 -0.00349241 0.186031 0 0.999993 -1.18072e-12

5.35105 0.5 0.6 5.36306e-13 -0.00347417 0.185972 0 0.999993 -1.40275e-12

5.49165 0.5 0.6 4.74894e-13 -0.00345593 0.18591 0 0.999993 -1.52367e-12

5.63299 0.5 0.6 -6.45304e-14 -0.00343803 0.185845 0 0.999992 -1.56273e-12

5.77507 0.5 0.6 -7.30954e-13 -0.00341973 0.185766 0 0.999992 -1.53511e-12

5.9179 0.5 0.6 -3.37714e-13 -0.00340156 0.185687 0 0.999991 -1.44826e-12

6.0615 0.5 0.6 -2.46696e-13 -0.00338287 0.185615 0 0.99999 -1.30172e-12

6.20589 0.5 0.6 -2.18698e-13 -0.00336433 0.185554 0 0.999988 -1.08974e-12

6.35108 0.5 0.6 5.5269e-13 -0.00334611 0.185496 0 0.999987 -8.04471e-13

6.49706 0.5 0.6 3.60153e-13 -0.00332911 0.185552 0 0.999985 -4.28849e-13

6.64378 0.5 0.6 2.09999e-13 -0.00331148 0.185519 0 0.999983 1.2619e-14

6.79128 0.5 0.6 3.02644e-13 -0.00329425 0.18548 0 0.999981 5.04332e-13

6.93956 0.5 0.6 -1.58007e-14 -0.00327767 0.185417 0 0.999979 1.03097e-12

7.08859 0.5 0.6 -1.07093e-14 -0.0032611 0.185327 0 0.999977 1.57379e-12

7.23837 0.5 0.6 1.89925e-13 -0.00324509 0.185241 0 0.999975 2.11e-12

7.3889 0.5 0.6 1.78217e-13 -0.00322898 0.185179 0 0.999973 2.61376e-12

7.54017 0.5 0.6 -1.23433e-12 -0.00321258 0.185129 0 0.999971 3.05749e-12

7.69222 0.5 0.6 1.97693e-13 -0.00319647 0.185102 0 0.999969 3.4131e-12

7.84503 0.5 0.6 1.04497e-13 -0.00318012 0.185084 0 0.999968 3.65293e-12

7.99862 0.5 0.6 -3.36706e-13 -0.00316724 0.185106 0 0.999966 3.65758e-12

8.15283 0.5 0.6 2.18925e-13 -0.00315131 0.185074 0 0.999965 3.51437e-12

8.30781 0.5 0.6 -2.56259e-13 -0.00313596 0.18505 0 0.999964 3.26606e-12

8.46356 0.5 0.6 -8.07594e-13 -0.00312039 0.184989 0 0.999963 2.94367e-12

8.62007 0.5 0.6 1.3932e-13 -0.00310485 0.184947 0 0.999963 2.57435e-12

8.77738 0.5 0.6 -6.68086e-13 -0.00308944 0.184893 0 0.999962 2.18167e-12

8.93546 0.5 0.6 1.2322e-13 -0.00307419 0.184824 0 0.999962 1.7836e-12

9.09433 0.5 0.6 3.33553e-13 -0.0030595 0.184788 0 0.999962 1.38967e-12

9.25396 0.5 0.6 6.53771e-13 -0.00304471 0.18476 0 0.999962 9.97572e-13

9.41437 0.5 0.6 -6.18136e-13 -0.00302951 0.184696 0 0.999962 5.92758e-13

9.57557 0.5 0.6 -6.1743e-13 -0.00301262 0.184778 0 0.999962 1.37471e-13

9.73771 0.5 0.6 -4.89484e-13 -0.00299873 0.184773 0 0.999963 -3.31701e-13

9.90059 0.5 0.6 -4.06207e-13 -0.00298534 0.184762 0 0.999963 -8.0024e-13

10.0642 0.5 0.6 -1.60465e-13 -0.00297155 0.184694 0 0.999964 -1.26534e-12

10.2286 0.5 0.6 6.611e-13 -0.00295735 0.184606 0 0.999964 -1.73024e-12

