# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1> <C_2>
0 0.5 0.6 1.80409e-12 -0.00459498 0.191027 0 1 0

0.212554 0.5 0.6 -4.62287e-11 -0.00454837 0.190805 0 1 -5.23649e-14

0.42729 0.5 0.6 6.38382e-11 -0.00449923 0.190525 0 1 8.52824e-12

0.644376 0.5 0.6 6.84617e-12 -0.0044513 0.190437 0 1 -3.10618e-11

0.863804 0.5 0.6 -4.08026e-11 -0.00440376 0.19039 0 0.999999 7.80174e-12

1.0856 0.5 0.6 -7.25547e-13 -0.00435559 0.190345 0 0.999999 7.14978e-11

1.30986 0.5 0.6 -3.14798e-12 -0.00430884 0.190317 0 0.999998 1.24138e-11

1.53656 0.5 0.6 6.47665e-12 -0.00426414 0.190282 0 0.999998 -1.16815e-10

1.76563 0.5 0.6 6.04307e-12 -0.00421984 0.190234 0 0.999996 -1.53063e-10

1.99712 0.5 0.6 -1.16534e-12 -0.00417655 0.190195 0 0.999993 2.93472e-11

2.231 0.5 0.6 -1.09714e-11 -0.0041341 0.190179 0 0.999988 3.2668e-10

2.4673 0.5 0.6 -2.22347e-12 -0.00409377 0.190214 0 0.999982 3.47489e-10

2.7059 0.5 0.6 4.59999e-13 -0.00405278 0.190223 0 0.999975 2.06203e-10

2.94692 0.5 0.6 -2.61606e-13 -0.0040124 0.190229 0 0.999967 3.30048e-11

3.19037 0.5 0.6 -5.4162e-12 -0.00397274 0.190239 0 0.999958 -4.87007e-11

3.43625 0.5 0.6 -3.96757e-12 -0.00393401 0.190256 0 0.999949 -3.41146e-11

3.68456 0.5 0.6 -1.38893e-12 -0.00389625 0.190283 0 0.99994 -2.64921e-11

3.93527 0.5 0.6 -7.1714e-12 -0.00385919 0.190315 0 0.999931 -1.407e-10

4.1884 0.5 0.6 1.21451e-12 -0.00382284 0.190355 0 0.999922 -4.1091e-10

4.44394 0.5 0.6 -2.69195e-12 -0.00378707 0.1904 0 0.999915 -7.67463e-10

4.7019 0.5 0.6 1.35236e-12 -0.00375158 0.190446 0 0.999909 -1.09639e-09

4.9623 0.5 0.6 -2.36019e-12 -0.00371541 0.190447 0 0.999902 -9.38667e-10

5.22521 0.5 0.6 -4.5026e-12 -0.00368105 0.190496 0 0.999896 -5.88871e-10

5.49057 0.5 0.6 -1.47839e-11 -0.00364726 0.190551 0 0.999891 -1.95673e-10

5.75839 0.5 0.6 7.0532e-12 -0.00361403 0.190604 0 0.999886 1.6901e-10

6.02868 0.5 0.6 5.66814e-12 -0.00358149 0.190657 0 0.999882 4.74975e-10

6.30142 0.5 0.6 2.75053e-12 -0.00354956 0.190716 0 0.999879 7.11984e-10

6.57663 0.5 0.6 9.98546e-13 -0.0035181 0.190779 0 0.999876 8.78469e-10

6.8543 0.5 0.6 1.79823e-12 -0.00348694 0.190844 0 0.999875 9.75468e-10

7.13445 0.5 0.6 -1.06052e-11 -0.00345625 0.190913 0 0.999874 1.00482e-09

7.4171 0.5 0.6 1.72786e-12 -0.00342604 0.19099 0 0.999874 9.67838e-10

7.70225 0.5 0.6 -1.20049e-12 -0.00339597 0.19114 0 0.999873 9.30705e-10

7.98989 0.5 0.6 -3.72399e-12 -0.00336706 0.191239 0 0.999875 6.57023e-10

8.28001 0.5 0.6 -1.10041e-12 -0.00333867 0.19135 0 0.999881 2.4653e-10

8.57259 0.5 0.6 -4.20823e-12 -0.00331087 0.191471 0 0.99989 -1.53523e-10

8.86762 0.5 0.6 8.05062e-13 -0.00328356 0.191596 0 0.999902 -4.43858e-10

9.1651 0.5 0.6 8.28878e-12 -0.00325664 0.191718 0 0.999914 -5.02916e-10

9.46504 0.5 0.6 1.6471e-11 -0.00323014 0.191857 0 0.999927 -1.69935e-10

9.76743 0.5 0.6 5.81743e-12 -0.00320403 0.192025 0 0.999939 1.07337e-09

10.0723 0.5 0.6 -7.59851e-12 -0.00317838 0.192225 0 0.99995 2.63684e-09

