# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1> <C_2>
0 0.5 0.6 -2.364e-12 -0.00458063 0.18955 0 1 0

0.213184 0.5 0.6 9.32392e-13 -0.00429995 0.190274 0 1 1.7423e-28

0.440287 0.5 0.6 -2.10576e-11 -0.00421964 0.189511 0 1 -2.96535e-22

0.671713 0.5 0.6 -7.14982e-12 -0.00416297 0.188972 0 1 3.46806e-21

0.906289 0.5 0.6 -6.57649e-13 -0.00411128 0.188464 0 1 -2.21357e-20

1.14382 0.5 0.6 -7.18733e-12 -0.00403382 0.188122 0 1 8.32346e-20

1.3859 0.5 0.6 -5.83721e-12 -0.00397489 0.187814 0 1 -1.75475e-19

1.63156 0.5 0.6 3.37969e-12 -0.00391855 0.187622 0 1 1.13505e-19

1.88077 0.5 0.6 -6.11069e-13 -0.00386487 0.187467 0 1 2.82333e-19

2.13344 0.5 0.6 -7.65517e-13 -0.00381583 0.187273 0 1 -4.90516e-19

2.38937 0.5 0.6 -1.08841e-12 -0.00376755 0.187273 0 1 -3.61807e-19

2.64857 0.5 0.6 -1.71222e-12 -0.0037198 0.187218 0 1 9.77712e-19

2.9111 0.5 0.6 -1.00631e-12 -0.00367535 0.187131 0 1 9.12121e-19

3.1768 0.5 0.6 1.23104e-12 -0.00363079 0.187053 0 1 -1.58894e-18

3.44577 0.5 0.6 -1.83145e-12 -0.00358657 0.186911 0 1 -2.68899e-18

3.71805 0.5 0.6 -3.74849e-12 -0.00354534 0.186793 0 1 1.36275e-18

3.9935 0.5 0.6 -1.93379e-12 -0.0035031 0.18661 0 1.00001 6.43234e-18

4.27227 0.5 0.6 -8.41524e-13 -0.00346319 0.186479 0 1.00001 2.87216e-18

4.55425 0.5 0.6 -1.56612e-12 -0.00342409 0.186401 0 1.00001 -1.01318e-17

4.83946 0.5 0.6 -2.82104e-12 -0.00338627 0.186387 0 1.00002 -1.54837e-17

5.12784 0.5 0.6 -1.34652e-12 -0.00334772 0.186352 0 1.00002 3.45281e-18

5.41955 0.5 0.6 9.47619e-13 -0.00331009 0.186403 0 1.00003 3.23456e-17

5.71458 0.5 0.6 7.69984e-13 -0.00327184 0.186321 0 1.00003 3.029e-17

6.01305 0.5 0.6 -3.47748e-13 -0.00323571 0.186229 0 1.00003 -2.26678e-17

6.31486 0.5 0.6 1.0012e-13 -0.00319972 0.186133 0 1.00003 -8.00199e-17

6.62006 0.5 0.6 -1.00246e-13 -0.00316621 0.186042 0 1.00002 -6.06821e-17

6.92849 0.5 0.6 -6.35128e-13 -0.00313188 0.185842 0 1.00002 5.24125e-17

7.2403 0.5 0.6 6.62757e-12 -0.00310068 0.185824 0 1.00001 1.75433e-16

7.55525 0.5 0.6 -2.02029e-12 -0.00306785 0.185727 0 0.999992 1.6074e-16

7.87357 0.5 0.6 2.52281e-13 -0.00303788 0.185761 0 0.999975 -6.40095e-17

8.19503 0.5 0.6 -7.19569e-13 -0.00300666 0.185886 0 0.999955 -3.67687e-16

8.51982 0.5 0.6 4.08357e-13 -0.00297573 0.185911 0 0.999934 -4.49833e-16

8.84799 0.5 0.6 -7.16882e-14 -0.00294641 0.185911 0 0.999913 -6.58056e-17

9.17942 0.5 0.6 2.31813e-13 -0.00291739 0.185927 0 0.999892 6.52828e-16

9.51415 0.5 0.6 3.00493e-13 -0.00288861 0.18587 0 0.999875 1.11392e-15

9.85221 0.5 0.6 -3.71804e-13 -0.00285917 0.185785 0 0.999863 7.08284e-16

10.1938 0.5 0.6 -9.10151e-14 -0.00283056 0.18578 0 0.99986 -6.26552e-16

10.5387 0.5 0.6 -1.36033e-12 -0.00280412 0.185809 0 0.999867 -2.20086e-15

10.887 0.5 0.6 -4.74136e-13 -0.0027776 0.185872 0 0.999886 -2.72054e-15

11.2386 0.5 0.6 -9.83802e-13 -0.0027522 0.185996 0 0.999913 -1.04881e-15

11.5934 0.5 0.6 -1.6249e-12 -0.00272843 0.186065 0 0.999947 2.78909e-15

11.9513 0.5 0.6 -5.54468e-13 -0.00270165 0.186044 0 0.999983 6.63686e-15

12.3127 0.5 0.6 -7.06286e-13 -0.00267845 0.186045 0 1.00002 6.83843e-15

12.6773 0.5 0.6 -6.42151e-13 -0.00265564 0.186093 0 1.00005 9.9021e-16

13.045 0.5 0.6 -6.68343e-13 -0.0026312 0.186072 0 1.00007 -9.05554e-15

13.4161 0.5 0.6 -6.97979e-14 -0.00260817 0.186186 0 1.00009 -1.75024e-14

13.7905 0.5 0.6 1.17864e-13 -0.00258528 0.186215 0 1.0001 -1.71045e-14

14.1682 0.5 0.6 6.19431e-13 -0.00256419 0.186326 0 1.00009 -3.33557e-15

14.549 0.5 0.6 4.15135e-13 -0.00254276 0.186368 0 1.00008 2.18316e-14

14.933 0.5 0.6 4.33121e-14 -0.00252056 0.186353 0 1.00007 4.67713e-14

15.3203 0.5 0.6 8.1955e-13 -0.00249982 0.186331 0 1.00005 5.08334e-14

15.7109 0.5 0.6 -6.22077e-13 -0.00247982 0.186297 0 1.00004 1.74639e-14

16.1047 0.5 0.6 -9.57301e-13 -0.00245933 0.186379 0 1.00003 -4.91066e-14

16.5017 0.5 0.6 8.7765e-14 -0.00243991 0.186424 0 1.00002 -1.17639e-13

16.9019 0.5 0.6 -3.19796e-13 -0.00242272 0.186542 0 1.00002 -1.41852e-13

17.3049 0.5 0.6 3.46615e-13 -0.00240531 0.186787 0 1.00003 -8.4673e-14

17.7108 0.5 0.6 -4.30917e-13 -0.0023872 0.186909 0 1.00003 6.11816e-14

18.1198 0.5 0.6 -1.36681e-12 -0.00236972 0.187018 0 1.00004 2.56329e-13

18.5318 0.5 0.6 -4.37488e-13 -0.00235398 0.187245 0 1.00006 4.00539e-13

18.9465 0.5 0.6 1.05448e-12 -0.00233968 0.187477 0 1.00007 3.61693e-13

19.3638 0.5 0.6 -5.59188e-13 -0.00232456 0.187681 0 1.00007 5.64047e-14

19.7838 0.5 0.6 -1.38031e-13 -0.00231045 0.187884 0 1.00008 -4.56999e-13

20.2064 0.5 0.6 4.3362e-13 -0.00229858 0.188157 0 1.00007 -9.61736e-13

20.6311 0.5 0.6 3.24435e-13 -0.00228452 0.188453 0 1.00007 -1.16509e-12

21.0584 0.5 0.6 3.85592e-13 -0.00227085 0.188528 0 1.00005 -8.08397e-13

21.4883 0.5 0.6 5.69434e-13 -0.00225762 0.188536 0 1.00004 2.38866e-13

21.9207 0.5 0.6 1.72477e-12 -0.00224603 0.188757 0 1.00002 1.78465e-12

22.3554 0.5 0.6 1.02376e-12 -0.00223347 0.188773 0 1.00001 3.15807e-12

22.7924 0.5 0.6 1.25085e-12 -0.00222079 0.188963 0 1 3.43575e-12

23.232 0.5 0.6 -5.12781e-13 -0.00220884 0.18923 0 0.999998 1.88361e-12

23.6739 0.5 0.6 1.56698e-13 -0.00219824 0.189424 0 1 -1.47786e-12

24.118 0.5 0.6 1.18282e-12 -0.00218836 0.189906 0 1.00001 -5.74748e-12

24.563 0.5 0.6 -2.97667e-13 -0.0021798 0.190324 0 1.00002 -9.33259e-12

25.005 0.5 0.6 -2.18124e-13 -0.002171 0.190445 0 1.00003 -1.00856e-11

25.4451 0.5 0.6 7.55992e-14 -0.00216306 0.190902 0 1.00004 -6.0156e-12

25.8815 0.5 0.6 5.14988e-13 -0.00215595 0.191467 0 1.00005 3.14781e-12

26.3157 0.5 0.6 8.19803e-13 -0.00214971 0.191841 0 1.00006 1.52579e-11

26.7482 0.5 0.6 8.49227e-13 -0.0021415 0.192268 0 1.00006 2.59417e-11

27.1802 0.5 0.6 7.76835e-14 -0.00213339 0.19246 0 1.00005 3.02323e-11

27.6114 0.5 0.6 -8.73999e-13 -0.00212731 0.192758 0 1.00004 2.46334e-11

28.038 0.5 0.6 -4.41751e-13 -0.00212156 0.193417 0 1.00003 7.04112e-12

28.4647 0.5 0.6 1.95662e-12 -0.00211626 0.19371 0 1.00002 -2.1164e-11
