   660.00000000000000        1.8948940975021943E+023   9.9999999999999996E+027   9.9999999999999996E+027   1.8948222877508169E+023   1.4948714031165924E-022   2.4295239028373451E-017   9.7570461148546849E-016   1.0000000000009822E-015   9207381.0064508971     
   658.70841487279847        1.8702744230757755E+023   9.9999999999999996E+027   9.9999999999999996E+027   1.8702044671641584E+023   1.5800372229262844E-022   2.4612386171706094E-017   9.7538745582532474E-016   1.0000000000007530E-015   9206383.2695588116     
   657.41682974559683        1.8459711295405830E+023   9.9999999999999996E+027   9.9999999999999996E+027   1.8459029798684078E+023   1.6700600917811041E-022   2.4933684240512202E-017   9.7506614875405296E-016   1.0000000000005744E-015   9205372.2522115167     
   656.12524461839530        1.8219801963283199E+023   9.9999999999999996E+027   9.9999999999999996E+027   1.8219138065108225E+023   1.7652171733476618E-022   2.5259187213553624E-017   9.7474063626516587E-016   1.0000000000004369E-015   9204347.7756874803     
   654.83365949119366        1.7982976533867525E+023   9.9999999999999996E+027   9.9999999999999996E+027   1.7982329782238529E+023   1.8658014481198232E-022   2.5588949753399780E-017   9.7441086366678566E-016   1.0000000000003302E-015   9203309.6588330399     
   653.54207436399224        1.7749195805522539E+023   9.9999999999999996E+027   9.9999999999999996E+027   1.7748565759984657E+023   1.9721226154494873E-022   2.5923027214467963E-017   9.7407677557351887E-016   1.0000000000002484E-015   9202257.7180288546     
   652.25048923679060        1.7518421069302079E+023   9.9999999999999996E+027   9.9999999999999996E+027   1.7517807300653074E+023   2.0845080469417015E-022   2.6261475651136006E-017   9.7373831589824537E-016   1.0000000000001861E-015   9201191.7671559099     
   650.95890410958907        1.7290614102828043E+023   9.9999999999999996E+027   9.9999999999999996E+027   1.7290016192832403E+023   2.2033037941305886E-022   2.6604351825932811E-017   9.7339542784382664E-016   1.0000000000001389E-015   9200111.6175610255     
   649.66731898238743        1.7065737164245272E+023   9.9999999999999996E+027   9.9999999999999996E+027   1.7065154705355536E+023   2.3288756535186490E-022   2.6951713217801158E-017   9.7304805389473612E-016   1.0000000000001026E-015   9199017.0780218747     
   648.37573385518590        1.6843752986249703E+023   9.9999999999999996E+027   9.9999999999999996E+027   1.6843185581334837E+023   2.4616102922349863E-022   2.7303618030436590E-017   9.7269613580861035E-016   1.0000000000000762E-015   9197907.9547115136     
   647.08414872798437        1.6624624770190172E+023   9.9999999999999996E+027   9.9999999999999996E+027   1.6624072032270798E+023   2.6019164377535577E-022   2.7660125200700674E-017   9.7233961460771131E-016   1.0000000000000557E-015   9196784.0511624217     
   645.79256360078273        1.6408316180242604E+023   9.9999999999999996E+027   9.9999999999999996E+027   1.6407777732232914E+023   2.7502261353051519E-022   2.8021294407108874E-017   9.7197843057031799E-016   1.0000000000000403E-015   9195645.1682299990     
   644.50097847358131        1.6194791337655942E+023   9.9999999999999996E+027   9.9999999999999996E+027   1.6194266812112166E+023   2.9069960768237573E-022   2.8387186078392806E-017   9.7161252322202917E-016   1.0000000000000297E-015   9194491.1040555704     
   643.20939334637967        1.5984014815068409E+023   9.9999999999999996E+027   9.9999999999999996E+027   1.5983503853943615E+023   3.0727090054840616E-022   2.8757861402137312E-017   9.7124183132698281E-016   1.0000000000000206E-015   9193321.6540288720     
   641.91780821917814        1.5775951630894291E+023   9.9999999999999996E+027   9.9999999999999996E+027   1.5775453885299393E+023   3.2478752001146603E-022   2.9133382333490752E-017   9.7086629287900449E-016   1.0000000000000153E-015   9192136.6107499618     
   640.62622309197650        1.5570567243778497E+023   9.9999999999999996E+027   9.9999999999999996E+027   1.5570082373749316E+023   3.4330340440162075E-022   2.9513811603951277E-017   9.7048584509265554E-016   1.0000000000000111E-015   9190935.7639906351     
   639.33463796477497        1.5367827547120791E+023   9.9999999999999996E+027   9.9999999999999996E+027   1.5367355221390998E+023   3.6287556829654825E-022   2.9899212730224232E-017   9.7010042439421522E-016   1.0000000000000078E-015   9189718.9006552678     
   638.04305283757333        1.5167698863666440E+023   9.9999999999999996E+027   9.9999999999999996E+027   1.5167238759446248E+023   3.8356427774593411E-022   3.0289650023154525E-017   9.6970996641257313E-016   1.0000000000000054E-015   9188485.8047410846     
   636.75146771037180        1.4970147940163336E+023   9.9999999999999996E+027   9.9999999999999996E+027   1.4969699742923794E+023   4.0543323545341112E-022   3.0685188596732285E-017   9.6931440597003678E-016   1.0000000000000044E-015   9187236.2572978921     
   635.45988258317016        1.4775141942085161E+023   9.9999999999999996E+027   9.9999999999999996E+027   1.4774705345347903E+023   4.2854977647998179E-022   3.1085894377170474E-017   9.6891367707305618E-016   1.0000000000000032E-015   9185970.0363872051     
   634.16829745596874        1.4582648448419387E+023   9.9999999999999996E+027   9.9999999999999996E+027   1.4582223153551698E+023   4.5298507506431587E-022   3.1491834112055056E-017   9.6850771290287191E-016   1.0000000000000020E-015   9184686.9170408025     
   632.87671232876721        1.4392635446519406E+023   9.5897151142842815E+027   9.9999999999999996E+027   1.4392212300464133E+023   4.7881436318893726E-022   3.1903075379566839E-017   9.6809644580607103E-016   1.0000000000000011E-015   9183386.6712186802     
   631.58512720156557        1.4205071327019567E+023   9.0710904166147276E+027   9.9999999999999996E+027   1.4204647108233431E+023   5.0611716155691897E-022   3.2319686597775562E-017   9.6767980728506362E-016   1.0000000000000007E-015   9182069.0677664019     
   630.29354207436404        1.4019924878813733E+023   8.5804855961141783E+027   9.9999999999999996E+027   1.4019499257486222E+023   5.3497752368056488E-022   3.2741737034002710E-017   9.6725772798847439E-016   1.0000000000000009E-015   9180733.8723718282     
