5 1e17 8 0 256000 384000 -5.50758e-12 -0.00558477 -796818 0
5 1e17 32 0 256000 384000 -2.20303e-11 -0.0223391 -3.18727e+06 0
5 1e17 128 0 256000 384000 -8.81213e-11 -0.0893563 -1.27491e+07 0
5 2e17 8 0 256000 384000 2.87314e-11 -0.00558326 -796762 0
5 2e17 32 0 256000 384000 1.14926e-10 -0.022333 -3.18705e+06 0
5 2e17 128 0 256000 384000 4.59703e-10 -0.0893322 -1.27482e+07 0
5 4e17 8 0 256000 384000 -7.37227e-13 -0.00558025 -796652 0
5 4e17 32 0 256000 384000 -2.94891e-12 -0.022321 -3.18661e+06 0
5 4e17 128 0 256000 384000 -1.17956e-11 -0.0892841 -1.27464e+07 0
5 8e17 8 0 256000 384000 -2.98155e-11 -0.00557428 -796432 0
5 8e17 32 0 256000 384000 -1.19262e-10 -0.0222971 -3.18573e+06 0
5 8e17 128 0 256000 384000 -4.77048e-10 -0.0891885 -1.27429e+07 0
5 16e17 8 0 256000 384000 -2.78975e-11 -0.00556248 -796001 0
5 16e17 32 0 256000 384000 -1.1159e-10 -0.0222499 -3.184e+06 0
5 16e17 128 0 256000 384000 -4.4636e-10 -0.0889996 -1.2736e+07 0
5 32e17 8 0 256000 384000 -6.22346e-11 -0.00553942 -795164 0
5 32e17 32 0 256000 384000 -2.48938e-10 -0.0221577 -3.18066e+06 0
5 32e17 128 0 256000 384000 -9.95753e-10 -0.0886307 -1.27226e+07 0
5 64e17 8 0 256000 384000 -1.79994e-11 -0.00549535 -793591 0
5 64e17 32 0 256000 384000 -7.19975e-11 -0.0219814 -3.17437e+06 0
5 64e17 128 0 256000 384000 -2.8799e-10 -0.0879256 -1.26975e+07 0
5 128e17 8 0 256000 384000 -3.58705e-11 -0.00541426 -790786 0
5 128e17 32 0 256000 384000 -1.43482e-10 -0.021657 -3.16314e+06 0
5 128e17 128 0 256000 384000 -5.73928e-10 -0.0866282 -1.26526e+07 0
5 256e17 8 0 256000 384000 -9.57205e-12 -0.0052739 -786206 0
5 256e17 32 0 256000 384000 -3.82882e-11 -0.0210956 -3.14482e+06 0
5 256e17 128 0 256000 384000 -1.53153e-10 -0.0843824 -1.25793e+07 0
5 512e17 8 0 256000 384000 6.43531e-12 -0.00505034 -779642 0
5 512e17 32 0 256000 384000 2.57412e-11 -0.0202014 -3.11857e+06 0
5 512e17 128 0 256000 384000 1.02965e-10 -0.0808055 -1.24743e+07 0
5 1024e17 8 0 256000 384000 8.98116e-12 -0.0047266 -771673 0
5 1024e17 32 0 256000 384000 3.59247e-11 -0.0189064 -3.08669e+06 0
5 1024e17 128 0 256000 384000 1.43699e-10 -0.0756256 -1.23468e+07 0
5 2048e17 8 0 256000 384000 -2.39678e-11 -0.00430205 -763748 0
5 2048e17 32 0 256000 384000 -9.58713e-11 -0.0172082 -3.05499e+06 0
5 2048e17 128 0 256000 384000 -3.83485e-10 -0.0688329 -1.222e+07 0
5 4096e17 8 0 256000 384000 2.06528e-12 -0.00380189 -757698 0
5 4096e17 32 0 256000 384000 8.26113e-12 -0.0152075 -3.03079e+06 0
5 4096e17 128 0 256000 384000 3.30445e-11 -0.0608302 -1.21232e+07 0
5 8192e17 8 0 256000 384000 -1.27155e-11 -0.00327619 -754781 0
5 8192e17 32 0 256000 384000 -5.08618e-11 -0.0131048 -3.01912e+06 0
5 8192e17 128 0 256000 384000 -2.03447e-10 -0.052419 -1.20765e+07 0
5 16384e17 8 0 256000 384000 -2.19176e-11 -0.0027802 -755001 0
5 16384e17 32 0 256000 384000 -8.76704e-11 -0.0111208 -3.02e+06 0
5 16384e17 128 0 256000 384000 -3.50682e-10 -0.0444832 -1.208e+07 0
5 32768e17 8 0 256000 384000 -2.2734e-11 -0.00235272 -757625 0
5 32768e17 32 0 256000 384000 -9.09362e-11 -0.00941089 -3.0305e+06 0
5 32768e17 128 0 256000 384000 -3.63745e-10 -0.0376435 -1.2122e+07 0
5 65536e17 8 0 256000 384000 -1.9039e-11 -0.00201101 -761909 0
5 65536e17 32 0 256000 384000 -7.61559e-11 -0.00804405 -3.04764e+06 0
5 65536e17 128 0 256000 384000 -3.04623e-10 -0.0321762 -1.21905e+07 0
5 131072e17 8 0 256000 384000 -1.93535e-11 -0.00175724 -766951 0
5 131072e17 32 0 256000 384000 -7.7414e-11 -0.00702895 -3.0678e+06 0
5 131072e17 128 0 256000 384000 -3.09656e-10 -0.0281158 -1.22712e+07 0
5 262144e17 8 0 256000 384000 1.10105e-11 -0.00158363 -771642 0
5 262144e17 32 0 256000 384000 4.40419e-11 -0.0063345 -3.08657e+06 0
5 262144e17 128 0 256000 384000 1.76168e-10 -0.025338 -1.23463e+07 0
5 524288e17 8 0 256000 384000 4.0955e-11 -0.0014749 -775197 0
5 524288e17 32 0 256000 384000 1.6382e-10 -0.0058996 -3.10079e+06 0
5 524288e17 128 0 256000 384000 6.55279e-10 -0.0235984 -1.24032e+07 0
5 1048576e17 8 0 256000 384000 3.25036e-11 -0.00141208 -777490 0
5 1048576e17 32 0 256000 384000 1.30014e-10 -0.00564833 -3.10996e+06 0
5 1048576e17 128 0 256000 384000 5.20058e-10 -0.0225933 -1.24398e+07 0
5 2097152e17 8 0 256000 384000 2.62023e-12 -0.00137792 -778814 0
5 2097152e17 32 0 256000 384000 1.04809e-11 -0.00551167 -3.11526e+06 0
5 2097152e17 128 0 256000 384000 4.19236e-11 -0.0220467 -1.2461e+07 0
5 4194304e17 8 0 256000 384000 1.17717e-11 -0.00136003 -779529 0
5 4194304e17 32 0 256000 384000 4.70867e-11 -0.00544012 -3.11812e+06 0
5 4194304e17 128 0 256000 384000 1.88347e-10 -0.0217605 -1.24725e+07 0
5 8388608e17 8 0 256000 384000 -1.61734e-12 -0.00135087 -779901 0
5 8388608e17 32 0 256000 384000 -6.46938e-12 -0.00540348 -3.1196e+06 0
5 8388608e17 128 0 256000 384000 -2.58775e-11 -0.0216139 -1.24784e+07 0
5 16777216e17 8 0 256000 384000 -5.45444e-12 -0.00134623 -780091 0
5 16777216e17 32 0 256000 384000 -2.18178e-11 -0.00538493 -3.12036e+06 0
5 16777216e17 128 0 256000 384000 -8.72711e-11 -0.0215397 -1.24815e+07 0
5 33554432e17 8 0 256000 384000 1.65283e-12 -0.0013439 -780187 0
5 33554432e17 32 0 256000 384000 6.61131e-12 -0.0053756 -3.12075e+06 0
5 33554432e17 128 0 256000 384000 2.64452e-11 -0.0215024 -1.2483e+07 0
5 67108864e17 8 0 256000 384000 -7.00245e-12 -0.00134273 -780235 0
5 67108864e17 32 0 256000 384000 -2.80098e-11 -0.00537092 -3.12094e+06 0
5 67108864e17 128 0 256000 384000 -1.12039e-10 -0.0214837 -1.24838e+07 0
5 134217728e17 8 0 256000 384000 9.9703e-12 -0.00134214 -780259 0
5 134217728e17 32 0 256000 384000 3.98812e-11 -0.00536858 -3.12104e+06 0
5 134217728e17 128 0 256000 384000 1.59525e-10 -0.0214743 -1.24841e+07 0
5 268435456e17 8 0 256000 384000 1.56554e-13 -0.00134185 -780272 0
5 268435456e17 32 0 256000 384000 6.26218e-13 -0.0053674 -3.12109e+06 0
5 268435456e17 128 0 256000 384000 2.50487e-12 -0.0214696 -1.24843e+07 0
