# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 1.67259e-13 0 0.500286 0 0
0 0.5 0.0625 1.80724e-13 -4.01565e-06 0.43779 0 0
0 0.5 0.125 2.03317e-13 -8.30888e-06 0.375303 0 0
0 0.5 0.1875 2.19213e-13 -1.31401e-05 0.312828 0 0
0 0.5 0.25 2.12806e-13 -1.86724e-05 0.250374 0 0
0 0.5 0.3125 8.62475e-14 -2.45626e-05 0.187957 0 0
0 0.5 0.375 -1.80758e-13 -2.78388e-05 0.125557 0 0
0 0.5 0.4375 -1.92443e-13 -2.78604e-05 0.0625246 0 1
0 0.5 0.5 -2.03626e-13 -2.78666e-05 1.31278e-11 0 1
0 0.5 0.5625 -2.155e-13 -2.78604e-05 -0.0625246 0 1
0 0.5 0.625 -2.27759e-13 -2.78388e-05 -0.125557 0 0
0 0.5 0.6875 -9.21912e-16 -2.45626e-05 -0.187957 0 0
0 0.5 0.75 3.40798e-14 -1.86724e-05 -0.250374 0 0
0 0.5 0.8125 -3.48675e-14 -1.31401e-05 -0.312828 0 0
0 0.5 0.875 -5.7001e-14 -8.30888e-06 -0.375303 0 0
0 0.5 0.9375 -6.72574e-14 -4.01565e-06 -0.43779 0 0
0 0.5 1 -7.11368e-14 0 -0.500286 0 0

