# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 7.30618e-15 0 0.500092 0 0
0 0.5 0.01 7.26893e-15 -2.24245e-07 0.490092 0 0
0 0.5 0.02 7.17959e-15 -4.48979e-07 0.480092 0 0
0 0.5 0.03 7.09502e-15 -6.74695e-07 0.470092 0 0
0 0.5 0.04 6.98316e-15 -9.01886e-07 0.460092 0 0
0 0.5 0.05 6.87164e-15 -1.13105e-06 0.450092 0 0
0 0.5 0.06 6.70721e-15 -1.36269e-06 0.440093 0 0
0 0.5 0.07 6.41074e-15 -1.59731e-06 0.430093 0 0
0 0.5 0.08 6.05324e-15 -1.83543e-06 0.420094 0 0
0 0.5 0.09 5.68146e-15 -2.07759e-06 0.410094 0 0
0 0.5 0.1 5.41842e-15 -2.3243e-06 0.400095 0 0
0 0.5 0.11 5.25358e-15 -2.57614e-06 0.390096 0 0
0 0.5 0.12 5.04302e-15 -2.83365e-06 0.380097 0 0
0 0.5 0.13 4.74053e-15 -3.09743e-06 0.370098 0 0
0 0.5 0.14 4.49085e-15 -3.36806e-06 0.360099 0 0
0 0.5 0.15 4.32159e-15 -3.64616e-06 0.3501 0 0
0 0.5 0.16 4.30665e-15 -3.93238e-06 0.340101 0 0
0 0.5 0.17 4.31449e-15 -4.22736e-06 0.330103 0 0
0 0.5 0.18 4.23297e-15 -4.5318e-06 0.320104 0 0
0 0.5 0.19 4.14356e-15 -4.8464e-06 0.310106 0 0
0 0.5 0.2 4.25278e-15 -5.17189e-06 0.300108 0 0
0 0.5 0.21 4.55071e-15 -5.50903e-06 0.29011 0 0
0 0.5 0.22 4.82546e-15 -5.85862e-06 0.280113 0 0
0 0.5 0.23 4.9262e-15 -6.22144e-06 0.270115 0 0
0 0.5 0.24 4.99562e-15 -6.59833e-06 0.260118 0 0
0 0.5 0.25 5.21731e-15 -6.99012e-06 0.250121 0 0
0 0.5 0.26 5.89092e-15 -7.39762e-06 0.240125 0 0
0 0.5 0.27 6.80438e-15 -7.82162e-06 0.230129 0 0
0 0.5 0.28 7.53478e-15 -8.26286e-06 0.220133 0 0
0 0.5 0.29 8.01524e-15 -8.72194e-06 0.210138 0 0
0 0.5 0.3 8.4593e-15 -9.19927e-06 0.200144 0 0
0 0.5 0.31 9.22088e-15 -9.69494e-06 0.19015 0 0
0 0.5 0.32 1.03694e-14 -1.02086e-05 0.180156 0 0
0 0.5 0.33 1.16736e-14 -1.0739e-05 0.170164 0 0
0 0.5 0.34 1.30943e-14 -1.12839e-05 0.160173 0 0
0 0.5 0.35 1.43579e-14 -1.18393e-05 0.150183 0 0
0 0.5 0.36 1.57439e-14 -1.23989e-05 0.140194 0 0
0 0.5 0.37 1.77918e-14 -1.29528e-05 0.130206 0 0
0 0.5 0.38 2.08e-14 -1.34867e-05 0.12022 0 0
0 0.5 0.39 2.49938e-14 -1.39809e-05 0.110235 0 0
0 0.5 0.4 2.99782e-14 -1.44105e-05 0.100251 0 0
0 0.5 0.41 3.46667e-14 -1.47489e-05 0.0902674 0 0
0 0.5 0.42 3.9224e-14 -1.49755e-05 0.0802822 0 0
0 0.5 0.43 4.30907e-14 -1.50874e-05 0.0702939 0 0
0 0.5 0.44 4.37687e-14 -1.51105e-05 0.0596276 0 1
0 0.5 0.45 3.28874e-14 -1.51132e-05 0.0497201 0 1
0 0.5 0.46 2.20204e-14 -1.5115e-05 0.0398058 0 1
0 0.5 0.47 1.11653e-14 -1.5116e-05 0.0298768 0 1
0 0.5 0.48 3.29448e-16 -1.51165e-05 0.0199303 0 1
0 0.5 0.49 -1.052e-14 -1.51166e-05 0.00996924 0 1
0 0.5 0.5 -2.13648e-14 -1.51167e-05 -2.54476e-09 0 1
0 0.5 0.51 -3.221e-14 -1.51166e-05 -0.00996924 0 1
0 0.5 0.52 -4.30446e-14 -1.51165e-05 -0.0199303 0 1
0 0.5 0.53 -5.38697e-14 -1.5116e-05 -0.0298768 0 1
0 0.5 0.54 -6.46972e-14 -1.5115e-05 -0.0398058 0 1
0 0.5 0.55 -7.55365e-14 -1.51132e-05 -0.0497201 0 1
0 0.5 0.56 -8.63967e-14 -1.51105e-05 -0.0596276 0 1
0 0.5 0.57 -8.871e-14 -1.50874e-05 -0.0702939 0 0
0 0.5 0.58 -8.60163e-14 -1.49755e-05 -0.0802822 0 0
0 0.5 0.59 -8.25106e-14 -1.47489e-05 -0.0902674 0 0
0 0.5 0.6 -7.91148e-14 -1.44105e-05 -0.100251 0 0
0 0.5 0.61 -7.61647e-14 -1.39809e-05 -0.110235 0 0
0 0.5 0.62 -7.3541e-14 -1.34867e-05 -0.12022 0 0
0 0.5 0.63 -7.07782e-14 -1.29528e-05 -0.130206 0 0
0 0.5 0.64 -6.80031e-14 -1.23989e-05 -0.140194 0 0
0 0.5 0.65 -6.5612e-14 -1.18393e-05 -0.150183 0 0
0 0.5 0.66 -6.37668e-14 -1.12839e-05 -0.160173 0 0
0 0.5 0.67 -6.22945e-14 -1.0739e-05 -0.170164 0 0
0 0.5 0.68 -6.10877e-14 -1.02086e-05 -0.180156 0 0
0 0.5 0.69 -5.94744e-14 -9.69494e-06 -0.19015 0 0
0 0.5 0.7 -5.78124e-14 -9.19927e-06 -0.200144 0 0
0 0.5 0.71 -5.58566e-14 -8.72194e-06 -0.210138 0 0
0 0.5 0.72 -5.41838e-14 -8.26286e-06 -0.220133 0 0
0 0.5 0.73 -5.25983e-14 -7.82162e-06 -0.230129 0 0
0 0.5 0.74 -5.08738e-14 -7.39762e-06 -0.240125 0 0
0 0.5 0.75 -4.91862e-14 -6.99012e-06 -0.250121 0 0
0 0.5 0.76 -4.72951e-14 -6.59833e-06 -0.260118 0 0
0 0.5 0.77 -4.56354e-14 -6.22144e-06 -0.270115 0 0
0 0.5 0.78 -4.39243e-14 -5.85862e-06 -0.280113 0 0
0 0.5 0.79 -4.21716e-14 -5.50903e-06 -0.29011 0 0
0 0.5 0.8 -4.04351e-14 -5.17189e-06 -0.300108 0 0
