  2.448264E-12 -5.000000E-01
 -3.934457E-02 -5.000799E-01
 -7.908811E-02 -5.006573E-01
 -1.194949E-01 -5.022678E-01
 -1.606845E-01 -5.054640E-01
 -2.026375E-01 -5.107899E-01
 -2.452051E-01 -5.187579E-01
 -2.881218E-01 -5.298279E-01
 -3.310204E-01 -5.443896E-01
 -3.734491E-01 -5.627473E-01
 -4.148911E-01 -5.851089E-01
 -4.547837E-01 -6.115780E-01
 -4.925396E-01 -6.421491E-01
 -5.275665E-01 -6.767068E-01
 -5.592878E-01 -7.150286E-01
 -5.871609E-01 -7.567900E-01
 -6.106946E-01 -8.015733E-01
 -6.294647E-01 -8.488789E-01
 -6.431271E-01 -8.981387E-01
 -6.514281E-01 -9.487315E-01
 -6.542126E-01 -1.000000E+00
 -6.514281E-01 -1.051269E+00
 -6.431271E-01 -1.101861E+00
 -6.294647E-01 -1.151121E+00
 -6.106946E-01 -1.198427E+00
 -5.871609E-01 -1.243210E+00
 -5.592878E-01 -1.284971E+00
 -5.275665E-01 -1.323293E+00
 -4.925396E-01 -1.357851E+00
 -4.547837E-01 -1.388422E+00
 -4.148911E-01 -1.414891E+00
 -3.734491E-01 -1.437253E+00
 -3.310204E-01 -1.455610E+00
 -2.881218E-01 -1.470172E+00
 -2.452051E-01 -1.481242E+00
 -2.026375E-01 -1.489210E+00
 -1.606845E-01 -1.494536E+00
 -1.194949E-01 -1.497732E+00
 -7.908811E-02 -1.499343E+00
 -3.934457E-02 -1.499920E+00
 -7.344791E-12 -1.500000E+00
  2.500000E-02 -1.500000E+00
  5.000000E-02 -1.500000E+00
  7.500000E-02 -1.500000E+00
  1.000000E-01 -1.500000E+00
  1.250000E-01 -1.500000E+00
  1.500000E-01 -1.500000E+00
  1.750000E-01 -1.500000E+00
  2.000000E-01 -1.500000E+00
  2.250000E-01 -1.500000E+00
  2.500000E-01 -1.500000E+00
  2.750000E-01 -1.500000E+00
  3.000000E-01 -1.500000E+00
  3.250000E-01 -1.500000E+00
  3.500000E-01 -1.500000E+00
  3.750000E-01 -1.500000E+00
  4.000000E-01 -1.500000E+00
  4.250000E-01 -1.500000E+00
  4.500000E-01 -1.500000E+00
  4.750000E-01 -1.500000E+00
  5.000000E-01 -1.500000E+00
  5.250000E-01 -1.500000E+00
  5.500000E-01 -1.500000E+00
  5.750000E-01 -1.500000E+00
  6.000000E-01 -1.500000E+00
  6.250000E-01 -1.500000E+00
  6.500000E-01 -1.500000E+00
  6.750000E-01 -1.500000E+00
  7.000000E-01 -1.500000E+00
  7.250000E-01 -1.500000E+00
  7.500000E-01 -1.500000E+00
  7.750000E-01 -1.500000E+00
  8.000000E-01 -1.500000E+00
  8.250000E-01 -1.500000E+00
  8.500000E-01 -1.500000E+00
  8.750000E-01 -1.500000E+00
  9.000000E-01 -1.500000E+00
  9.250000E-01 -1.500000E+00
  9.500000E-01 -1.500000E+00
  9.750000E-01 -1.500000E+00
  1.000000E+00 -1.500000E+00
  1.025000E+00 -1.500000E+00
  1.050000E+00 -1.500000E+00
  1.075000E+00 -1.500000E+00
  1.100000E+00 -1.500000E+00
  1.125000E+00 -1.500000E+00
  1.150000E+00 -1.500000E+00
  1.175000E+00 -1.500000E+00
  1.200000E+00 -1.500000E+00
  1.225000E+00 -1.500000E+00
  1.250000E+00 -1.500000E+00
  1.275000E+00 -1.500000E+00
  1.300000E+00 -1.500000E+00
  1.325000E+00 -1.500000E+00
  1.350000E+00 -1.500000E+00
  1.375000E+00 -1.500000E+00
  1.400000E+00 -1.500000E+00
  1.425000E+00 -1.500000E+00
  1.450000E+00 -1.500000E+00
  1.475000E+00 -1.500000E+00
  1.500000E+00 -1.500000E+00
  1.525000E+00 -1.500000E+00
  1.550000E+00 -1.500000E+00
  1.575000E+00 -1.500000E+00
  1.600000E+00 -1.500000E+00
  1.625000E+00 -1.500000E+00
  1.650000E+00 -1.500000E+00
  1.675000E+00 -1.500000E+00
  1.700000E+00 -1.500000E+00
  1.725000E+00 -1.500000E+00
  1.750000E+00 -1.500000E+00
  1.775000E+00 -1.500000E+00
  1.800000E+00 -1.500000E+00
  1.825000E+00 -1.500000E+00
  1.850000E+00 -1.500000E+00
  1.875000E+00 -1.500000E+00
  1.900000E+00 -1.500000E+00
  1.925000E+00 -1.500000E+00
  1.950000E+00 -1.500000E+00
  1.975000E+00 -1.500000E+00
  2.000000E+00 -1.500000E+00
  2.025000E+00 -1.500000E+00
  2.050000E+00 -1.500000E+00
  2.075000E+00 -1.500000E+00
  2.100000E+00 -1.500000E+00
  2.125000E+00 -1.500000E+00
  2.150000E+00 -1.500000E+00
  2.175000E+00 -1.500000E+00
