# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 3.33769e-13 0 0.500283 0 0
0 0.5 0.0625 3.37743e-13 -3.98825e-06 0.437787 0 0
0 0.5 0.125 3.53769e-13 -8.2624e-06 0.375299 0 0
0 0.5 0.1875 3.85042e-13 -1.31004e-05 0.312824 0 0
0 0.5 0.25 4.39568e-13 -1.87161e-05 0.250368 0 0
0 0.5 0.3125 5.34981e-13 -2.49443e-05 0.187952 0 0
0 0.5 0.375 6.94315e-13 -2.9204e-05 0.12563 0 0
0 0.5 0.4375 3.01322e-13 -2.92182e-05 0.0624974 0 1
0 0.5 0.5 -9.22455e-14 -2.92231e-05 4.98734e-12 0 1
0 0.5 0.5625 -4.85747e-13 -2.92182e-05 -0.0624974 0 1
0 0.5 0.625 -8.77596e-13 -2.9204e-05 -0.12563 0 0
0 0.5 0.6875 -5.28425e-13 -2.49443e-05 -0.187952 0 0
0 0.5 0.75 -3.6366e-13 -1.87161e-05 -0.250368 0 0
0 0.5 0.8125 -3.15442e-13 -1.31004e-05 -0.312824 0 0
0 0.5 0.875 -3.07951e-13 -8.2624e-06 -0.375299 0 0
0 0.5 0.9375 -2.95636e-13 -3.98825e-06 -0.437787 0 0
0 0.5 1 -2.88693e-13 0 -0.500283 0 0

