FallingBlock     32 1.0000e+21 1.0000e+17 3.2000e+03 3.2080e+03 7.698866e-01 
FallingBlock     32 1.0000e+21 1.0000e+17 3.2000e+03 3.2160e+03 1.539773e+00 
FallingBlock     32 1.0000e+21 1.0000e+17 3.2000e+03 3.2320e+03 3.079547e+00 
FallingBlock     32 1.0000e+21 1.0000e+17 3.2000e+03 3.2640e+03 6.159093e+00 
FallingBlock     32 1.0000e+21 1.0000e+17 3.2000e+03 3.3280e+03 1.231819e+01 
FallingBlock     32 1.0000e+21 1.0000e+18 3.2000e+03 3.2080e+03 8.185194e-02 
FallingBlock     32 1.0000e+21 1.0000e+18 3.2000e+03 3.2160e+03 1.637039e-01 
FallingBlock     32 1.0000e+21 1.0000e+18 3.2000e+03 3.2320e+03 3.274078e-01 
FallingBlock     32 1.0000e+21 1.0000e+18 3.2000e+03 3.2640e+03 6.548156e-01 
FallingBlock     32 1.0000e+21 1.0000e+18 3.2000e+03 3.3280e+03 1.309631e+00 
FallingBlock     32 1.0000e+21 1.0000e+19 3.2000e+03 3.2080e+03 1.294965e-02 
FallingBlock     32 1.0000e+21 1.0000e+19 3.2000e+03 3.2160e+03 2.589930e-02 
FallingBlock     32 1.0000e+21 1.0000e+19 3.2000e+03 3.2320e+03 5.179860e-02 
FallingBlock     32 1.0000e+21 1.0000e+19 3.2000e+03 3.2640e+03 1.035972e-01 
FallingBlock     32 1.0000e+21 1.0000e+19 3.2000e+03 3.3280e+03 2.071944e-01 
FallingBlock     32 1.0000e+21 5.0000e+19 3.2000e+03 3.2080e+03 6.485332e-03 
FallingBlock     32 1.0000e+21 5.0000e+19 3.2000e+03 3.2160e+03 1.297066e-02 
FallingBlock     32 1.0000e+21 5.0000e+19 3.2000e+03 3.2320e+03 2.594133e-02 
FallingBlock     32 1.0000e+21 5.0000e+19 3.2000e+03 3.2640e+03 5.188265e-02 
FallingBlock     32 1.0000e+21 5.0000e+19 3.2000e+03 3.3280e+03 1.037653e-01 
FallingBlock     32 1.0000e+21 1.0000e+20 3.2000e+03 3.2080e+03 5.414263e-03 
FallingBlock     32 1.0000e+21 1.0000e+20 3.2000e+03 3.2160e+03 1.082853e-02 
FallingBlock     32 1.0000e+21 1.0000e+20 3.2000e+03 3.2320e+03 2.165705e-02 
FallingBlock     32 1.0000e+21 1.0000e+20 3.2000e+03 3.2640e+03 4.331410e-02 
