FallingBlock     64 1.0000e+21 1.0000e+17 3.2000e+03 3.2080e+03 1.480505e-01 
FallingBlock     64 1.0000e+21 1.0000e+17 3.2000e+03 3.2160e+03 2.961010e-01 
FallingBlock     64 1.0000e+21 1.0000e+17 3.2000e+03 3.2320e+03 5.922020e-01 
FallingBlock     64 1.0000e+21 1.0000e+17 3.2000e+03 3.2640e+03 1.184404e+00 
FallingBlock     64 1.0000e+21 1.0000e+17 3.2000e+03 3.3280e+03 2.368808e+00 
FallingBlock     64 1.0000e+21 1.0000e+18 3.2000e+03 3.2080e+03 1.969571e-02 
FallingBlock     64 1.0000e+21 1.0000e+18 3.2000e+03 3.2160e+03 3.939143e-02 
FallingBlock     64 1.0000e+21 1.0000e+18 3.2000e+03 3.2320e+03 7.878286e-02 
FallingBlock     64 1.0000e+21 1.0000e+18 3.2000e+03 3.2640e+03 1.575657e-01 
FallingBlock     64 1.0000e+21 1.0000e+18 3.2000e+03 3.3280e+03 3.151314e-01 
FallingBlock     64 1.0000e+21 1.0000e+19 3.2000e+03 3.2080e+03 6.765889e-03 
FallingBlock     64 1.0000e+21 1.0000e+19 3.2000e+03 3.2160e+03 1.353178e-02 
FallingBlock     64 1.0000e+21 1.0000e+19 3.2000e+03 3.2320e+03 2.706355e-02 
FallingBlock     64 1.0000e+21 1.0000e+19 3.2000e+03 3.2640e+03 5.412711e-02 
FallingBlock     64 1.0000e+21 1.0000e+19 3.2000e+03 3.3280e+03 1.082542e-01 
FallingBlock     64 1.0000e+21 5.0000e+19 3.2000e+03 3.2080e+03 5.288773e-03 
FallingBlock     64 1.0000e+21 5.0000e+19 3.2000e+03 3.2160e+03 1.057755e-02 
FallingBlock     64 1.0000e+21 5.0000e+19 3.2000e+03 3.2320e+03 2.115509e-02 
FallingBlock     64 1.0000e+21 5.0000e+19 3.2000e+03 3.2640e+03 4.231019e-02 
FallingBlock     64 1.0000e+21 5.0000e+19 3.2000e+03 3.3280e+03 8.462037e-02 
FallingBlock     64 1.0000e+21 1.0000e+20 3.2000e+03 3.2080e+03 4.845474e-03 
FallingBlock     64 1.0000e+21 1.0000e+20 3.2000e+03 3.2160e+03 9.690948e-03 
FallingBlock     64 1.0000e+21 1.0000e+20 3.2000e+03 3.2320e+03 1.938190e-02 
