FallingBlock     48 1.0000e+21 1.0000e+17 3.2000e+03 3.2080e+03 3.438546e-01 
FallingBlock     48 1.0000e+21 1.0000e+17 3.2000e+03 3.2160e+03 6.877092e-01 
FallingBlock     48 1.0000e+21 1.0000e+17 3.2000e+03 3.2320e+03 1.375418e+00 
FallingBlock     48 1.0000e+21 1.0000e+17 3.2000e+03 3.2640e+03 2.750837e+00 
FallingBlock     48 1.0000e+21 1.0000e+17 3.2000e+03 3.3280e+03 5.501674e+00 
FallingBlock     48 1.0000e+21 1.0000e+18 3.2000e+03 3.2080e+03 3.926722e-02 
FallingBlock     48 1.0000e+21 1.0000e+18 3.2000e+03 3.2160e+03 7.853444e-02 
FallingBlock     48 1.0000e+21 1.0000e+18 3.2000e+03 3.2320e+03 1.570689e-01 
FallingBlock     48 1.0000e+21 1.0000e+18 3.2000e+03 3.2640e+03 3.141377e-01 
FallingBlock     48 1.0000e+21 1.0000e+18 3.2000e+03 3.3280e+03 6.282755e-01 
FallingBlock     48 1.0000e+21 1.0000e+19 3.2000e+03 3.2080e+03 8.712608e-03 
FallingBlock     48 1.0000e+21 1.0000e+19 3.2000e+03 3.2160e+03 1.742522e-02 
FallingBlock     48 1.0000e+21 1.0000e+19 3.2000e+03 3.2320e+03 3.485043e-02 
FallingBlock     48 1.0000e+21 1.0000e+19 3.2000e+03 3.2640e+03 6.970087e-02 
FallingBlock     48 1.0000e+21 1.0000e+19 3.2000e+03 3.3280e+03 1.394017e-01 
FallingBlock     48 1.0000e+21 5.0000e+19 3.2000e+03 3.2080e+03 5.665022e-03 
FallingBlock     48 1.0000e+21 5.0000e+19 3.2000e+03 3.2160e+03 1.133004e-02 
FallingBlock     48 1.0000e+21 5.0000e+19 3.2000e+03 3.2320e+03 2.266009e-02 
FallingBlock     48 1.0000e+21 5.0000e+19 3.2000e+03 3.2640e+03 4.532018e-02 
FallingBlock     48 1.0000e+21 5.0000e+19 3.2000e+03 3.3280e+03 9.064035e-02 
FallingBlock     48 1.0000e+21 1.0000e+20 3.2000e+03 3.2080e+03 5.024244e-03 
FallingBlock     48 1.0000e+21 1.0000e+20 3.2000e+03 3.2160e+03 1.004849e-02 
FallingBlock     48 1.0000e+21 1.0000e+20 3.2000e+03 3.2320e+03 2.009697e-02 
FallingBlock     48 1.0000e+21 1.0000e+20 3.2000e+03 3.2640e+03 4.019395e-02 
FallingBlock     48 1.0000e+21 1.0000e+20 3.2000e+03 3.3280e+03 8.038790e-02 
FallingBlock     48 1.0000e+21 5.0000e+20 3.2000e+03 3.2080e+03 3.690784e-03 
FallingBlock     48 1.0000e+21 5.0000e+20 3.2000e+03 3.2160e+03 7.381567e-03 
FallingBlock     48 1.0000e+21 5.0000e+20 3.2000e+03 3.2320e+03 1.476313e-02 
FallingBlock     48 1.0000e+21 5.0000e+20 3.2000e+03 3.2640e+03 2.952627e-02 
FallingBlock     48 1.0000e+21 5.0000e+20 3.2000e+03 3.3280e+03 5.905254e-02 
FallingBlock     48 1.0000e+21 1.0000e+21 3.2000e+03 3.2080e+03 3.143772e-03 
FallingBlock     48 1.0000e+21 1.0000e+21 3.2000e+03 3.2160e+03 6.287545e-03 
FallingBlock     48 1.0000e+21 1.0000e+21 3.2000e+03 3.2320e+03 1.257509e-02 
FallingBlock     48 1.0000e+21 1.0000e+21 3.2000e+03 3.2640e+03 2.515018e-02 
FallingBlock     48 1.0000e+21 1.0000e+21 3.2000e+03 3.3280e+03 5.030036e-02 
FallingBlock     48 1.0000e+21 5.0000e+21 3.2000e+03 3.2080e+03 2.128953e-03 
FallingBlock     48 1.0000e+21 5.0000e+21 3.2000e+03 3.2160e+03 4.257905e-03 
FallingBlock     48 1.0000e+21 5.0000e+21 3.2000e+03 3.2320e+03 8.515811e-03 
FallingBlock     48 1.0000e+21 5.0000e+21 3.2000e+03 3.2640e+03 1.703162e-02 
FallingBlock     48 1.0000e+21 5.0000e+21 3.2000e+03 3.3280e+03 3.406324e-02 
FallingBlock     48 1.0000e+21 1.0000e+22 3.2000e+03 3.2080e+03 1.835059e-03 
FallingBlock     48 1.0000e+21 1.0000e+22 3.2000e+03 3.2160e+03 3.670118e-03 
FallingBlock     48 1.0000e+21 1.0000e+22 3.2000e+03 3.2320e+03 7.340237e-03 
FallingBlock     48 1.0000e+21 1.0000e+22 3.2000e+03 3.2640e+03 1.468047e-02 
FallingBlock     48 1.0000e+21 1.0000e+22 3.2000e+03 3.3280e+03 2.936095e-02 
FallingBlock     48 1.0000e+21 5.0000e+22 3.2000e+03 3.2080e+03 1.463833e-03 
FallingBlock     48 1.0000e+21 5.0000e+22 3.2000e+03 3.2160e+03 2.927666e-03 
FallingBlock     48 1.0000e+21 5.0000e+22 3.2000e+03 3.2320e+03 5.855332e-03 
FallingBlock     48 1.0000e+21 5.0000e+22 3.2000e+03 3.2640e+03 1.171066e-02 
FallingBlock     48 1.0000e+21 5.0000e+22 3.2000e+03 3.3280e+03 2.342133e-02 
FallingBlock     48 1.0000e+21 1.0000e+23 3.2000e+03 3.2080e+03 1.398873e-03 
FallingBlock     48 1.0000e+21 1.0000e+23 3.2000e+03 3.2160e+03 2.797747e-03 
FallingBlock     48 1.0000e+21 1.0000e+23 3.2000e+03 3.2320e+03 5.595494e-03 
FallingBlock     48 1.0000e+21 1.0000e+23 3.2000e+03 3.2640e+03 1.119099e-02 
FallingBlock     48 1.0000e+21 1.0000e+23 3.2000e+03 3.3280e+03 2.238197e-02 
FallingBlock     48 1.0000e+21 1.0000e+24 3.2000e+03 3.2080e+03 1.334257e-03 
FallingBlock     48 1.0000e+21 1.0000e+24 3.2000e+03 3.2160e+03 2.668514e-03 
FallingBlock     48 1.0000e+21 1.0000e+24 3.2000e+03 3.2320e+03 5.337028e-03 
FallingBlock     48 1.0000e+21 1.0000e+24 3.2000e+03 3.2640e+03 1.067406e-02 
FallingBlock     48 1.0000e+21 1.0000e+24 3.2000e+03 3.3280e+03 2.134811e-02 
FallingBlock     48 1.0000e+21 1.0000e+25 3.2000e+03 3.2080e+03 1.327423e-03 
FallingBlock     48 1.0000e+21 1.0000e+25 3.2000e+03 3.2160e+03 2.654846e-03 
FallingBlock     48 1.0000e+21 1.0000e+25 3.2000e+03 3.2320e+03 5.309693e-03 
FallingBlock     48 1.0000e+21 1.0000e+25 3.2000e+03 3.2640e+03 1.061939e-02 
FallingBlock     48 1.0000e+21 1.0000e+25 3.2000e+03 3.3280e+03 2.123877e-02 
FallingBlock     48 1.0000e+21 1.0000e+26 3.2000e+03 3.2080e+03 1.326736e-03 
FallingBlock     48 1.0000e+21 1.0000e+26 3.2000e+03 3.2160e+03 2.653472e-03 
FallingBlock     48 1.0000e+21 1.0000e+26 3.2000e+03 3.2320e+03 5.306943e-03 
FallingBlock     48 1.0000e+21 1.0000e+26 3.2000e+03 3.2640e+03 1.061389e-02 
FallingBlock     48 1.0000e+21 1.0000e+26 3.2000e+03 3.3280e+03 2.122777e-02 
FallingBlock     48 1.0000e+21 1.0000e+27 3.2000e+03 3.2080e+03 1.326667e-03 
FallingBlock     48 1.0000e+21 1.0000e+27 3.2000e+03 3.2160e+03 2.653334e-03 
FallingBlock     48 1.0000e+21 1.0000e+27 3.2000e+03 3.2320e+03 5.306668e-03 
FallingBlock     48 1.0000e+21 1.0000e+27 3.2000e+03 3.2640e+03 1.061334e-02 
