FallingBlock     64 1.0000e+21 1.0000e+17 3.2000e+03 3.2080e+03 1.955710e-01 
FallingBlock     64 1.0000e+21 1.0000e+17 3.2000e+03 3.2160e+03 3.911420e-01 
FallingBlock     64 1.0000e+21 1.0000e+17 3.2000e+03 3.2320e+03 7.822840e-01 
FallingBlock     64 1.0000e+21 1.0000e+17 3.2000e+03 3.2640e+03 1.564568e+00 
FallingBlock     64 1.0000e+21 1.0000e+17 3.2000e+03 3.3280e+03 3.129136e+00 
FallingBlock     64 1.0000e+21 1.0000e+18 3.2000e+03 3.2080e+03 2.443475e-02 
FallingBlock     64 1.0000e+21 1.0000e+18 3.2000e+03 3.2160e+03 4.886950e-02 
FallingBlock     64 1.0000e+21 1.0000e+18 3.2000e+03 3.2320e+03 9.773901e-02 
FallingBlock     64 1.0000e+21 1.0000e+18 3.2000e+03 3.2640e+03 1.954780e-01 
FallingBlock     64 1.0000e+21 1.0000e+18 3.2000e+03 3.3280e+03 3.909560e-01 
FallingBlock     64 1.0000e+21 1.0000e+19 3.2000e+03 3.2080e+03 7.227580e-03 
FallingBlock     64 1.0000e+21 1.0000e+19 3.2000e+03 3.2160e+03 1.445516e-02 
FallingBlock     64 1.0000e+21 1.0000e+19 3.2000e+03 3.2320e+03 2.891032e-02 
FallingBlock     64 1.0000e+21 1.0000e+19 3.2000e+03 3.2640e+03 5.782064e-02 
FallingBlock     64 1.0000e+21 1.0000e+19 3.2000e+03 3.3280e+03 1.156413e-01 
FallingBlock     64 1.0000e+21 5.0000e+19 3.2000e+03 3.2080e+03 5.372822e-03 
FallingBlock     64 1.0000e+21 5.0000e+19 3.2000e+03 3.2160e+03 1.074564e-02 
FallingBlock     64 1.0000e+21 5.0000e+19 3.2000e+03 3.2320e+03 2.149129e-02 
FallingBlock     64 1.0000e+21 5.0000e+19 3.2000e+03 3.2640e+03 4.298258e-02 
FallingBlock     64 1.0000e+21 5.0000e+19 3.2000e+03 3.3280e+03 8.596515e-02 
FallingBlock     64 1.0000e+21 1.0000e+20 3.2000e+03 3.2080e+03 4.884070e-03 
FallingBlock     64 1.0000e+21 1.0000e+20 3.2000e+03 3.2160e+03 9.768140e-03 
