FallingBlock     16 1.0000e+20 1.0000e+17 0.0000e+00 8.0000e+00 3.162010e+00 
FallingBlock     16 1.0000e+20 1.0000e+17 0.0000e+00 1.6000e+01 6.324020e+00 
FallingBlock     16 1.0000e+20 1.0000e+17 0.0000e+00 3.2000e+01 1.264804e+01 
FallingBlock     16 1.0000e+20 1.0000e+17 0.0000e+00 6.4000e+01 2.529608e+01 
FallingBlock     16 1.0000e+20 1.0000e+17 0.0000e+00 1.2800e+02 5.059216e+01 
FallingBlock     16 1.0000e+20 1.0000e+18 0.0000e+00 8.0000e+00 3.609805e-01 
FallingBlock     16 1.0000e+20 1.0000e+18 0.0000e+00 1.6000e+01 7.219611e-01 
FallingBlock     16 1.0000e+20 1.0000e+18 0.0000e+00 3.2000e+01 1.443922e+00 
FallingBlock     16 1.0000e+20 1.0000e+18 0.0000e+00 6.4000e+01 2.887844e+00 
FallingBlock     16 1.0000e+20 1.0000e+18 0.0000e+00 1.2800e+02 5.775689e+00 
FallingBlock     16 1.0000e+20 1.0000e+19 0.0000e+00 8.0000e+00 7.462801e-02 
FallingBlock     16 1.0000e+20 1.0000e+19 0.0000e+00 1.6000e+01 1.492560e-01 
FallingBlock     16 1.0000e+20 1.0000e+19 0.0000e+00 3.2000e+01 2.985120e-01 
FallingBlock     16 1.0000e+20 1.0000e+19 0.0000e+00 6.4000e+01 5.970241e-01 
FallingBlock     16 1.0000e+20 1.0000e+19 0.0000e+00 1.2800e+02 1.194048e+00 
FallingBlock     16 1.0000e+20 5.0000e+19 0.0000e+00 8.0000e+00 4.012979e-02 
FallingBlock     16 1.0000e+20 5.0000e+19 0.0000e+00 1.6000e+01 8.025957e-02 
FallingBlock     16 1.0000e+20 5.0000e+19 0.0000e+00 3.2000e+01 1.605191e-01 
FallingBlock     16 1.0000e+20 5.0000e+19 0.0000e+00 6.4000e+01 3.210383e-01 
FallingBlock     16 1.0000e+20 5.0000e+19 0.0000e+00 1.2800e+02 6.420766e-01 
FallingBlock     16 1.0000e+20 1.0000e+20 0.0000e+00 8.0000e+00 3.261395e-02 
FallingBlock     16 1.0000e+20 1.0000e+20 0.0000e+00 1.6000e+01 6.522790e-02 
FallingBlock     16 1.0000e+20 1.0000e+20 0.0000e+00 3.2000e+01 1.304558e-01 
FallingBlock     16 1.0000e+20 1.0000e+20 0.0000e+00 6.4000e+01 2.609116e-01 
FallingBlock     16 1.0000e+20 1.0000e+20 0.0000e+00 1.2800e+02 5.218232e-01 
FallingBlock     16 1.0000e+20 5.0000e+20 0.0000e+00 8.0000e+00 2.166552e-02 
FallingBlock     16 1.0000e+20 5.0000e+20 0.0000e+00 1.6000e+01 4.333105e-02 
FallingBlock     16 1.0000e+20 5.0000e+20 0.0000e+00 3.2000e+01 8.666210e-02 
FallingBlock     16 1.0000e+20 5.0000e+20 0.0000e+00 6.4000e+01 1.733242e-01 
FallingBlock     16 1.0000e+20 5.0000e+20 0.0000e+00 1.2800e+02 3.466484e-01 
FallingBlock     16 1.0000e+20 1.0000e+21 0.0000e+00 8.0000e+00 1.867281e-02 
FallingBlock     16 1.0000e+20 1.0000e+21 0.0000e+00 1.6000e+01 3.734561e-02 
FallingBlock     16 1.0000e+20 1.0000e+21 0.0000e+00 3.2000e+01 7.469123e-02 
FallingBlock     16 1.0000e+20 1.0000e+21 0.0000e+00 6.4000e+01 1.493825e-01 
FallingBlock     16 1.0000e+20 1.0000e+21 0.0000e+00 1.2800e+02 2.987649e-01 
FallingBlock     16 1.0000e+20 5.0000e+21 0.0000e+00 8.0000e+00 1.473220e-02 
FallingBlock     16 1.0000e+20 5.0000e+21 0.0000e+00 1.6000e+01 2.946439e-02 
FallingBlock     16 1.0000e+20 5.0000e+21 0.0000e+00 3.2000e+01 5.892878e-02 
FallingBlock     16 1.0000e+20 5.0000e+21 0.0000e+00 6.4000e+01 1.178576e-01 
FallingBlock     16 1.0000e+20 5.0000e+21 0.0000e+00 1.2800e+02 2.357151e-01 
FallingBlock     16 1.0000e+20 1.0000e+22 0.0000e+00 8.0000e+00 1.402108e-02 
FallingBlock     16 1.0000e+20 1.0000e+22 0.0000e+00 1.6000e+01 2.804216e-02 
FallingBlock     16 1.0000e+20 1.0000e+22 0.0000e+00 3.2000e+01 5.608432e-02 
FallingBlock     16 1.0000e+20 1.0000e+22 0.0000e+00 6.4000e+01 1.121686e-01 
FallingBlock     16 1.0000e+20 1.0000e+22 0.0000e+00 1.2800e+02 2.243373e-01 
FallingBlock     16 1.0000e+20 5.0000e+22 0.0000e+00 8.0000e+00 1.339169e-02 
FallingBlock     16 1.0000e+20 5.0000e+22 0.0000e+00 1.6000e+01 2.678338e-02 
FallingBlock     16 1.0000e+20 5.0000e+22 0.0000e+00 3.2000e+01 5.356676e-02 
FallingBlock     16 1.0000e+20 5.0000e+22 0.0000e+00 6.4000e+01 1.071335e-01 
FallingBlock     16 1.0000e+20 5.0000e+22 0.0000e+00 1.2800e+02 2.142670e-01 
FallingBlock     16 1.0000e+20 1.0000e+23 0.0000e+00 8.0000e+00 1.330868e-02 
FallingBlock     16 1.0000e+20 1.0000e+23 0.0000e+00 1.6000e+01 2.661736e-02 
FallingBlock     16 1.0000e+20 1.0000e+23 0.0000e+00 3.2000e+01 5.323471e-02 
FallingBlock     16 1.0000e+20 1.0000e+23 0.0000e+00 6.4000e+01 1.064694e-01 
FallingBlock     16 1.0000e+20 1.0000e+23 0.0000e+00 1.2800e+02 2.129388e-01 
FallingBlock     16 1.0000e+20 1.0000e+24 0.0000e+00 8.0000e+00 1.323308e-02 
FallingBlock     16 1.0000e+20 1.0000e+24 0.0000e+00 1.6000e+01 2.646616e-02 
FallingBlock     16 1.0000e+20 1.0000e+24 0.0000e+00 3.2000e+01 5.293232e-02 
FallingBlock     16 1.0000e+20 1.0000e+24 0.0000e+00 6.4000e+01 1.058646e-01 
FallingBlock     16 1.0000e+20 1.0000e+24 0.0000e+00 1.2800e+02 2.117293e-01 
FallingBlock     16 1.0000e+20 1.0000e+25 0.0000e+00 8.0000e+00 1.322547e-02 
FallingBlock     16 1.0000e+20 1.0000e+25 0.0000e+00 1.6000e+01 2.645094e-02 
FallingBlock     16 1.0000e+20 1.0000e+25 0.0000e+00 3.2000e+01 5.290189e-02 
FallingBlock     16 1.0000e+20 1.0000e+25 0.0000e+00 6.4000e+01 1.058038e-01 
FallingBlock     16 1.0000e+20 1.0000e+25 0.0000e+00 1.2800e+02 2.116076e-01 
FallingBlock     16 1.0000e+20 1.0000e+26 0.0000e+00 8.0000e+00 1.322471e-02 
FallingBlock     16 1.0000e+20 1.0000e+26 0.0000e+00 1.6000e+01 2.644942e-02 
FallingBlock     16 1.0000e+20 1.0000e+26 0.0000e+00 3.2000e+01 5.289884e-02 
FallingBlock     16 1.0000e+20 1.0000e+26 0.0000e+00 6.4000e+01 1.057977e-01 
FallingBlock     16 1.0000e+20 1.0000e+26 0.0000e+00 1.2800e+02 2.115954e-01 
FallingBlock     16 1.0000e+20 1.0000e+27 0.0000e+00 8.0000e+00 1.322464e-02 
FallingBlock     16 1.0000e+20 1.0000e+27 0.0000e+00 1.6000e+01 2.644927e-02 
FallingBlock     16 1.0000e+20 1.0000e+27 0.0000e+00 3.2000e+01 5.289854e-02 
FallingBlock     16 1.0000e+20 1.0000e+27 0.0000e+00 6.4000e+01 1.057971e-01 
FallingBlock     16 1.0000e+20 1.0000e+27 0.0000e+00 1.2800e+02 2.115942e-01 
 
FallingBlock     16 1.0000e+21 1.0000e+17 0.0000e+00 8.0000e+00 3.116249e+00 
FallingBlock     16 1.0000e+21 1.0000e+17 0.0000e+00 1.6000e+01 6.232498e+00 
FallingBlock     16 1.0000e+21 1.0000e+17 0.0000e+00 3.2000e+01 1.246500e+01 
FallingBlock     16 1.0000e+21 1.0000e+17 0.0000e+00 6.4000e+01 2.492999e+01 
FallingBlock     16 1.0000e+21 1.0000e+17 0.0000e+00 1.2800e+02 4.985999e+01 
FallingBlock     16 1.0000e+21 1.0000e+18 0.0000e+00 8.0000e+00 3.162010e-01 
FallingBlock     16 1.0000e+21 1.0000e+18 0.0000e+00 1.6000e+01 6.324020e-01 
FallingBlock     16 1.0000e+21 1.0000e+18 0.0000e+00 3.2000e+01 1.264804e+00 
FallingBlock     16 1.0000e+21 1.0000e+18 0.0000e+00 6.4000e+01 2.529608e+00 
FallingBlock     16 1.0000e+21 1.0000e+18 0.0000e+00 1.2800e+02 5.059216e+00 
FallingBlock     16 1.0000e+21 1.0000e+19 0.0000e+00 8.0000e+00 3.609805e-02 
FallingBlock     16 1.0000e+21 1.0000e+19 0.0000e+00 1.6000e+01 7.219611e-02 
FallingBlock     16 1.0000e+21 1.0000e+19 0.0000e+00 3.2000e+01 1.443922e-01 
FallingBlock     16 1.0000e+21 1.0000e+19 0.0000e+00 6.4000e+01 2.887844e-01 
FallingBlock     16 1.0000e+21 1.0000e+19 0.0000e+00 1.2800e+02 5.775689e-01 
FallingBlock     16 1.0000e+21 5.0000e+19 0.0000e+00 8.0000e+00 1.086713e-02 
FallingBlock     16 1.0000e+21 5.0000e+19 0.0000e+00 1.6000e+01 2.173426e-02 
FallingBlock     16 1.0000e+21 5.0000e+19 0.0000e+00 3.2000e+01 4.346851e-02 
FallingBlock     16 1.0000e+21 5.0000e+19 0.0000e+00 6.4000e+01 8.693703e-02 
FallingBlock     16 1.0000e+21 5.0000e+19 0.0000e+00 1.2800e+02 1.738741e-01 
FallingBlock     16 1.0000e+21 1.0000e+20 0.0000e+00 8.0000e+00 7.462801e-03 
FallingBlock     16 1.0000e+21 1.0000e+20 0.0000e+00 1.6000e+01 1.492560e-02 
FallingBlock     16 1.0000e+21 1.0000e+20 0.0000e+00 3.2000e+01 2.985120e-02 
FallingBlock     16 1.0000e+21 1.0000e+20 0.0000e+00 6.4000e+01 5.970241e-02 
FallingBlock     16 1.0000e+21 1.0000e+20 0.0000e+00 1.2800e+02 1.194048e-01 
FallingBlock     16 1.0000e+21 5.0000e+20 0.0000e+00 8.0000e+00 4.012979e-03 
FallingBlock     16 1.0000e+21 5.0000e+20 0.0000e+00 1.6000e+01 8.025957e-03 
FallingBlock     16 1.0000e+21 5.0000e+20 0.0000e+00 3.2000e+01 1.605191e-02 
FallingBlock     16 1.0000e+21 5.0000e+20 0.0000e+00 6.4000e+01 3.210383e-02 
FallingBlock     16 1.0000e+21 5.0000e+20 0.0000e+00 1.2800e+02 6.420766e-02 
FallingBlock     16 1.0000e+21 1.0000e+21 0.0000e+00 8.0000e+00 3.261395e-03 
FallingBlock     16 1.0000e+21 1.0000e+21 0.0000e+00 1.6000e+01 6.522790e-03 
FallingBlock     16 1.0000e+21 1.0000e+21 0.0000e+00 3.2000e+01 1.304558e-02 
FallingBlock     16 1.0000e+21 1.0000e+21 0.0000e+00 6.4000e+01 2.609116e-02 
FallingBlock     16 1.0000e+21 1.0000e+21 0.0000e+00 1.2800e+02 5.218232e-02 
FallingBlock     16 1.0000e+21 5.0000e+21 0.0000e+00 8.0000e+00 2.166552e-03 
FallingBlock     16 1.0000e+21 5.0000e+21 0.0000e+00 1.6000e+01 4.333105e-03 
FallingBlock     16 1.0000e+21 5.0000e+21 0.0000e+00 3.2000e+01 8.666210e-03 
FallingBlock     16 1.0000e+21 5.0000e+21 0.0000e+00 6.4000e+01 1.733242e-02 
FallingBlock     16 1.0000e+21 5.0000e+21 0.0000e+00 1.2800e+02 3.466484e-02 
FallingBlock     16 1.0000e+21 1.0000e+22 0.0000e+00 8.0000e+00 1.867281e-03 
FallingBlock     16 1.0000e+21 1.0000e+22 0.0000e+00 1.6000e+01 3.734561e-03 
FallingBlock     16 1.0000e+21 1.0000e+22 0.0000e+00 3.2000e+01 7.469123e-03 
FallingBlock     16 1.0000e+21 1.0000e+22 0.0000e+00 6.4000e+01 1.493825e-02 
FallingBlock     16 1.0000e+21 1.0000e+22 0.0000e+00 1.2800e+02 2.987649e-02 
FallingBlock     16 1.0000e+21 5.0000e+22 0.0000e+00 8.0000e+00 1.473220e-03 
FallingBlock     16 1.0000e+21 5.0000e+22 0.0000e+00 1.6000e+01 2.946439e-03 
FallingBlock     16 1.0000e+21 5.0000e+22 0.0000e+00 3.2000e+01 5.892878e-03 
FallingBlock     16 1.0000e+21 5.0000e+22 0.0000e+00 6.4000e+01 1.178576e-02 
FallingBlock     16 1.0000e+21 5.0000e+22 0.0000e+00 1.2800e+02 2.357151e-02 
FallingBlock     16 1.0000e+21 1.0000e+23 0.0000e+00 8.0000e+00 1.402108e-03 
FallingBlock     16 1.0000e+21 1.0000e+23 0.0000e+00 1.6000e+01 2.804216e-03 
FallingBlock     16 1.0000e+21 1.0000e+23 0.0000e+00 3.2000e+01 5.608432e-03 
