# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 1.73138e-13 0 0.500285 0 0
0 0.5 0.0625 1.74216e-13 -3.99859e-06 0.437789 0 0
0 0.5 0.125 1.77129e-13 -8.24943e-06 0.375303 0 0
0 0.5 0.1875 1.75939e-13 -1.29634e-05 0.312829 0 0
0 0.5 0.25 1.77346e-13 -1.81677e-05 0.250374 0 0
0 0.5 0.3125 1.74321e-13 -2.31446e-05 0.187951 0 0
0 0.5 0.375 1.22355e-13 -2.53374e-05 0.125543 0 0
0 0.5 0.4375 1.29672e-13 -2.53526e-05 0.0623345 0 1
0 0.5 0.5 1.36792e-13 -2.5359e-05 1.83822e-11 0 1
0 0.5 0.5625 1.43947e-13 -2.53526e-05 -0.0623345 0 1
0 0.5 0.625 1.50323e-13 -2.53374e-05 -0.125543 0 0
0 0.5 0.6875 -2.94935e-13 -2.31446e-05 -0.187951 0 0
0 0.5 0.75 -3.18446e-13 -1.81677e-05 -0.250374 0 0
0 0.5 0.8125 -2.9425e-13 -1.29634e-05 -0.312829 0 0
0 0.5 0.875 -2.58544e-13 -8.24943e-06 -0.375303 0 0
0 0.5 0.9375 -2.50045e-13 -3.99859e-06 -0.437789 0 0
0 0.5 1 -2.65046e-13 0 -0.500285 0 0

