# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 0 0 0.500117 0 0
0 0.5 0.01 2.36787e-16 -9.27865e-09 0.490116 0 0
0 0.5 0.02 1.74653e-15 -3.44067e-08 0.480114 0 0
0 0.5 0.03 4.52921e-15 -7.53841e-08 0.470113 0 0
0 0.5 0.04 1.19508e-14 -1.30615e-07 0.460111 0 0
0 0.5 0.05 1.90725e-14 -1.97944e-07 0.45011 0 0
0 0.5 0.06 2.52763e-14 -2.77365e-07 0.440109 0 0
0 0.5 0.07 2.93143e-14 -3.68226e-07 0.430109 0 0
0 0.5 0.08 3.18323e-14 -4.69233e-07 0.420108 0 0
0 0.5 0.09 3.32198e-14 -5.80355e-07 0.410107 0 0
0 0.5 0.1 3.18705e-14 -7.01332e-07 0.400107 0 0
0 0.5 0.11 2.93479e-14 -8.3165e-07 0.390107 0 0
0 0.5 0.12 2.68283e-14 -9.71321e-07 0.380106 0 0
0 0.5 0.13 2.395e-14 -1.12023e-06 0.370106 0 0
0 0.5 0.14 1.9492e-14 -1.27848e-06 0.360106 0 0
0 0.5 0.15 1.34092e-14 -1.44622e-06 0.350106 0 0
0 0.5 0.16 7.06243e-15 -1.62335e-06 0.340107 0 0
0 0.5 0.17 1.37759e-15 -1.81041e-06 0.330107 0 0
0 0.5 0.18 -5.9044e-15 -2.00781e-06 0.320108 0 0
0 0.5 0.19 -1.3076e-14 -2.21545e-06 0.310108 0 0
0 0.5 0.2 -1.74603e-14 -2.43399e-06 0.300109 0 0
0 0.5 0.21 -2.46225e-14 -2.66432e-06 0.29011 0 0
0 0.5 0.22 -3.47187e-14 -2.90634e-06 0.280112 0 0
0 0.5 0.23 -4.75529e-14 -3.16051e-06 0.270113 0 0
0 0.5 0.24 -6.11498e-14 -3.42839e-06 0.260115 0 0
0 0.5 0.25 -7.55095e-14 -3.70997e-06 0.250117 0 0
0 0.5 0.26 -8.66637e-14 -4.00497e-06 0.240119 0 0
0 0.5 0.27 -9.97983e-14 -4.31582e-06 0.230122 0 0
0 0.5 0.28 -1.14913e-13 -4.64253e-06 0.220124 0 0
0 0.5 0.29 -1.24127e-13 -4.984e-06 0.210128 0 0
0 0.5 0.3 -1.34702e-13 -5.34259e-06 0.200132 0 0
0 0.5 0.31 -1.47797e-13 -5.71854e-06 0.190136 0 0
0 0.5 0.32 -1.61943e-13 -6.10972e-06 0.180141 0 0
0 0.5 0.33 -1.74523e-13 -6.51552e-06 0.170147 0 0
0 0.5 0.34 -1.85514e-13 -6.93638e-06 0.160153 0 0
0 0.5 0.35 -1.96502e-13 -7.36984e-06 0.150161 0 0
0 0.5 0.36 -1.99831e-13 -7.80294e-06 0.14017 0 0
0 0.5 0.37 -1.92931e-13 -8.23395e-06 0.130179 0 0
0 0.5 0.38 -1.77719e-13 -8.66399e-06 0.120189 0 0
0 0.5 0.39 -1.56227e-13 -9.05037e-06 0.110202 0 0
0 0.5 0.4 -1.27215e-13 -9.37768e-06 0.100215 0 0
0 0.5 0.41 -9.07491e-14 -9.6472e-06 0.0902239 0 0
0 0.5 0.42 -5.97183e-14 -9.83956e-06 0.0802335 0 0
0 0.5 0.43 -3.98512e-14 -9.94343e-06 0.0702431 0 0
0 0.5 0.44 -3.31977e-14 -9.96615e-06 0.059712 0 0.2272
0 0.5 0.45 -3.68272e-14 -9.97509e-06 0.0497657 0 0.88
0 0.5 0.46 -4.03711e-14 -9.9799e-06 0.0398194 0 1.1232
0 0.5 0.47 -4.38514e-14 -9.98089e-06 0.0295927 0 1
0 0.5 0.48 -4.74731e-14 -9.98207e-06 0.0197108 0 1
0 0.5 0.49 -5.1141e-14 -9.9828e-06 0.00982886 0 1
0 0.5 0.5 -5.4855e-14 -9.9831e-06 -5.30605e-05 0 1
0 0.5 0.51 -5.86345e-14 -9.9828e-06 -0.00982886 0 1
0 0.5 0.52 -6.23031e-14 -9.98207e-06 -0.0197108 0 1
0 0.5 0.53 -6.58607e-14 -9.98089e-06 -0.0295927 0 1
0 0.5 0.54 -6.95551e-14 -9.9799e-06 -0.0398194 0 1.1232
0 0.5 0.55 -7.30783e-14 -9.97509e-06 -0.0497657 0 0.88
0 0.5 0.56 -7.63886e-14 -9.96615e-06 -0.059712 0 0.2272
0 0.5 0.57 -3.94364e-14 -9.94343e-06 -0.0702431 0 0
0 0.5 0.58 1.59821e-14 -9.83956e-06 -0.0802335 0 0
0 0.5 0.59 7.72175e-14 -9.6472e-06 -0.0902239 0 0
0 0.5 0.6 1.38328e-13 -9.37768e-06 -0.100215 0 0
0 0.5 0.61 1.8799e-13 -9.05037e-06 -0.110202 0 0
0 0.5 0.62 2.26608e-13 -8.66399e-06 -0.120189 0 0
0 0.5 0.63 2.54694e-13 -8.23395e-06 -0.130179 0 0
0 0.5 0.64 2.69497e-13 -7.80294e-06 -0.14017 0 0
0 0.5 0.65 2.69589e-13 -7.36984e-06 -0.150161 0 0
0 0.5 0.66 2.57025e-13 -6.93638e-06 -0.160153 0 0
0 0.5 0.67 2.40676e-13 -6.51552e-06 -0.170147 0 0
0 0.5 0.68 2.20524e-13 -6.10972e-06 -0.180141 0 0
0 0.5 0.69 1.96194e-13 -5.71855e-06 -0.190136 0 0
0 0.5 0.7 1.71e-13 -5.34259e-06 -0.200132 0 0
0 0.5 0.71 1.48506e-13 -4.984e-06 -0.210128 0 0
0 0.5 0.72 1.28666e-13 -4.64253e-06 -0.220124 0 0
0 0.5 0.73 1.10924e-13 -4.31582e-06 -0.230122 0 0
0 0.5 0.74 9.53989e-14 -4.00497e-06 -0.240119 0 0
0 0.5 0.75 8.20898e-14 -3.70997e-06 -0.250117 0 0
0 0.5 0.76 6.58564e-14 -3.42839e-06 -0.260115 0 0
0 0.5 0.77 4.99516e-14 -3.16051e-06 -0.270113 0 0
0 0.5 0.78 3.43756e-14 -2.90634e-06 -0.280112 0 0
0 0.5 0.79 1.36402e-14 -2.66432e-06 -0.29011 0 0
0 0.5 0.8 -5.25893e-15 -2.43399e-06 -0.300109 0 0
0 0.5 0.81 -2.1385e-14 -2.21545e-06 -0.310108 0 0
0 0.5 0.82 -3.09141e-14 -2.00781e-06 -0.320108 0 0
0 0.5 0.83 -3.94448e-14 -1.81041e-06 -0.330107 0 0
0 0.5 0.84 -4.86874e-14 -1.62335e-06 -0.340107 0 0
0 0.5 0.85 -5.2215e-14 -1.44622e-06 -0.350106 0 0
0 0.5 0.86 -5.38824e-14 -1.27848e-06 -0.360106 0 0
0 0.5 0.87 -5.7842e-14 -1.12023e-06 -0.370106 0 0
0 0.5 0.88 -6.34774e-14 -9.71321e-07 -0.380106 0 0
0 0.5 0.89 -6.79406e-14 -8.3165e-07 -0.390107 0 0
0 0.5 0.9 -7.08986e-14 -7.01332e-07 -0.400107 0 0
0 0.5 0.91 -7.22541e-14 -5.80355e-07 -0.410107 0 0
0 0.5 0.92 -7.18757e-14 -4.69233e-07 -0.420108 0 0
0 0.5 0.93 -6.98957e-14 -3.68226e-07 -0.430109 0 0
0 0.5 0.94 -6.49656e-14 -2.77365e-07 -0.440109 0 0
0 0.5 0.95 -5.48747e-14 -1.97944e-07 -0.45011 0 0
0 0.5 0.96 -4.39609e-14 -1.30615e-07 -0.460111 0 0
0 0.5 0.97 -3.20897e-14 -7.53841e-08 -0.470113 0 0
0 0.5 0.98 -1.98094e-14 -3.44067e-08 -0.480114 0 0
0 0.5 0.99 -9.1128e-15 -9.27864e-09 -0.490116 0 0
0 0.5 1 0 0 -0.500117 0 0

