# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 0 0 0.500139 0 0
0 0.5 0.01 -4.0332e-15 -1.06104e-08 0.490137 0 0
0 0.5 0.02 -7.73645e-15 -4.10316e-08 0.480135 0 0
0 0.5 0.03 -1.12924e-14 -8.94464e-08 0.470133 0 0
0 0.5 0.04 -1.4529e-14 -1.54307e-07 0.460132 0 0
0 0.5 0.05 -1.74683e-14 -2.34284e-07 0.450131 0 0
0 0.5 0.06 -2.04894e-14 -3.28301e-07 0.440129 0 0
0 0.5 0.07 -2.29895e-14 -4.35482e-07 0.430128 0 0
0 0.5 0.08 -2.55193e-14 -5.55109e-07 0.420128 0 0
0 0.5 0.09 -2.77874e-14 -6.86625e-07 0.410127 0 0
0 0.5 0.1 -2.99481e-14 -8.29624e-07 0.400126 0 0
0 0.5 0.11 -3.20589e-14 -9.83824e-07 0.390126 0 0
0 0.5 0.12 -3.38857e-14 -1.14906e-06 0.380126 0 0
0 0.5 0.13 -3.57753e-14 -1.32526e-06 0.370126 0 0
0 0.5 0.14 -3.74908e-14 -1.51248e-06 0.360126 0 0
0 0.5 0.15 -3.90693e-14 -1.71084e-06 0.350126 0 0
0 0.5 0.16 -4.053e-14 -1.92056e-06 0.340126 0 0
0 0.5 0.17 -4.1919e-14 -2.14193e-06 0.330127 0 0
0 0.5 0.18 -4.32715e-14 -2.37531e-06 0.320127 0 0
0 0.5 0.19 -4.44548e-14 -2.62114e-06 0.310128 0 0
0 0.5 0.2 -4.54994e-14 -2.87992e-06 0.300129 0 0
0 0.5 0.21 -4.64611e-14 -3.15221e-06 0.290131 0 0
0 0.5 0.22 -4.72018e-14 -3.43864e-06 0.280132 0 0
0 0.5 0.23 -4.80336e-14 -3.73987e-06 0.270134 0 0
0 0.5 0.24 -4.88909e-14 -4.05662e-06 0.260136 0 0
0 0.5 0.25 -4.93324e-14 -4.38962e-06 0.250138 0 0
0 0.5 0.26 -4.94651e-14 -4.73964e-06 0.240141 0 0
0 0.5 0.27 -4.95916e-14 -5.10744e-06 0.230144 0 0
0 0.5 0.28 -4.98184e-14 -5.49373e-06 0.220147 0 0
0 0.5 0.29 -4.97139e-14 -5.89912e-06 0.210151 0 0
0 0.5 0.3 -4.9816e-14 -6.32407e-06 0.200156 0 0
0 0.5 0.31 -4.98266e-14 -6.76875e-06 0.190161 0 0
0 0.5 0.32 -4.98017e-14 -7.2329e-06 0.180166 0 0
0 0.5 0.33 -5.01543e-14 -7.71557e-06 0.170173 0 0
0 0.5 0.34 -4.99115e-14 -8.21472e-06 0.160181 0 0
0 0.5 0.35 -5.02505e-14 -8.7268e-06 0.15019 0 0
0 0.5 0.36 -5.06449e-14 -9.24605e-06 0.1402 0 0
0 0.5 0.37 -5.18327e-14 -9.76326e-06 0.130211 0 0
0 0.5 0.38 -5.35053e-14 -1.0265e-05 0.120224 0 0
0 0.5 0.39 -5.62268e-14 -1.07327e-05 0.110238 0 0
0 0.5 0.4 -6.07786e-14 -1.11428e-05 0.100252 0 0
0 0.5 0.41 -6.62941e-14 -1.14686e-05 0.0902676 0 0
0 0.5 0.42 -7.23007e-14 -1.16892e-05 0.0802816 0 0
0 0.5 0.43 -7.65639e-14 -1.17995e-05 0.0702931 0 0
0 0.5 0.44 -7.35255e-14 -1.18226e-05 0.0599827 0 0.7552
0 0.5 0.45 -6.53658e-14 -1.18251e-05 0.049764 0 1
0 0.5 0.46 -5.61375e-14 -1.18268e-05 0.0398379 0 1
0 0.5 0.47 -4.68859e-14 -1.18277e-05 0.0298981 0 1
0 0.5 0.48 -3.7618e-14 -1.18282e-05 0.0199427 0 1
0 0.5 0.49 -2.83568e-14 -1.18283e-05 0.00997492 0 1
0 0.5 0.5 -1.90027e-14 -1.18284e-05 -1.47239e-07 0 1
