     1         5.012764227760196E-04         3.868082187233988E-01         3.851379558221045E-01         4.471077797927666E-01
     2         1.002548486886233E-03         3.868148481791681E-01         3.851451920698574E-01         4.470901435013035E-01
     3         1.503818456818793E-03         3.868301979753949E-01         3.851611813882536E-01         4.470826584297850E-01
     4         2.005085616469961E-03         3.868423762693725E-01         3.851738521757670E-01         4.470772495382478E-01
     5         2.506348099002961E-03         3.868573593935242E-01         3.851892152709833E-01         4.470780658882120E-01
     6         3.007603617292872E-03         3.868733617216111E-01         3.852055558871930E-01         4.470855654611816E-01
     7         3.508853649522200E-03         3.868862622293239E-01         3.852189043077206E-01         4.470826880336179E-01
     8         4.010100970142701E-03         3.868975070121708E-01         3.852310312561872E-01         4.470614822456329E-01
     9         4.511347853362471E-03         3.869106734860100E-01         3.852445969812676E-01         4.470610518523980E-01
    10         5.012590445052079E-03         3.869215141161118E-01         3.852556741987400E-01         4.470647067807779E-01
