# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 2.37872e-14 0 0.500282 0 0
0 0.5 0.0625 2.3555e-14 -3.99452e-06 0.437786 0 0
0 0.5 0.125 2.26767e-14 -8.27787e-06 0.375299 0 0
0 0.5 0.1875 2.03384e-14 -1.31328e-05 0.312823 0 0
0 0.5 0.25 1.57182e-14 -1.87843e-05 0.250368 0 0
0 0.5 0.3125 4.33164e-15 -2.50996e-05 0.187952 0 0
0 0.5 0.375 -3.08285e-14 -2.96094e-05 0.125628 0 0
0 0.5 0.4375 -2.97809e-14 -2.96295e-05 0.0625174 0 1
0 0.5 0.5 -2.95377e-14 -2.96343e-05 -2.29702e-11 0 1
0 0.5 0.5625 -2.93316e-14 -2.96295e-05 -0.0625174 0 1
0 0.5 0.625 -2.99245e-14 -2.96094e-05 -0.125628 0 0
0 0.5 0.6875 -5.64051e-14 -2.50996e-05 -0.187952 0 0
0 0.5 0.75 -5.49039e-14 -1.87843e-05 -0.250368 0 0
0 0.5 0.8125 -5.32926e-14 -1.31328e-05 -0.312823 0 0
0 0.5 0.875 -5.26365e-14 -8.27787e-06 -0.375299 0 0
0 0.5 0.9375 -5.27539e-14 -3.99452e-06 -0.437786 0 0
0 0.5 1 -5.31153e-14 0 -0.500282 0 0

