# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1> <C_2>
0 0.5 0.6 -2.41042e-12 -0.00459505 0.190913 0 1 0

0.212514 0.5 0.6 8.12041e-11 -0.0045485 0.190715 0 1 1.8787e-28

0.427205 0.5 0.6 -6.69103e-11 -0.00449937 0.190455 0 1 -1.08017e-22

0.644241 0.5 0.6 -5.9466e-11 -0.00445147 0.190359 0 1 1.96794e-21

0.863613 0.5 0.6 4.03519e-12 -0.004404 0.190295 0 1 -1.53347e-20

1.08535 0.5 0.6 -1.68619e-11 -0.00435597 0.19024 0 1 6.46962e-20

1.30953 0.5 0.6 -6.71933e-12 -0.00430932 0.190213 0 1 -1.46753e-19

1.53615 0.5 0.6 -2.78341e-11 -0.00426472 0.190194 0 1 1.13111e-19

1.76513 0.5 0.6 -5.88663e-11 -0.00422063 0.190161 0 1 2.2198e-19

1.9965 0.5 0.6 -1.30374e-11 -0.00417763 0.190125 0 1 -4.50784e-19

2.23026 0.5 0.6 -7.46364e-11 -0.00413551 0.190102 0 1 -2.66085e-19

2.4664 0.5 0.6 -1.14825e-11 -0.00409415 0.19009 0 1 9.28101e-19

2.70492 0.5 0.6 -9.05316e-11 -0.00405333 0.190085 0 1 6.81973e-19

2.94585 0.5 0.6 1.84835e-11 -0.00401321 0.190082 0 1 -1.5597e-18

3.18918 0.5 0.6 9.88923e-12 -0.00397361 0.190082 0 1 -2.22259e-18

3.43494 0.5 0.6 3.61456e-11 -0.00393499 0.19008 0 1 1.56607e-18

3.68312 0.5 0.6 2.58576e-11 -0.00389741 0.190082 0 1.00001 5.69844e-18

3.93368 0.5 0.6 -2.56664e-11 -0.00386045 0.190092 0 1.00001 1.97723e-18

4.18665 0.5 0.6 7.59935e-12 -0.00382418 0.190108 0 1.00001 -9.5889e-18

4.44201 0.5 0.6 -1.26926e-11 -0.00378848 0.190128 0 1.00002 -1.34836e-17

4.69978 0.5 0.6 5.4093e-11 -0.00375326 0.190146 0 1.00002 4.43859e-18

4.95997 0.5 0.6 -8.23985e-11 -0.00371861 0.190173 0 1.00003 3.01939e-17

5.22259 0.5 0.6 1.61057e-11 -0.00368448 0.190208 0 1.00003 2.63449e-17

5.48764 0.5 0.6 -7.82444e-12 -0.00365097 0.190246 0 1.00003 -2.39511e-17

5.75512 0.5 0.6 -2.70218e-12 -0.00361799 0.190289 0 1.00003 -7.54944e-17

6.02504 0.5 0.6 -4.16305e-12 -0.00358555 0.190338 0 1.00002 -5.27737e-17

6.2974 0.5 0.6 -1.11857e-11 -0.0035537 0.190393 0 1.00001 5.74155e-17

6.5722 0.5 0.6 -6.22658e-12 -0.00352239 0.190454 0 1 1.66949e-16

6.84944 0.5 0.6 1.83279e-11 -0.00349141 0.190519 0 0.99999 1.41614e-16

7.12914 0.5 0.6 3.74644e-11 -0.00346086 0.190589 0 0.999973 -7.63337e-17

7.41131 0.5 0.6 3.81641e-11 -0.00343076 0.190662 0 0.999953 -3.56929e-16

7.69596 0.5 0.6 -4.28454e-11 -0.00340122 0.190738 0 0.999932 -4.13754e-16

7.98308 0.5 0.6 1.2123e-12 -0.00337226 0.190819 0 0.999911 -3.39833e-17

8.27266 0.5 0.6 3.60808e-11 -0.00334391 0.190906 0 0.999891 6.55981e-16

8.5647 0.5 0.6 2.33347e-11 -0.00331609 0.190999 0 0.999874 1.07995e-15

8.85919 0.5 0.6 -7.74524e-12 -0.00328878 0.191094 0 0.999864 6.2233e-16

9.15612 0.5 0.6 -5.93089e-12 -0.00326197 0.191193 0 0.999862 -7.32685e-16

9.45549 0.5 0.6 -1.26067e-11 -0.00323557 0.191294 0 0.999871 -2.19994e-15

9.7573 0.5 0.6 -4.00103e-11 -0.00320964 0.191404 0 0.99989 -2.52758e-15

10.0616 0.5 0.6 -6.15187e-12 -0.00318426 0.191523 0 0.999919 -7.19579e-16

10.3682 0.5 0.6 -1.57299e-12 -0.00315946 0.191657 0 0.999953 2.91224e-15

10.6773 0.5 0.6 -1.19817e-11 -0.00313529 0.191805 0 0.999989 6.40286e-15

10.9888 0.5 0.6 2.44027e-11 -0.00311161 0.191967 0 1.00002 6.3848e-15

11.3026 0.5 0.6 -1.82914e-11 -0.00308838 0.192142 0 1.00005 5.33858e-16

11.6188 0.5 0.6 -8.15996e-12 -0.00306567 0.19233 0 1.00008 -9.5128e-15

11.9373 0.5 0.6 5.28177e-12 -0.00304344 0.192527 0 1.00009 -1.74794e-14

12.2582 0.5 0.6 2.6033e-11 -0.00302175 0.192732 0 1.00009 -1.58987e-14

12.5813 0.5 0.6 2.73097e-11 -0.00300053 0.192944 0 1.00009 -9.18358e-16

12.9068 0.5 0.6 -1.67625e-13 -0.00297989 0.193162 0 1.00008 2.33652e-14

13.2344 0.5 0.6 -5.66718e-12 -0.00295982 0.19339 0 1.00007 4.51022e-14

13.5644 0.5 0.6 1.70671e-11 -0.0029403 0.193628 0 1.00005 4.67997e-14

13.8965 0.5 0.6 1.45155e-11 -0.00292122 0.193875 0 1.00004 1.38428e-14

14.2307 0.5 0.6 6.91803e-12 -0.00290264 0.194136 0 1.00003 -5.06968e-14

14.5671 0.5 0.6 2.56832e-11 -0.00288451 0.194405 0 1.00002 -1.17604e-13

14.9056 0.5 0.6 3.83867e-11 -0.00286691 0.194686 0 1.00002 -1.39184e-13

15.2462 0.5 0.6 -2.27732e-11 -0.00284984 0.194982 0 1.00003 -7.52207e-14

15.5889 0.5 0.6 1.2957e-11 -0.0028333 0.195292 0 1.00004 7.61425e-14

15.9335 0.5 0.6 -2.21493e-11 -0.0028173 0.195622 0 1.00005 2.63659e-13

16.2781 0.5 0.6 8.90467e-12 -0.00280191 0.195968 0 1.00006 3.90696e-13

16.6214 0.5 0.6 -2.97601e-11 -0.00278709 0.196333 0 1.00007 3.43841e-13

16.9628 0.5 0.6 -4.85942e-11 -0.00277291 0.196716 0 1.00007 5.27619e-14

17.3022 0.5 0.6 -3.87423e-11 -0.00275932 0.197107 0 1.00008 -4.40475e-13

17.6397 0.5 0.6 -4.0335e-11 -0.00274624 0.197508 0 1.00007 -9.53984e-13

17.9754 0.5 0.6 -4.54513e-11 -0.00273373 0.197919 0 1.00007 -1.20749e-12

18.3092 0.5 0.6 -2.8588e-12 -0.00272178 0.198334 0 1.00005 -9.29888e-13

18.6413 0.5 0.6 -4.15329e-12 -0.0027104 0.198756 0 1.00004 -3.20533e-14

18.9716 0.5 0.6 -4.39191e-11 -0.00269953 0.199189 0 1.00003 1.34691e-12

19.3003 0.5 0.6 3.85769e-11 -0.00268915 0.199633 0 1.00001 2.8081e-12

19.6274 0.5 0.6 -8.44558e-12 -0.0026792 0.200088 0 1.00001 3.7114e-12

19.9529 0.5 0.6 -4.39932e-11 -0.00266971 0.200557 0 1 3.34728e-12

20.2769 0.5 0.6 -2.4582e-11 -0.00266064 0.20103 0 0.999999 1.25005e-12

20.5994 0.5 0.6 1.71844e-11 -0.00265196 0.201517 0 1 -2.46608e-12

20.9205 0.5 0.6 5.16603e-12 -0.00264371 0.202018 0 1.00001 -6.96957e-12

21.2402 0.5 0.6 8.26614e-12 -0.00263586 0.202528 0 1.00002 -1.06884e-11

21.5584 0.5 0.6 -1.13232e-11 -0.00262841 0.203051 0 1.00003 -1.18992e-11

21.8753 0.5 0.6 3.16144e-11 -0.00262136 0.203589 0 1.00004 -9.14682e-12

22.1908 0.5 0.6 -4.90353e-13 -0.00261469 0.204142 0 1.00005 -1.68705e-12

22.5047 0.5 0.6 -1.00243e-11 -0.00260832 0.204707 0 1.00006 9.90769e-12

22.8168 0.5 0.6 -3.01888e-13 -0.00260227 0.205286 0 1.00006 2.33237e-11

23.1271 0.5 0.6 2.36064e-12 -0.00259658 0.205871 0 1.00006 3.46682e-11

23.4358 0.5 0.6 -2.03795e-12 -0.0025912 0.206461 0 1.00005 3.92558e-11

23.7429 0.5 0.6 1.79123e-11 -0.00258612 0.207062 0 1.00004 3.29569e-11

24.0485 0.5 0.6 2.44066e-11 -0.00258133 0.207671 0 1.00003 1.35517e-11

24.3525 0.5 0.6 -2.4851e-12 -0.00257685 0.20828 0 1.00002 -1.76152e-11

24.6551 0.5 0.6 3.07811e-11 -0.00257268 0.208896 0 1.00001 -5.6009e-11

24.9563 0.5 0.6 4.13197e-12 -0.0025688 0.209522 0 0.999997 -9.39877e-11

25.2561 0.5 0.6 2.94931e-11 -0.0025652 0.210154 0 0.99999 -1.20995e-10

25.5546 0.5 0.6 2.47265e-11 -0.00256181 0.210792 0 0.999988 -1.25299e-10

25.8518 0.5 0.6 2.35211e-11 -0.00255866 0.211441 0 0.999989 -9.7313e-11

26.1477 0.5 0.6 -5.43932e-11 -0.00255576 0.212095 0 0.999994 -3.29921e-11

26.4424 0.5 0.6 -2.89679e-11 -0.00255309 0.212754 0 1 6.36408e-11

26.736 0.5 0.6 2.28098e-11 -0.00255061 0.213424 0 1.00001 1.79845e-10

27.0283 0.5 0.6 1.9987e-11 -0.00254836 0.214106 0 1.00003 2.95868e-10

27.3191 0.5 0.6 1.25016e-11 -0.00254632 0.214791 0 1.00004 3.87111e-10

27.6084 0.5 0.6 -8.15434e-12 -0.0025445 0.215471 0 1.00005 4.31393e-10

27.8964 0.5 0.6 1.21356e-11 -0.00254292 0.216159 0 1.00005 4.09119e-10

28.1829 0.5 0.6 4.59567e-11 -0.00254153 0.21685 0 1.00006 3.05462e-10

28.468 0.5 0.6 9.48675e-13 -0.00254033 0.217542 0 1.00006 1.15443e-10

28.7519 0.5 0.6 -4.15136e-12 -0.00253929 0.218224 0 1.00005 -1.51302e-10

29.0346 0.5 0.6 2.02174e-11 -0.00253841 0.218905 0 1.00005 -4.69481e-10

29.316 0.5 0.6 2.18569e-12 -0.0025377 0.219576 0 1.00004 -8.00824e-10

29.5964 0.5 0.6 1.17306e-11 -0.00253716 0.220243 0 1.00002 -1.09818e-09

29.8756 0.5 0.6 -2.17851e-12 -0.00253676 0.220913 0 1.00001 -1.31002e-09

30.1538 0.5 0.6 4.42004e-12 -0.00253653 0.221583 0 0.999996 -1.38156e-09

30.4309 0.5 0.6 2.67654e-11 -0.00253643 0.222246 0 0.999983 -1.25027e-09

30.7072 0.5 0.6 -5.88e-11 -0.00253649 0.222883 0 0.999969 -8.46204e-10

30.9825 0.5 0.6 -5.45592e-11 -0.00253672 0.223508 0 0.999956 -7.77186e-11

31.2571 0.5 0.6 -2.62688e-11 -0.00253709 0.224117 0 0.999942 1.15006e-09

31.5308 0.5 0.6 -1.88746e-11 -0.0025376 0.224709 0 0.999927 2.91445e-09

31.8038 0.5 0.6 -3.91358e-11 -0.00253821 0.225275 0 0.999908 5.25e-09

32.076 0.5 0.6 -1.48417e-11 -0.00253893 0.225812 0 0.999885 8.11833e-09

32.3476 0.5 0.6 -3.40164e-11 -0.00253977 0.226322 0 0.999855 1.13703e-08

32.6186 0.5 0.6 -3.43315e-11 -0.00254073 0.22679 0 0.999817 1.47137e-08

32.8888 0.5 0.6 -1.43936e-11 -0.00254178 0.227232 0 0.999768 1.76901e-08

33.1583 0.5 0.6 1.34391e-11 -0.00254296 0.227654 0 0.999707 1.96827e-08

33.4267 0.5 0.6 -3.82183e-11 -0.00254422 0.228049 0 0.999629 1.9989e-08

33.6942 0.5 0.6 -4.68797e-11 -0.0025456 0.228394 0 0.999528 1.79601e-08

33.9609 0.5 0.6 -3.48506e-11 -0.00254708 0.228671 0 0.999398 1.31863e-08

34.2267 0.5 0.6 2.87649e-11 -0.00254867 0.228889 0 0.999226 5.79131e-09

34.4917 0.5 0.6 -4.395e-11 -0.00255034 0.229025 0 0.998998 -3.26038e-09

34.756 0.5 0.6 -4.23124e-12 -0.00255211 0.229067 0 0.99869 -1.1889e-08

35.0196 0.5 0.6 -1.39364e-11 -0.00255393 0.22898 0 0.998276 -1.67002e-08

35.2826 0.5 0.6 -1.6314e-11 -0.00255581 0.228764 0 0.997721 -1.29053e-08

35.545 0.5 0.6 -2.29107e-11 -0.00255776 0.22839 0 0.996984 5.53836e-09

35.8069 0.5 0.6 3.23282e-12 -0.0025598 0.22784 0 0.99602 4.55584e-08

36.0683 0.5 0.6 -1.93092e-11 -0.00256188 0.227112 0 0.994777 1.14322e-07

36.3293 0.5 0.6 -1.54096e-11 -0.00256403 0.226207 0 0.993192 2.18249e-07

36.5899 0.5 0.6 -1.17966e-12 -0.00256623 0.225098 0 0.991202 3.61968e-07

36.8502 0.5 0.6 -1.67506e-11 -0.0025685 0.223749 0 0.988739 5.47221e-07

37.1102 0.5 0.6 6.21885e-12 -0.00257083 0.222134 0 0.985734 7.71988e-07

37.3697 0.5 0.6 2.05752e-11 -0.00257322 0.220262 0 0.982121 1.02982e-06

37.6288 0.5 0.6 -1.72449e-11 -0.00257566 0.218128 0 0.977821 1.311e-06

37.8873 0.5 0.6 6.73979e-12 -0.00257813 0.215733 0 0.972753 1.604e-06

38.1453 0.5 0.6 -2.80532e-11 -0.00258062 0.213057 0 0.966825 1.89864e-06

38.4028 0.5 0.6 -1.6971e-11 -0.00258312 0.210128 0 0.959925 2.19068e-06

38.6598 0.5 0.6 -3.37272e-11 -0.00258567 0.206939 0 0.951928 2.4874e-06

38.9165 0.5 0.6 -1.80678e-11 -0.00258824 0.20351 0 0.942689 2.81433e-06

39.1729 0.5 0.6 7.45061e-12 -0.0025908 0.199894 0 0.932029 3.22265e-06

39.429 0.5 0.6 2.07355e-11 -0.0025934 0.196133 0 0.919713 3.79606e-06

39.685 0.5 0.6 -5.12566e-12 -0.00259601 0.192254 0 0.905494 4.65702e-06

39.9409 0.5 0.6 -3.22388e-11 -0.00259863 0.188268 0 0.889113 5.97102e-06

40.1967 0.5 0.6 -2.3079e-11 -0.00260128 0.184206 0 0.870329 7.94829e-06

40.4526 0.5 0.6 2.38943e-11 -0.00260395 0.18014 0 0.848937 1.08424e-05

40.7086 0.5 0.6 -3.96873e-11 -0.00260661 0.17615 0 0.824776 1.49455e-05

40.9647 0.5 0.6 2.74838e-11 -0.00260927 0.172305 0 0.797751 2.05816e-05

41.221 0.5 0.6 -3.09555e-11 -0.0026119 0.168655 0 0.767831 2.80994e-05

41.4776 0.5 0.6 -1.88793e-11 -0.00261452 0.165255 0 0.734982 3.78658e-05

41.7345 0.5 0.6 1.25356e-11 -0.00261711 0.162155 0 0.699306 5.02641e-05

41.9917 0.5 0.6 -2.69323e-11 -0.0026197 0.159381 0 0.66102 6.56989e-05

42.2494 0.5 0.6 9.68547e-12 -0.00262226 0.156996 0 0.620549 8.46161e-05

42.5074 0.5 0.6 2.85969e-11 -0.00262479 0.155006 0 0.578428 0.000107519

42.7657 0.5 0.6 -4.25077e-12 -0.00262727 0.15338 0 0.535224 0.000135035

43.0242 0.5 0.6 -7.11847e-12 -0.00262972 0.152062 0 0.491505 0.000168005

43.2831 0.5 0.6 -3.19672e-11 -0.00263215 0.150965 0 0.447834 0.00020758

43.5422 0.5 0.6 -1.87061e-11 -0.00263454 0.150099 0 0.404769 0.000255303

43.8015 0.5 0.6 8.70795e-12 -0.00263687 0.149411 0 0.362807 0.000313285

44.0611 0.5 0.6 -2.40774e-11 -0.00263912 0.148886 0 0.322358 0.000384381

44.321 0.5 0.6 -1.33258e-11 -0.00264129 0.14846 0 0.283831 0.000472329

44.5814 0.5 0.6 -2.73898e-11 -0.0026434 0.148159 0 0.247579 0.000581913

44.8422 0.5 0.6 -2.26173e-11 -0.00264544 0.147955 0 0.213829 0.000719102

45.1037 0.5 0.6 -6.43125e-12 -0.0026474 0.147801 0 0.182702 0.000891184

45.3657 0.5 0.6 5.31875e-12 -0.00264927 0.147726 0 0.154222 0.00110686

45.6286 0.5 0.6 -7.77531e-12 -0.00265106 0.14772 0 0.128373 0.00137631

45.8922 0.5 0.6 1.41325e-11 -0.00265276 0.147813 0 0.105102 0.00171117

46.1567 0.5 0.6 3.02403e-11 -0.00265441 0.147989 0 0.0843343 0.0021245

46.4223 0.5 0.6 6.0591e-12 -0.00265599 0.148167 0 0.0659821 0.00263071

46.6888 0.5 0.6 -2.72035e-11 -0.0026575 0.14838 0 0.049945 0.00324529

46.9565 0.5 0.6 -3.59748e-11 -0.0026589 0.148638 0 0.0361116 0.00398468

47.2254 0.5 0.6 -2.98166e-11 -0.0026602 0.14896 0 0.0243574 0.00486596

47.4956 0.5 0.6 3.47053e-12 -0.00266144 0.149288 0 0.0145447 0.00590656

47.7671 0.5 0.6 -1.88189e-12 -0.00266257 0.149654 0 0.00654886 0.00712395

48.04 0.5 0.6 1.59862e-11 -0.00266366 0.150097 0 0.000225276 0.00853525

48.3144 0.5 0.6 1.33328e-11 -0.00266464 0.15053 0 -0.0045913 0.010157

48.5903 0.5 0.6 -5.61761e-12 -0.00266553 0.150949 0 -0.00807518 0.012005

48.8677 0.5 0.6 3.69903e-12 -0.0026663 0.151352 0 -0.0104097 0.0140937

49.1467 0.5 0.6 -9.00509e-12 -0.002667 0.151762 0 -0.0117816 0.0164352

49.427 0.5 0.6 -1.05328e-11 -0.00266764 0.152161 0 -0.0123769 0.0190387

49.7087 0.5 0.6 4.78044e-12 -0.00266816 0.152533 0 -0.0123739 0.0219133

49.9919 0.5 0.6 -3.35883e-11 -0.00266851 0.152875 0 -0.0119348 0.0250664

50.2767 0.5 0.6 2.34018e-11 -0.00266871 0.153179 0 -0.0112043 0.0285034

50.563 0.5 0.6 -3.55106e-12 -0.00266875 0.15345 0 -0.0103014 0.0322284

50.851 0.5 0.6 2.7849e-11 -0.00266861 0.153706 0 -0.00931535 0.0362442

51.1407 0.5 0.6 -2.25297e-11 -0.00266827 0.153938 0 -0.00830899 0.0405518

51.4321 0.5 0.6 -1.03059e-11 -0.0026677 0.154146 0 -0.00732188 0.0451509

51.7254 0.5 0.6 8.8595e-12 -0.00266692 0.154331 0 -0.00637492 0.05004

52.0206 0.5 0.6 -3.6075e-11 -0.00266589 0.154501 0 -0.00547586 0.0552167

52.3177 0.5 0.6 -2.01974e-11 -0.00266464 0.154643 0 -0.00462458 0.0606774

52.6167 0.5 0.6 4.57807e-11 -0.0026631 0.154765 0 -0.00381774 0.0664174

52.9176 0.5 0.6 -3.13935e-11 -0.00266127 0.154867 0 -0.00305384 0.0724264

53.2203 0.5 0.6 -1.37198e-11 -0.0026591 0.154948 0 -0.00233402 0.078696

53.5249 0.5 0.6 3.93875e-11 -0.00265663 0.155005 0 -0.00166273 0.0852163

53.8314 0.5 0.6 -4.5053e-11 -0.0026538 0.155044 0 -0.00104649 0.0919758

54.1399 0.5 0.6 -2.89027e-13 -0.0026506 0.155067 0 -0.000493077 0.0989607

54.4505 0.5 0.6 1.95896e-11 -0.00264701 0.155073 0 -9.40221e-06 0.106155

54.7632 0.5 0.6 8.16344e-12 -0.00264305 0.155066 0 0.000400265 0.113539

55.078 0.5 0.6 9.34878e-12 -0.0026387 0.155044 0 0.00073577 0.121094

55.395 0.5 0.6 -3.03072e-12 -0.00263399 0.155009 0 0.00100172 0.128796

55.7143 0.5 0.6 5.66864e-12 -0.00262883 0.154965 0 0.00120725 0.136622

56.0358 0.5 0.6 4.59741e-12 -0.00262324 0.154911 0 0.00136462 0.144544

56.3597 0.5 0.6 2.37913e-11 -0.00261721 0.15485 0 0.00148697 0.152536

56.6858 0.5 0.6 -2.6426e-11 -0.00261073 0.154785 0 0.00158635 0.160566

57.0142 0.5 0.6 1.28795e-11 -0.0026038 0.154718 0 0.00167214 0.168604

57.3449 0.5 0.6 -2.09071e-11 -0.00259639 0.154655 0 0.00174965 0.176623

57.6779 0.5 0.6 -5.27947e-11 -0.00258854 0.154594 0 0.0018198 0.184595

58.0132 0.5 0.6 -5.83325e-13 -0.00258017 0.154541 0 0.00187944 0.192493

58.351 0.5 0.6 -6.16853e-11 -0.00257137 0.154494 0 0.00192262 0.200293

58.691 0.5 0.6 3.07704e-12 -0.00256206 0.154459 0 0.00194207 0.207965

59.0332 0.5 0.6 -4.84613e-12 -0.00255224 0.154435 0 0.00193023 0.215489

59.3777 0.5 0.6 1.63077e-11 -0.00254194 0.154423 0 0.00188178 0.222847

59.7246 0.5 0.6 -1.14453e-11 -0.00253116 0.154426 0 0.00179513 0.230024

60.0738 0.5 0.6 -6.7572e-13 -0.00251987 0.154443 0 0.00167285 0.237011

60.4254 0.5 0.6 -1.95956e-12 -0.00250808 0.154478 0 0.00152122 0.243799

60.7795 0.5 0.6 -1.45976e-11 -0.00249587 0.154529 0 0.00134919 0.250382

61.1361 0.5 0.6 -1.48397e-11 -0.00248318 0.154596 0 0.00116662 0.256758

61.4952 0.5 0.6 -1.28833e-11 -0.00247001 0.154683 0 0.000983413 0.262926

61.8569 0.5 0.6 -2.99697e-11 -0.00245641 0.154786 0 0.000807934 0.26889

62.2211 0.5 0.6 -1.26522e-11 -0.00244233 0.154906 0 0.000645906 0.274652

62.5874 0.5 0.6 -4.11093e-11 -0.00242787 0.155044 0 0.000500147 0.280209

62.9538 0.5 0.6 -2.64646e-11 -0.00241307 0.155196 0 0.000370911 0.285539

63.3204 0.5 0.6 -7.0488e-13 -0.00239794 0.155362 0 0.000255719 0.290651

63.6871 0.5 0.6 -1.59144e-11 -0.00238261 0.155538 0 0.000151573 0.295554

64.054 0.5 0.6 -1.3926e-11 -0.00236699 0.155729 0 5.59423e-05 0.300257

64.4211 0.5 0.6 4.38337e-12 -0.00235114 0.15593 0 -3.2487e-05 0.304765

64.7883 0.5 0.6 -2.0984e-11 -0.00233511 0.156139 0 -0.000113447 0.309087

65.1558 0.5 0.6 -1.06715e-12 -0.00231887 0.156356 0 -0.000185138 0.313228

65.5233 0.5 0.6 -4.47422e-11 -0.00230253 0.15658 0 -0.000244688 0.317195

65.8911 0.5 0.6 -2.54602e-11 -0.00228601 0.15681 0 -0.000288886 0.320994

66.259 0.5 0.6 5.61306e-12 -0.00226934 0.157046 0 -0.000314964 0.324629

66.6271 0.5 0.6 1.46322e-11 -0.00225265 0.157284 0 -0.00032145 0.328108

66.9954 0.5 0.6 -1.0843e-11 -0.00223584 0.157527 0 -0.000308718 0.331436

67.3639 0.5 0.6 2.05971e-12 -0.00221898 0.157772 0 -0.00027907 0.334617

