# Velocities along transect, interpolated from C3S annual ice velocity map of Greenland 2021
# Distance is measured in meters from westpoint of segment. Velocities in m/yr.
# Linear interpolation of 2D velocity map. Oversampled at dx = 50m.
# Horizontal resolution of 250 m.
# Location of CC: distance = 138300.0 m.
# distance	vel_east	vel_north	vel_proj
320650.0	-6.874500945425275	-3.8251090195415527	7.114422279088661
320700.0	-6.862424970281827	-3.7357987253157994	7.096413686696157
320750.0	-6.8429004596199405	-3.738527828135442	7.077114801361228
320800.0	-6.82335209433222	-3.74539961242331	7.05806854904757
320850.0	-6.804204463242399	-3.7512689643603108	7.039355247065765
320900.0	-6.785457566350602	-3.7561358839462957	7.020974895415931
320950.0	-6.767111403656859	-3.76000037118127	7.0029274940980955
321000.0	-6.743337289118663	-3.8088851789401468	6.982468372545813
321050.0	-6.719237624851783	-3.858139904221632	6.961709110859626
321100.0	-6.695195860696511	-3.9045941354344897	6.9408207477655965
321150.0	-6.6712119966529	-3.9482478725792545	6.919803283263811
321200.0	-6.647286032720842	-3.9891011156553087	6.898656717354124
321250.0	-6.6423031985703265	-4.0111538627535	6.895156533446587
321300.0	-6.639034532780033	-4.029997561231331	6.89315256266201
321350.0	-6.635964350817543	-4.0469548366351145	6.891220755338614
321400.0	-6.633092652682897	-4.062025688966178	6.889361111476526
321450.0	-6.630419438376072	-4.075210118223031	6.887573631075626
321500.0	-6.636560217614427	-4.042899024147062	6.891544656201961
321550.0	-6.643536319019378	-4.005483356188317	6.896008521694614
321600.0	-6.650532525582182	-3.967089734593147	6.900427190259155
321650.0	-6.6575488373028335	-3.927718159363387	6.9048006618957
321700.0	-6.664585254181336	-3.887368630497137	6.909128936604129
321750.0	-6.663577231609576	-3.916076909444078	6.910038818072054
321800.0	-6.66188936011519	-3.9508993054858346	6.910678351092034
321850.0	-6.660395052831313	-3.9843023284332615	6.911416304415714
321900.0	-6.659094309757919	-4.016285978287598	6.912252678043146
321950.0	-6.657987130895052	-4.046850255046587	6.913187471974224
322000.0	-6.658311690894286	-4.007809851815633	6.910906205195498
322050.0	-6.6587966823807765	-3.959508633744743	6.908167053033393
322100.0	-6.659281673867232	-3.9102294620396196	6.905362643596276
322150.0	-6.659766665353723	-3.8599723366975844	6.902492976884036
322200.0	-6.660251656840212	-3.808737257720012	6.8995580528967295
322250.0	-6.669638248029079	-3.5745169010072817	6.8932945748943855
322300.0	-6.680069341670364	-3.317062403395135	6.886522894435557
322350.0	-6.690330013875057	-3.061157787157208	6.8796845934736615
322400.0	-6.700420264643187	-2.806803052291219	6.872779672008577
322450.0	-6.710340093974717	-2.5539981987987486	6.865808130040372
322500.0	-6.741051285833953	-2.363183253400718	6.883718097314675
322550.0	-6.775737255495664	-2.184284126893583	6.906389106767376
322600.0	-6.811325229501771	-2.008330351407154	6.930156648698426
