# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 -3.76062e-14 0 0.500069 0 0
0 0.5 0.01 -3.94767e-14 -1.68075e-07 0.490069 0 0
0 0.5 0.02 -4.1792e-14 -3.36726e-07 0.480069 0 0
0 0.5 0.03 -4.4552e-14 -5.05954e-07 0.470069 0 0
0 0.5 0.04 -4.5936e-14 -6.7619e-07 0.460069 0 0
0 0.5 0.05 -4.64404e-14 -8.4816e-07 0.450069 0 0
0 0.5 0.06 -4.62544e-14 -1.02187e-06 0.44007 0 0
0 0.5 0.07 -4.60337e-14 -1.19765e-06 0.43007 0 0
0 0.5 0.08 -4.7157e-14 -1.37633e-06 0.42007 0 0
0 0.5 0.09 -4.96653e-14 -1.55798e-06 0.410071 0 0
0 0.5 0.1 -5.37617e-14 -1.7428e-06 0.400071 0 0
0 0.5 0.11 -5.84551e-14 -1.93176e-06 0.390072 0 0
0 0.5 0.12 -6.34136e-14 -2.12497e-06 0.380073 0 0
0 0.5 0.13 -6.86603e-14 -2.32256e-06 0.370073 0 0
0 0.5 0.14 -7.25301e-14 -2.5256e-06 0.360074 0 0
0 0.5 0.15 -7.44446e-14 -2.73431e-06 0.350075 0 0
0 0.5 0.16 -7.43118e-14 -2.94874e-06 0.340076 0 0
0 0.5 0.17 -7.33124e-14 -3.17002e-06 0.330077 0 0
0 0.5 0.18 -7.21642e-14 -3.39853e-06 0.320078 0 0
0 0.5 0.19 -7.16397e-14 -3.63429e-06 0.31008 0 0
0 0.5 0.2 -7.40971e-14 -3.87842e-06 0.300081 0 0
0 0.5 0.21 -7.77066e-14 -4.13154e-06 0.290083 0 0
0 0.5 0.22 -8.26522e-14 -4.39364e-06 0.280085 0 0
0 0.5 0.23 -8.81429e-14 -4.66574e-06 0.270087 0 0
0 0.5 0.24 -9.1417e-14 -4.94879e-06 0.260089 0 0
0 0.5 0.25 -9.24745e-14 -5.24279e-06 0.250091 0 0
0 0.5 0.26 -9.54874e-14 -5.54845e-06 0.240094 0 0
0 0.5 0.27 -9.93949e-14 -5.867e-06 0.230097 0 0
0 0.5 0.28 -1.04197e-13 -6.19843e-06 0.2201 0 0
0 0.5 0.29 -1.11958e-13 -6.54308e-06 0.210104 0 0
0 0.5 0.3 -1.19819e-13 -6.90202e-06 0.200108 0 0
0 0.5 0.31 -1.27412e-13 -7.27531e-06 0.190112 0 0
0 0.5 0.32 -1.31185e-13 -7.66276e-06 0.180118 0 0
0 0.5 0.33 -1.38253e-13 -8.06219e-06 0.170124 0 0
0 0.5 0.34 -1.50477e-13 -8.47333e-06 0.16013 0 0
0 0.5 0.35 -1.63462e-13 -8.89537e-06 0.150138 0 0
0 0.5 0.36 -1.81012e-13 -9.31907e-06 0.140146 0 0
0 0.5 0.37 -2.0624e-13 -9.74271e-06 0.130154 0 0
0 0.5 0.38 -2.38804e-13 -1.01651e-05 0.120166 0 0
0 0.5 0.39 -2.71609e-13 -1.05436e-05 0.11018 0 0
0 0.5 0.4 -3.02627e-13 -1.08649e-05 0.100194 0 0
0 0.5 0.41 -3.29976e-13 -1.11109e-05 0.0902016 0 0
0 0.5 0.42 -3.47788e-13 -1.12723e-05 0.0801983 0 0
0 0.5 0.43 -3.57107e-13 -1.1381e-05 0.0701951 0 0
0 0.5 0.44 -3.58335e-13 -1.14286e-05 0.0601197 0 0.2272
