
1  0  0  0  0  0  0 0         0
0  4  0  0  0  0  0  0        1
0  2  8  0  0  0  0 0         2
0  2  4 16  0  0  0 0         3
0  0  8 24 32  0  0 0         4
0  0  8 16 48 64  0 0         5
0  0  8  8 64 96 128 0        6
0  0  8  8 48 128 192 256     7
