# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 -2.62659e-13 0 0.503202 0 0
0 0.5 0.1 -2.03716e-13 -6.20711e-06 0.402627 0 0
0 0.5 0.2 -1.33893e-14 -1.34399e-05 0.302079 0 0
0 0.5 0.3 9.7851e-14 -2.19633e-05 0.201594 0 0
0 0.5 0.4 3.02293e-13 -2.56254e-05 0.100444 0 0.88
0 0.5 0.5 1.2238e-13 -2.56491e-05 5.10747e-11 0 1
0 0.5 0.6 -6.15454e-14 -2.56254e-05 -0.100444 0 0.88
0 0.5 0.7 3.75248e-13 -2.19633e-05 -0.201594 0 0
0 0.5 0.8 -1.79752e-13 -1.34399e-05 -0.302079 0 0
0 0.5 0.9 -3.67514e-13 -6.20711e-06 -0.402627 0 0
0 0.5 1 -3.50347e-13 0 -0.503202 0 0

