# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1> <C_2>
0 0.5 0.6 -9.17757e-13 -0.00438779 0.189867 0 1 0

0.4451 0.5 0.6 2.41244e-11 -0.00393768 0.189362 0 1 -7.18869e-16

0.941096 0.5 0.6 -1.699e-12 -0.00379401 0.188676 0 1 7.7529e-12

1.4411 0.5 0.6 6.08471e-12 -0.00369022 0.188455 0 1 -3.89272e-11

1.9411 0.5 0.6 5.98598e-13 -0.00359549 0.187763 0 1 6.45917e-11

2.4411 0.5 0.6 1.01097e-12 -0.00344209 0.187215 0 1 4.95926e-11

2.9411 0.5 0.6 6.00082e-13 -0.00334518 0.187264 0 1.00001 -1.55778e-10

3.4411 0.5 0.6 1.31833e-12 -0.00326168 0.18734 0 1.00001 -1.89227e-10

3.9411 0.5 0.6 1.04534e-12 -0.00318219 0.187466 0 1.00001 1.21154e-10

4.4411 0.5 0.6 -2.58208e-12 -0.00311031 0.187625 0 1.00001 4.91453e-10

4.9411 0.5 0.6 -2.70212e-13 -0.00304407 0.187804 0 1.00001 4.98733e-10

5.4411 0.5 0.6 2.42877e-12 -0.00298073 0.187811 0 1.00001 -1.48717e-10

5.9411 0.5 0.6 3.41252e-13 -0.00291796 0.187699 0 0.999993 -1.19548e-09

6.4411 0.5 0.6 -1.825e-12 -0.00285904 0.187703 0 0.999975 -1.7646e-09

6.9411 0.5 0.6 3.30792e-12 -0.00280113 0.187601 0 0.999954 -9.8282e-10

7.4411 0.5 0.6 -2.35674e-12 -0.0027469 0.187594 0 0.999929 1.29565e-09

7.9411 0.5 0.6 -2.14314e-12 -0.00269728 0.187711 0 0.999904 3.9299e-09

8.4411 0.5 0.6 -8.93185e-12 -0.0026481 0.187779 0 0.999881 4.89192e-09

8.9411 0.5 0.6 -1.09153e-12 -0.00260187 0.187941 0 0.999862 3.09599e-09

