          52   1.3437510522108022E-004   2.6553533924379843E-004   1.0000000000000000E-008
          53   1.2553583608313537E-004   2.4810982434018969E-004   1.0000000000000000E-008
          54   1.1723804216380361E-004   2.3172792754148967E-004   1.0000000000000000E-008
          55   1.0942216756120166E-004   2.1627152352134162E-004   1.0000000000000000E-008
          56   1.0213546227198478E-004   2.0188177973768753E-004   1.0000000000000000E-008
          57   9.5430329127816268E-005   1.8863665866556423E-004   1.0000000000000000E-008
          58   8.8910308641590503E-005   1.7567285285246476E-004   1.0000000000000000E-008
          59   8.3024071518250113E-005   1.6408285954379819E-004   1.0000000000000000E-008
          60   7.7434207495118612E-005   1.5296931057869913E-004   1.0000000000000000E-008
          61   7.2218651072644723E-005   1.4265260863893830E-004   1.0000000000000000E-008
          62   6.7393766103562380E-005   1.3313673653010875E-004   1.0000000000000000E-008
          63   6.2741442909803859E-005   1.2385640566890940E-004   1.0000000000000000E-008
          64   5.8622607030210598E-005   1.1579263133418922E-004   1.0000000000000000E-008
          65   5.4603943648277810E-005   1.0772654589667951E-004   1.0000000000000000E-008
          66   5.0854014995661002E-005   1.0033550527038735E-004   1.0000000000000000E-008
          67   4.7427019209140678E-005   9.3535127377343988E-005   1.0000000000000000E-008
          68   4.4196026880092304E-005   8.7102093681289648E-005   1.0000000000000000E-008
          69   4.1085320087038015E-005   8.0924796653370089E-005   1.0000000000000000E-008
          70   3.8367617165166392E-005   7.5583485405986996E-005   1.0000000000000000E-008
          71   3.5767678992119492E-005   7.0393076497119974E-005   1.0000000000000000E-008
          72   3.3192029680810513E-005   6.5268345761598700E-005   1.0000000000000000E-008
          73   3.1031592200399668E-005   6.1059654303329778E-005   1.0000000000000000E-008
          74   2.8801607863161964E-005   5.6556667653703189E-005   1.0000000000000000E-008
          75   2.6737473323356290E-005   5.2484033676298703E-005   1.0000000000000000E-008
          76   2.4933701426304138E-005   4.8936233840943876E-005   1.0000000000000000E-008
          77   2.3170665838414532E-005   4.5398567635348076E-005   1.0000000000000000E-008
          78   2.1613973428210909E-005   4.2356189738171781E-005   1.0000000000000000E-008
          79   2.0066830423731733E-005   3.9247890675441989E-005   1.0000000000000000E-008
          80   1.8569995184961451E-005   3.6318490328305743E-005   1.0000000000000000E-008
          81   1.7317962395446010E-005   3.3829867916388807E-005   1.0000000000000000E-008
          82   1.6018952109493295E-005   3.1237390408322315E-005   1.0000000000000000E-008
          83   1.4942771886970716E-005   2.9169798286606413E-005   1.0000000000000000E-008
          84   1.3776052705028725E-005   2.6823074955338794E-005   1.0000000000000000E-008
          85   1.2862819251617275E-005   2.5059319059927541E-005   1.0000000000000000E-008
          86   1.1901725719423941E-005   2.3133780859088964E-005   1.0000000000000000E-008
          87   1.1086499462999880E-005   2.1576424919967747E-005   1.0000000000000000E-008
          88   1.0220294964034324E-005   1.9885089386491339E-005   1.0000000000000000E-008
          89   9.5127217449778763E-006   1.8522824363042045E-005   1.0000000000000000E-008
          90   8.6835004613642596E-006   1.6864037209833620E-005   1.0000000000000000E-008
          91   8.1404105276715953E-006   1.5859892916676696E-005   1.0000000000000000E-008
          92   7.5190272290001143E-006   1.4650850518684414E-005   1.0000000000000000E-008
          93   7.0026313152436591E-006   1.3621241894430534E-005   1.0000000000000000E-008
          94   6.4262235510845601E-006   1.2538557907275345E-005   1.0000000000000000E-008
          95   5.9063201117397498E-006   1.1524090040446233E-005   1.0000000000000000E-008
          96   5.5002103603260617E-006   1.0774269073740086E-005   1.0000000000000000E-008
          97   5.0036903293240435E-006   9.7965149618666287E-006   1.0000000000000000E-008
          98   4.6663628274810604E-006   9.1628778678746761E-006   1.0000000000000000E-008
          99   4.2974900392682087E-006   8.4417166720163108E-006   1.0000000000000000E-008
         100   4.0139075073165761E-006   7.8991079743488800E-006   1.0000000000000000E-008
         101   3.6067635164923503E-006   7.1007395265284495E-006   1.0000000000000000E-008
         102   3.3544460248462809E-006   6.6445473678270659E-006   1.0000000000000000E-008
         103   3.0933446333950271E-006   6.1118200995143902E-006   1.0000000000000000E-008
         104   2.8711301699173286E-006   5.7004072280671274E-006   1.0000000000000000E-008
         105   2.6242850336282861E-006   5.2137641914107815E-006   1.0000000000000000E-008
         106   2.3774339646549744E-006   4.7314869532562613E-006   1.0000000000000000E-008
         107   2.3233287431631492E-006   4.6309912298585861E-006   1.0000000000000000E-008
         108   2.0534552908782856E-006   4.1087754413692925E-006   1.0000000000000000E-008
         109   1.8371356953831542E-006   3.6521499114048793E-006   1.0000000000000000E-008
         110   1.6832784099110292E-006   3.3546605588077883E-006   1.0000000000000000E-008
         111   1.5837648288945437E-006   3.1659784897933853E-006   1.0000000000000000E-008
         112   1.4460421744870438E-006   2.8634080193701296E-006   1.0000000000000000E-008
         113   1.3311663727529723E-006   2.6099754029484655E-006   1.0000000000000000E-008
         114   1.2399858467291098E-006   2.4396933351375562E-006   1.0000000000000000E-008
         115   1.1620912039080204E-006   2.3042488999122315E-006   1.0000000000000000E-008
         116   1.0400347713102400E-006   2.0747263671585161E-006   1.0000000000000000E-008
         117   9.6024720299662262E-007   1.9191509978157086E-006   1.0000000000000000E-008
         118   8.9835004478507333E-007   1.7870335713008152E-006   1.0000000000000000E-008
         119   8.6760796108684665E-007   1.6817495128863549E-006   1.0000000000000000E-008
         120   7.9162420437251746E-007   1.6193288973753176E-006   1.0000000000000000E-008
         121   7.8097113390618816E-007   1.4892888500423894E-006   1.0000000000000000E-008
         122   7.1876291858919660E-007   1.5184794147927964E-006   1.0000000000000000E-008
         123   6.5784418835951008E-007   1.3328539897631401E-006   1.0000000000000000E-008
         124   6.0617853304782376E-007   1.1660370802643261E-006   1.0000000000000000E-008
         125   5.6342151296988500E-007   1.1318809492566020E-006   1.0000000000000000E-008
         126   5.8384098395791733E-007   1.1798653824804969E-006   1.0000000000000000E-008
         127   5.4197627468599395E-007   9.7735243411192565E-007   1.0000000000000000E-008
         128   5.1805320559308044E-007   1.0063999978444858E-006   1.0000000000000000E-008
         129   4.5305446588558062E-007   9.2481954974470745E-007   1.0000000000000000E-008
         130   4.8208768200157093E-007   8.3076414084912098E-007   1.0000000000000000E-008
         131   7.1106511700405660E-007   1.2745472619116076E-006   1.0000000000000000E-008
         132   4.9579382731969547E-007   9.3144582493916746E-007   1.0000000000000000E-008
         133   4.1261147645537555E-007   8.0181369145551537E-007   1.0000000000000000E-008
         134   4.4851545936373907E-007   8.9754427654721693E-007   1.0000000000000000E-008
         135   4.3224399034419129E-007   8.9971865112886202E-007   1.0000000000000000E-008
         136   4.3121522482878458E-007   8.7611041943734827E-007   1.0000000000000000E-008
         137   4.0559601218742310E-007   7.8661029993275565E-007   1.0000000000000000E-008
         138   4.0867488640577697E-007   8.0826700731282919E-007   1.0000000000000000E-008
         139   4.3195233651193375E-007   8.6836924777596504E-007   1.0000000000000000E-008
         140   3.9208852449630800E-007   7.8542820865195414E-007   1.0000000000000000E-008
         141   4.4814876978695690E-007   7.0590254364072929E-007   1.0000000000000000E-008
         142   4.5958978863063575E-007   7.1201945293651792E-007   1.0000000000000000E-008
         143   4.3971491664554721E-007   6.8962180650277445E-007   1.0000000000000000E-008
         144   4.9346415110581167E-007   9.5689230989943914E-007   1.0000000000000000E-008
         145   4.0580327438609854E-007   6.1377162279888201E-007   1.0000000000000000E-008
         146   3.5385869510252836E-007   6.1085601922005404E-007   1.0000000000000000E-008
         147   3.3661314338256954E-007   6.6331940207674525E-007   1.0000000000000000E-008
         148   4.7204235653149815E-007   9.9420816737207831E-007   1.0000000000000000E-008
         149   4.0266118107068233E-007   8.5556836021465425E-007   1.0000000000000000E-008
         150   4.1858285865095639E-007   8.1566548484274180E-007   1.0000000000000000E-008
         151   3.9989490971406723E-007   6.5132231930937718E-007   1.0000000000000000E-008
         152   2.8068393565850467E-007   5.0047450122261471E-007   1.0000000000000000E-008
         153   2.4484374955903508E-007   5.1285476702718862E-007   1.0000000000000000E-008
         154   3.6199407748311445E-007   7.0943112108843782E-007   1.0000000000000000E-008
         155   2.8220900058480167E-007   5.2227050579035354E-007   1.0000000000000000E-008
         156   2.5310062812182723E-007   5.0891142910514005E-007   1.0000000000000000E-008
         157   2.5135397680368477E-007   5.4238052772921910E-007   1.0000000000000000E-008
         158   2.6595440305057211E-007   4.9484747005966695E-007   1.0000000000000000E-008
         159   2.3201939467162183E-007   3.9905143909957608E-007   1.0000000000000000E-008
         160   3.3591214371965098E-007   5.5931366590544371E-007   1.0000000000000000E-008
         161   3.6595510772122056E-007   7.3855408983130081E-007   1.0000000000000000E-008
         162   3.2407608244972304E-007   5.6791132651341060E-007   1.0000000000000000E-008
         163   2.4614657398426316E-007   3.9256663820735669E-007   1.0000000000000000E-008
         164   2.4512553921524414E-007   4.3149627036490326E-007   1.0000000000000000E-008
         165   2.2601170255486146E-007   3.7932805398949518E-007   1.0000000000000000E-008
         166   2.1674247654095103E-007   4.7361367563984409E-007   1.0000000000000000E-008
         167   3.3613905371536268E-007   6.2455554004185422E-007   1.0000000000000000E-008
         168   1.9982917372095707E-007   2.8491228694289353E-007   1.0000000000000000E-008
         169   2.1644442109260640E-007   4.7289841507401228E-007   1.0000000000000000E-008
         170   1.5505937159199070E-007   2.5686349633295961E-007   1.0000000000000000E-008
         171   1.7095076678789946E-007   2.5961818205354684E-007   1.0000000000000000E-008
         172   1.6242291316748298E-007   3.1340338607093609E-007   1.0000000000000000E-008
         173   1.4250881243474525E-007   2.8154681271031416E-007   1.0000000000000000E-008
         174   1.4444428535408883E-007   2.3706340199783494E-007   1.0000000000000000E-008
         175   1.9769810063173421E-007   3.8581133399107228E-007   1.0000000000000000E-008
         176   2.3820103914769990E-007   4.3724060370105559E-007   1.0000000000000000E-008
         177   1.5421287240026782E-007   3.1707895403233389E-007   1.0000000000000000E-008
         178   2.3157050147039860E-007   3.8080669303277695E-007   1.0000000000000000E-008
         179   1.9890363523593676E-007   3.2484689509890000E-007   1.0000000000000000E-008
         180   1.1973569172963294E-007   2.1789809036857746E-007   1.0000000000000000E-008
         181   1.4212104955084381E-007   2.7912979920167902E-007   1.0000000000000000E-008
         182   1.3532839392025162E-007   2.2444538122307071E-007   1.0000000000000000E-008
         183   1.2584674608576421E-007   2.6863503196377000E-007   1.0000000000000000E-008
         184   1.2401860936176150E-007   2.5143441876464195E-007   1.0000000000000000E-008
         185   1.3464078537324682E-007   2.6621722592867708E-007   1.0000000000000000E-008
         186   1.6206915967007076E-007   2.4836508090894585E-007   1.0000000000000000E-008
         187   1.4641452848213246E-007   3.0104909266981894E-007   1.0000000000000000E-008
         188   1.9057823881064387E-007   3.1789336911560543E-007   1.0000000000000000E-008
         189   2.0602736890283162E-007   4.3421261380021402E-007   1.0000000000000000E-008
         190   1.2168302150718627E-007   1.8669270664206435E-007   1.0000000000000000E-008
         191   9.5546688612987667E-008   1.8184817110791394E-007   1.0000000000000000E-008
         192   1.8484783589384073E-007   4.4151738525942675E-007   1.0000000000000000E-008
         193   9.5828150030446339E-008   1.9283328788781075E-007   1.0000000000000000E-008
         194   1.5565482391403296E-007   3.2054873319806865E-007   1.0000000000000000E-008
         195   1.5559618196445493E-007   3.0666008696889713E-007   1.0000000000000000E-008
         196   1.1009922772381378E-007   2.0370019132948373E-007   1.0000000000000000E-008
         197   1.4830770816910683E-007   2.0907813878559763E-007   1.0000000000000000E-008
         198   1.5326081393195525E-007   3.4773202622002390E-007   1.0000000000000000E-008
         199   1.9922196613573858E-007   4.4787379323432589E-007   1.0000000000000000E-008
         200   1.5551589625296276E-007   3.7924321829357265E-007   1.0000000000000000E-008
