         104   7.1351540960159007E+020   3.7191026142020673E+024
         105   7.1350072635142151E+020   3.7196897230267548E+024
         106   7.1349353500967856E+020   3.7202448501313088E+024
         107   7.1348736786388209E+020   3.7207694296843967E+024
         108   7.1348173971394907E+020   3.7212653888628491E+024
         109   7.1347249097983708E+020   3.7217325808592583E+024
         110   7.1346681726003957E+020   3.7221726824983754E+024
         111   7.1346043032038749E+020   3.7225877774530382E+024
         112   7.1345492909368698E+020   3.7229790795422139E+024
         113   7.1344984663654885E+020   3.7233467346216431E+024
         114   7.1344692273186354E+020   3.7236925449949190E+024
         115   7.1344201286410070E+020   3.7240166870324441E+024
         116   7.1343545844528972E+020   3.7243211962140610E+024
         117   7.1343208886056072E+020   3.7246059928903377E+024
         118   7.1342424726642963E+020   3.7248723679760103E+024
         119   7.1342557728233069E+020   3.7251214828312089E+024
         120   7.1341985605248798E+020   3.7253544093633399E+024
         121   7.1341672553430489E+020   3.7255711828071935E+024
         122   7.1342013187822531E+020   3.7257731154814762E+024
         123   7.1341760658200868E+020   3.7259607780063379E+024
         124   7.1341767962272150E+020   3.7261350060835355E+024
         125   7.1341143573299357E+020   3.7262964743653798E+024
         126   7.1341188512917081E+020   3.7264457978563168E+024
         127   7.1341665585438104E+020   3.7265833853309653E+024
         128   7.1341163119808492E+020   3.7267105680306061E+024
         129   7.1341241287965973E+020   3.7268270606220354E+024
         130   7.1341399102532747E+020   3.7269336796040256E+024
         131   7.1341199592005933E+020   3.7270310819180766E+024
         132   7.1341247282358308E+020   3.7271195890699332E+024
         133   7.1341392996350126E+020   3.7272003719914226E+024
         134   7.1341225850837900E+020   3.7272733733034692E+024
         135   7.1341237232955110E+020   3.7273389004067064E+024
         136   7.1341829733042251E+020   3.7273975530938563E+024
         137   7.1341528972504203E+020   3.7274497720046827E+024
         138   7.1341630713074640E+020   3.7274961786650070E+024
         139   7.1341385154855620E+020   3.7275367076080057E+024
         140   7.1341752496156705E+020   3.7275719463980023E+024
         141   7.1341632423901987E+020   3.7276021335063419E+024
         142   7.1341854334909140E+020   3.7276280766789746E+024
         143   7.1341896292457408E+020   3.7276494437581842E+024
         144   7.1341222972610773E+020   3.7276663180841963E+024
         145   7.1341391174549425E+020   3.7276795237142264E+024
         146   7.1341784171583688E+020   3.7276893758536677E+024
         147   7.1341801009734274E+020   3.7276961084783570E+024
         148   7.1341772368827725E+020   3.7276993834717923E+024
         149   7.1341857825262993E+020   3.7276995824045805E+024
         150   7.1342241906950065E+020   3.7276976299159889E+024
         151   7.1341932389928927E+020   3.7276931390978481E+024
         152   7.1341994865153212E+020   3.7276871427693136E+024
         153   7.1342361712043347E+020   3.7276783220227217E+024
         154   7.1342322867583504E+020   3.7276675646320388E+024
         155   7.1342091205165921E+020   3.7276548539342052E+024
         156   7.1342314853135693E+020   3.7276411259407028E+024
         157   7.1341783099617142E+020   3.7276259677847896E+024
         158   7.1341710329562844E+020   3.7276091262147047E+024
         159   7.1342043135602590E+020   3.7275914859481775E+024
         160   7.1342138598916122E+020   3.7275727175925622E+024
         161   7.1342140787978849E+020   3.7275527981530123E+024
         162   7.1342118507565770E+020   3.7275319442944316E+024
         163   7.1342809239319544E+020   3.7275109288770237E+024
         164   7.1342796743809486E+020   3.7274894577312219E+024
         165   7.1342193897974648E+020   3.7274675127413381E+024
         166   7.1343292717649625E+020   3.7274450147463849E+024
         167   7.1343257350449201E+020   3.7274215210878069E+024
         168   7.1343168416146391E+020   3.7273980114172875E+024
         169   7.1343985314557880E+020   3.7273746147856682E+024
         170   7.1343957449350971E+020   3.7273510743568549E+024
         171   7.1343083204437318E+020   3.7273275149437374E+024
         172   7.1342752759083893E+020   3.7273036329267293E+024
         173   7.1342976169460564E+020   3.7272796130495667E+024
         174   7.1342735605194280E+020   3.7272557862315792E+024
         175   7.1343547625652578E+020   3.7272323696553903E+024
         176   7.1343183097964344E+020   3.7272086564178521E+024
         177   7.1343465151750983E+020   3.7271855783392477E+024
         178   7.1343429234303618E+020   3.7271623363655155E+024
         179   7.1343710600985405E+020   3.7271398458919890E+024
         180   7.1343671635978892E+020   3.7271172681145549E+024
         181   7.1343748936775159E+020   3.7270951693727269E+024
         182   7.1343605071279646E+020   3.7270733384815055E+024
         183   7.1343309645083928E+020   3.7270514678009699E+024
         184   7.1343484050849110E+020   3.7270303376963607E+024
         185   7.1343666275476321E+020   3.7270094695900502E+024
         186   7.1343686664280841E+020   3.7269887729731589E+024
         187   7.1343391399130051E+020   3.7269686234080544E+024
         188   7.1343722588977234E+020   3.7269489477018813E+024
         189   7.1343751466588111E+020   3.7269296888398572E+024
         190   7.1344118306467978E+020   3.7269112495092900E+024
         191   7.1343781907540738E+020   3.7268932067161649E+024
         192   7.1343414382001180E+020   3.7268753245048340E+024
         193   7.1343238186798495E+020   3.7268579716261285E+024
         194   7.1344037801226535E+020   3.7268407777870018E+024
         195   7.1343742911898662E+020   3.7268238625252151E+024
         196   7.1343533687781301E+020   3.7268077709935402E+024
         197   7.1343812156396719E+020   3.7267922827869170E+024
         198   7.1343471012462461E+020   3.7267770360173711E+024
         199   7.1343218711463422E+020   3.7267625877489121E+024
         200   7.1344081406042361E+020   3.7267477986282718E+024
