0, 409.5354523227379
51.19735755573902, 424.2053789731053
100.74318744838979, 446.21026894865554
151.9405450041288, 460.88019559902204
216.35012386457475, 497.55501222493876
279.10817506193234, 534.2298288508564
343.51775392237823, 570.9046454767731
399.6696944673823, 614.9144254278726
454.17010734929806, 680.9290953545233
500.412881915772, 739.6088019559902
553.2617671345995, 820.2933985330069
607.7621800165153, 915.6479217603915
652.3534269199009, 996.3325183374081
700.2477291494633, 1091.6870415647923
739.8843930635838, 1165.0366748166257
791.0817506193231, 1231.0513447432759
834.0214698596202, 1260.3911980440093
875.3096614368291, 1238.3863080684596
916.5978530140382, 1165.0366748166257
956.2345169281588, 1040.3422982885086
992.5681255161024, 886.308068459658
1032.2047894302232, 702.933985330073
1073.4929810074318, 497.55501222493876
1111.4781172584644, 350.855745721271
1156.0693641618495, 196.8215158924204
1203.963666391412, 86.79706601466933
1250.2064409578861, 20.782396088019595
1306.35838150289, -45.232273838631045
1345.9950454170107, -45.232273838631045
1400.4954582989267, -52.56723716381475
1456.6473988439307, -52.56723716381475
1516.1023947151116, -30.56234718826454
1575.5573905862925, -8.557457212714326
1633.360858794385, -1.222493887530618
1709.3311312964493, -1.222493887530618
1777.0437654830716, -1.222493887530618
1905.8629232039634, -1.222493887530618

