1.5564202334630295, 433.1851028349088
17.12062256809338, 440.15133855726344
32.68482490272376, 440.2051318833046
48.249027237354085, 454.0838100019728
63.81322957198444, 461.05004572432745
77.82101167315176, 461.0984597177644
93.38521400778211, 468.0646954401195
108.94941634241243, 475.03093116247373
124.51361867704279, 481.99716688482886
138.5214007782101, 488.9580232745793
152.52918287937743, 495.9188796643298
168.09338521400778, 502.8851153866849
183.65758754863813, 509.85135110903957
199.22178988326849, 523.7300292277077
214.78599221789884, 530.6962649500624
230.35019455252913, 544.5749430687301
244.3579766536965, 544.6233570621675
259.9221789883269, 558.5020351808357
272.3735408560311, 565.457512237982
289.4941634241245, 579.3415696892544
305.0583657587549, 586.3078054116086
317.50972762645915, 600.1757248650688
334.63035019455253, 614.0597823163407
347.08171206225677, 621.0152593734874
364.20233463035015, 634.8993168247594
378.2101167315176, 648.7726156108238
393.7743190661479, 662.6512937294915
409.3385214007782, 676.5299718481597
423.3463035019456, 683.4908282379101
438.9105058365759, 697.3695063565783
452.91828793774323, 718.1552475389556
468.4824902723735, 732.0339256576237
482.49027237354085, 752.819666840001
498.05447470817126, 773.6107873549824
512.0622568093386, 787.4840861410464
526.0700389105059, 808.2698273234237
541.6342412451362, 822.1485054420918
555.6420233463035, 842.9342466244691
569.6498054474708, 870.6324302031599
583.6575875486382, 891.4181713855371
599.2217898832685, 912.2092919005186
611.6731517509728, 939.9020961466053
621.011673151751, 953.7592569348565
633.4630350194553, 981.452061180943
647.4708171206225, 1002.2378023633203
661.4785992217899, 1036.8484283383245
675.4863813229572, 1071.4590543133286
687.9377431906615, 1099.1518585594151
703.5019455252918, 1133.7678638670234
714.3968871595331, 1168.367731176819
728.4046692607004, 1202.978357151823
739.2996108949417, 1237.578224461619
753.307392996109, 1279.1012928329362
764.2023346303503, 1320.6136025390454
776.6536964980544, 1362.1312915777585
787.5486381322958, 1410.5560436801811
798.443579766537, 1452.0683533862903
809.3385214007783, 1500.4931054887127
820.2334630350196, 1548.917857591135
831.1284046692606, 1604.255052089871
838.9105058365759, 1652.6690455270852
848.2490272373541, 1708.000860693217
854.4747081712062, 1763.3219171941405
862.2568093385214, 1825.5607954239813
870.0389105058367, 1887.7996736538223
876.2645914396888, 1950.0331725510591
882.4902723735407, 2012.266671448296
890.2723735408562, 2074.505549678137
899.6108949416342, 2102.1875952590153
908.9494163424125, 2040.0078896878197
912.0622568093385, 1977.8066667862076
915.1750972762646, 1908.6930014882823
916.7315175097275, 1846.486399254066
919.8443579766537, 1784.285176352454
921.4007782101168, 1715.1661317219246
922.9571984435798, 1639.1346446950818
924.5136186770429, 1576.9280424608658
926.070038910506, 1514.7214402266495
927.6264591439689, 1445.60239559612
927.6264591439689, 1376.4779716329865
929.182879377432, 1307.3589270024568
930.739299610895, 1245.1523247682408
932.2957198443579, 1176.0332801377112
932.2957198443579, 1106.9088561745777
933.852140077821, 1044.7022539403613
933.852140077821, 975.577829977228
936.9649805447469, 906.4641646793027
936.9649805447469, 844.2521831124823
940.0778210116731, 775.1385178145567
940.0778210116731, 706.0140938514235
941.6342412451362, 636.8950492208937
943.1906614785993, 574.6884469866777
944.7470817120624, 505.56940235614866
946.3035019455255, 436.4503577256187
947.8599221789883, 374.2437554914022
950.9727626459145, 298.21764779716386
952.5291828793773, 242.9234879592609
954.0856031128404, 166.89200093241834
957.1984435797664, 97.77833563449258
958.7548638132295, 56.30906058921664
961.8677042801556, 7.932722480231405
968.0933852140078, -33.520414567232365
977.4319066147858, -61.13790815686116
991.4396887159534, -47.264609370796734
999.2217898832686, -26.500385518836083
1008.5603112840466, -12.643224730584734
1019.455252918288, 1.2193153902712766
1036.5758754863812, 1.2784880489166426
1055.2529182879375, 1.3430400401662155
1101.9455252918287, 8.416862414603656
1081.7120622568093, 1.4344886944368227
1126.8482490272372, 1.590489339956548
1159.533073929961, 1.703455324643528

