# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1> <C_2>
0 0.5 0.6 8.13936e-13 -0.00453843 0.191241 0 1 0

0.215203 0.5 0.6 -1.10393e-11 -0.00426818 0.189328 0 1 -5.23603e-14

0.444045 0.5 0.6 4.74236e-12 -0.00418371 0.188867 0 1 1.10506e-11

0.677513 0.5 0.6 1.61477e-12 -0.00412601 0.1886 0 1 -3.44173e-11

0.914248 0.5 0.6 -9.31939e-13 -0.00407575 0.188224 0 0.999999 4.92295e-12

1.15391 0.5 0.6 1.25669e-12 -0.00400076 0.187905 0 0.999999 7.67107e-11

1.39806 0.5 0.6 -1.29521e-12 -0.00394301 0.187791 0 0.999998 1.95327e-11

1.6458 0.5 0.6 1.02493e-12 -0.00388563 0.187656 0 0.999998 -1.18632e-10

1.8972 0.5 0.6 1.82411e-12 -0.00382956 0.187517 0 0.999996 -1.70834e-10

2.15229 0.5 0.6 -2.52273e-12 -0.00377534 0.187381 0 0.999993 1.94778e-11

2.41105 0.5 0.6 1.53243e-13 -0.00372204 0.187259 0 0.999988 3.407e-10

2.67352 0.5 0.6 4.26407e-13 -0.00367023 0.187252 0 0.999983 3.50053e-10

2.93966 0.5 0.6 1.05027e-14 -0.00362033 0.187073 0 0.999978 2.465e-10

3.20948 0.5 0.6 -3.55317e-14 -0.0035715 0.186916 0 0.999973 1.1612e-10

3.48299 0.5 0.6 -1.75982e-12 -0.0035228 0.186744 0 0.999968 -1.02971e-11

3.76028 0.5 0.6 -1.11935e-13 -0.00347674 0.186604 0 0.999963 -1.3244e-10

4.04126 0.5 0.6 -1.32009e-13 -0.00343127 0.186525 0 0.999959 -2.53906e-10

4.32595 0.5 0.6 4.79259e-12 -0.00338772 0.186508 0 0.999956 -3.66238e-10

4.6143 0.5 0.6 1.14063e-13 -0.00334614 0.186551 0 0.999954 -4.51143e-10

4.90624 0.5 0.6 2.8233e-13 -0.00330452 0.186545 0 0.999954 -4.93717e-10

5.20184 0.5 0.6 -3.43246e-14 -0.00326343 0.186487 0 0.999956 -4.93989e-10

5.50117 0.5 0.6 -8.98801e-14 -0.00322867 0.186368 0 0.999956 -4.62669e-10

5.80376 0.5 0.6 7.50673e-13 -0.00319179 0.186279 0 0.999957 -4.21956e-10

6.10986 0.5 0.6 -1.16676e-12 -0.00315414 0.186171 0 0.999959 -4.00545e-10

6.41961 0.5 0.6 -6.30352e-13 -0.00311833 0.186094 0 0.999962 -3.78837e-10

6.73293 0.5 0.6 -8.11419e-14 -0.00308415 0.18609 0 0.999965 -3.1691e-10

7.04972 0.5 0.6 3.78824e-13 -0.00305007 0.186092 0 0.99997 -1.6216e-10

7.37005 0.5 0.6 1.78125e-13 -0.00301757 0.18611 0 0.999974 1.24187e-10

7.69382 0.5 0.6 -7.3513e-13 -0.00298459 0.186091 0 0.99998 5.4889e-10

8.02116 0.5 0.6 -7.17604e-13 -0.00295154 0.186097 0 0.999985 1.09546e-09

8.35216 0.5 0.6 -8.40765e-13 -0.00291795 0.186065 0 0.999991 1.62319e-09

8.68697 0.5 0.6 -7.43708e-14 -0.00289723 0.185797 0 0.999998 1.80239e-09

9.02413 0.5 0.6 8.62602e-13 -0.00286723 0.185621 0 1.00001 1.81193e-09

9.3648 0.5 0.6 3.47272e-13 -0.0028378 0.18552 0 1.00001 1.72496e-09

9.70901 0.5 0.6 -8.03381e-13 -0.00280769 0.18543 0 1.00002 1.56992e-09

10.0569 0.5 0.6 5.24046e-13 -0.00277727 0.185354 0 1.00002 1.35867e-09

10.4086 0.5 0.6 5.2095e-13 -0.0027482 0.185396 0 1.00003 1.09735e-09

10.764 0.5 0.6 2.35017e-13 -0.00271783 0.185362 0 1.00003 7.92661e-10

11.1234 0.5 0.6 4.19336e-13 -0.00268665 0.185368 0 1.00003 4.44754e-10

11.4869 0.5 0.6 5.95237e-14 -0.00265415 0.185473 0 1.00003 5.93951e-11

11.8549 0.5 0.6 4.25932e-13 -0.00262335 0.185621 0 1.00003 -3.37157e-10

12.2272 0.5 0.6 1.05529e-13 -0.00260742 0.185572 0 1.00002 -7.23039e-10

12.6018 0.5 0.6 -5.44236e-13 -0.00258212 0.185714 0 1.00002 -1.12998e-09

12.9801 0.5 0.6 3.96418e-13 -0.00255578 0.185515 0 1.00002 -1.56784e-09

13.3623 0.5 0.6 6.33843e-13 -0.0025323 0.185378 0 1.00003 -2.03016e-09

13.748 0.5 0.6 -1.42768e-13 -0.00250812 0.185247 0 1.00003 -2.49769e-09

14.1374 0.5 0.6 -5.72428e-14 -0.00248438 0.18509 0 1.00004 -2.94564e-09

14.5306 0.5 0.6 6.83492e-13 -0.00246227 0.185127 0 1.00005 -3.34449e-09

14.9272 0.5 0.6 1.63815e-14 -0.00243949 0.185262 0 1.00006 -3.65821e-09

15.3276 0.5 0.6 1.11219e-13 -0.00241722 0.18541 0 1.00007 -3.86146e-09

15.7316 0.5 0.6 3.28418e-13 -0.00239674 0.185332 0 1.00009 -3.94931e-09

16.1391 0.5 0.6 -4.29177e-13 -0.0023743 0.185636 0 1.0001 -3.92749e-09

16.5504 0.5 0.6 2.86218e-13 -0.00235494 0.185697 0 1.00011 -3.79201e-09

16.9651 0.5 0.6 -4.75714e-13 -0.00233643 0.185873 0 1.00012 -3.52461e-09

17.383 0.5 0.6 -2.29114e-13 -0.0023185 0.185995 0 1.00013 -3.13455e-09

17.8042 0.5 0.6 6.02835e-13 -0.00230013 0.186004 0 1.00015 -2.64745e-09

18.2287 0.5 0.6 9.81653e-13 -0.00228225 0.186009 0 1.00016 -2.06076e-09

18.6565 0.5 0.6 5.76129e-13 -0.00226505 0.186175 0 1.00018 -1.37393e-09

19.0876 0.5 0.6 2.7622e-13 -0.00224669 0.186267 0 1.00019 -6.15232e-10

19.5222 0.5 0.6 -1.66233e-13 -0.00222919 0.186471 0 1.0002 1.17883e-10

19.9602 0.5 0.6 -4.88424e-13 -0.00221283 0.186798 0 1.00021 7.62512e-10

20.4014 0.5 0.6 -4.01867e-13 -0.002201 0.186756 0 1.00013 1.61403e-09

20.845 0.5 0.6 1.11626e-13 -0.00218588 0.186925 0 1.00001 2.49993e-09

21.2917 0.5 0.6 6.1807e-13 -0.00217263 0.187128 0 0.999873 3.35215e-09

21.741 0.5 0.6 -1.00031e-12 -0.00215676 0.18679 0 0.999724 4.1567e-09

22.1937 0.5 0.6 -1.82137e-13 -0.0021419 0.186754 0 0.999573 4.92231e-09

22.6495 0.5 0.6 1.85853e-13 -0.00212834 0.186596 0 0.999425 5.65818e-09

23.1081 0.5 0.6 -2.74487e-13 -0.00211513 0.186391 0 0.999287 6.36216e-09

23.5697 0.5 0.6 -3.17218e-13 -0.00210417 0.186502 0 0.999164 7.03055e-09

24.0336 0.5 0.6 5.6832e-13 -0.00209143 0.186487 0 0.999064 7.65988e-09

24.5003 0.5 0.6 2.44055e-14 -0.00207833 0.186755 0 0.998991 8.22266e-09

24.97 0.5 0.6 -1.34237e-14 -0.00205925 0.187596 0 0.998946 8.6958e-09

25.444 0.5 0.6 -1.73317e-13 -0.00204894 0.187835 0 0.998937 8.98657e-09

25.9204 0.5 0.6 -2.23791e-13 -0.00203934 0.1881 0 0.998966 9.04662e-09

26.3991 0.5 0.6 -3.53317e-13 -0.00203187 0.18854 0 0.999032 8.86033e-09

26.8795 0.5 0.6 5.28592e-13 -0.00202409 0.18893 0 0.999133 8.44102e-09

27.3599 0.5 0.6 -4.55655e-13 -0.00201425 0.189087 0 0.999262 7.82563e-09

27.84 0.5 0.6 3.82965e-14 -0.00200692 0.189649 0 0.999412 7.08036e-09

28.3172 0.5 0.6 6.63291e-14 -0.00199999 0.190332 0 0.999574 6.28719e-09

28.7916 0.5 0.6 -2.50027e-14 -0.0019938 0.190951 0 0.999742 5.48258e-09

29.2637 0.5 0.6 3.65509e-13 -0.00198655 0.191204 0 0.999909 4.73061e-09

29.7349 0.5 0.6 -2.24119e-13 -0.00198034 0.191762 0 1.00007 4.08728e-09

30.2043 0.5 0.6 -3.88636e-13 -0.00197579 0.192495 0 1.00022 3.58822e-09

30.6704 0.5 0.6 7.2798e-13 -0.00196957 0.192577 0 1.00035 3.19418e-09

31.1352 0.5 0.6 -1.36224e-13 -0.00196327 0.192957 0 1.00046 2.81817e-09

31.5989 0.5 0.6 5.99103e-13 -0.00195918 0.193789 0 1.00055 2.33668e-09

32.0603 0.5 0.6 2.06305e-14 -0.00195716 0.194579 0 1.00062 1.67547e-09

32.5181 0.5 0.6 -9.74437e-14 -0.00195587 0.195431 0 1.00067 6.28008e-10

32.9718 0.5 0.6 -6.9468e-13 -0.00195152 0.195682 0 1.0007 -9.64353e-10

33.4252 0.5 0.6 -1.65607e-13 -0.00194806 0.195867 0 1.00071 -2.95485e-09

33.8773 0.5 0.6 1.46454e-12 -0.00194462 0.19604 0 1.0007 -4.90696e-09

34.3281 0.5 0.6 -9.85743e-14 -0.00193654 0.196459 0 1.00067 -3.46941e-09

34.7796 0.5 0.6 6.48195e-14 -0.00193473 0.196926 0 1.00061 -5.05886e-10

35.2291 0.5 0.6 -1.04731e-12 -0.00193119 0.196826 0 1.00051 2.61902e-09

35.678 0.5 0.6 1.96743e-13 -0.00192699 0.196527 0 1.00039 4.71729e-09

36.1271 0.5 0.6 -7.47134e-13 -0.00192285 0.196738 0 1.00026 5.00309e-09

36.5761 0.5 0.6 1.48862e-13 -0.00191992 0.196941 0 1.00015 2.81417e-09

37.0243 0.5 0.6 1.52005e-12 -0.00191655 0.197059 0 1.00007 -1.97041e-09

37.4724 0.5 0.6 3.42957e-13 -0.00191349 0.196945 0 1.00001 -8.79326e-09

37.92 0.5 0.6 3.75352e-13 -0.00191051 0.197011 0 0.999988 -1.67635e-08

38.3669 0.5 0.6 7.85537e-14 -0.00190889 0.197715 0 0.999994 -2.49622e-08
