# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 0 0 0.50014 0 0
0 0.5 0.01 -1.20592e-14 -1.06729e-08 0.490138 0 0
0 0.5 0.02 -2.27317e-14 -4.13026e-08 0.480136 0 0
0 0.5 0.03 -3.09912e-14 -9.00352e-08 0.470134 0 0
0 0.5 0.04 -3.72863e-14 -1.55309e-07 0.460133 0 0
0 0.5 0.05 -4.25028e-14 -2.35805e-07 0.450131 0 0
0 0.5 0.06 -4.67688e-14 -3.30435e-07 0.44013 0 0
0 0.5 0.07 -5.05264e-14 -4.38305e-07 0.430129 0 0
0 0.5 0.08 -5.37827e-14 -5.58698e-07 0.420128 0 0
0 0.5 0.09 -5.65986e-14 -6.91058e-07 0.410128 0 0
0 0.5 0.1 -5.91323e-14 -8.34971e-07 0.400127 0 0
0 0.5 0.11 -6.11389e-14 -9.90152e-07 0.390127 0 0
0 0.5 0.12 -6.24672e-14 -1.15643e-06 0.380127 0 0
0 0.5 0.13 -6.29877e-14 -1.33375e-06 0.370126 0 0
0 0.5 0.14 -6.28643e-14 -1.52215e-06 0.360126 0 0
0 0.5 0.15 -6.18234e-14 -1.72176e-06 0.350127 0 0
0 0.5 0.16 -5.9761e-14 -1.93279e-06 0.340127 0 0
0 0.5 0.17 -5.71746e-14 -2.15553e-06 0.330128 0 0
0 0.5 0.18 -5.39697e-14 -2.39035e-06 0.320128 0 0
0 0.5 0.19 -5.02786e-14 -2.6377e-06 0.310129 0 0
0 0.5 0.2 -4.60351e-14 -2.89806e-06 0.30013 0 0
0 0.5 0.21 -4.14613e-14 -3.17201e-06 0.290131 0 0
0 0.5 0.22 -3.64659e-14 -3.46016e-06 0.280133 0 0
0 0.5 0.23 -3.10029e-14 -3.7632e-06 0.270135 0 0
0 0.5 0.24 -2.52378e-14 -4.08181e-06 0.260137 0 0
0 0.5 0.25 -1.89473e-14 -4.41676e-06 0.250139 0 0
0 0.5 0.26 -1.18717e-14 -4.76881e-06 0.240142 0 0
0 0.5 0.27 -3.89623e-15 -5.13868e-06 0.230145 0 0
0 0.5 0.28 5.10896e-15 -5.5271e-06 0.220148 0 0
0 0.5 0.29 1.55052e-14 -5.93467e-06 0.210152 0 0
0 0.5 0.3 2.72998e-14 -6.36181e-06 0.200156 0 0
0 0.5 0.31 4.03568e-14 -6.80868e-06 0.190162 0 0
