# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 -1.60299e-15 0 0.50009 0 0
0 0.5 0.01 -1.63756e-15 -2.21211e-07 0.49009 0 0
0 0.5 0.02 -1.96984e-15 -4.42906e-07 0.480091 0 0
0 0.5 0.03 -2.31828e-15 -6.6557e-07 0.470091 0 0
0 0.5 0.04 -2.72222e-15 -8.89689e-07 0.460091 0 0
0 0.5 0.05 -3.20672e-15 -1.11576e-06 0.450091 0 0
0 0.5 0.06 -3.63506e-15 -1.34427e-06 0.440092 0 0
0 0.5 0.07 -3.90116e-15 -1.57573e-06 0.430092 0 0
0 0.5 0.08 -4.06139e-15 -1.81065e-06 0.420093 0 0
0 0.5 0.09 -4.34941e-15 -2.04954e-06 0.410093 0 0
0 0.5 0.1 -4.36864e-15 -2.29295e-06 0.400094 0 0
0 0.5 0.11 -4.33252e-15 -2.54141e-06 0.390095 0 0
0 0.5 0.12 -4.39826e-15 -2.79548e-06 0.380095 0 0
0 0.5 0.13 -4.48834e-15 -3.05573e-06 0.370096 0 0
0 0.5 0.14 -4.49766e-15 -3.32276e-06 0.360097 0 0
0 0.5 0.15 -4.56691e-15 -3.59717e-06 0.350099 0 0
0 0.5 0.16 -4.96925e-15 -3.8796e-06 0.3401 0 0
0 0.5 0.17 -5.2086e-15 -4.1707e-06 0.330101 0 0
0 0.5 0.18 -5.57606e-15 -4.47114e-06 0.320103 0 0
0 0.5 0.19 -6.03522e-15 -4.78163e-06 0.310105 0 0
0 0.5 0.2 -6.40474e-15 -5.10289e-06 0.300107 0 0
0 0.5 0.21 -6.59377e-15 -5.43569e-06 0.290109 0 0
0 0.5 0.22 -6.71448e-15 -5.78081e-06 0.280111 0 0
0 0.5 0.23 -6.80168e-15 -6.13904e-06 0.270114 0 0
0 0.5 0.24 -6.60656e-15 -6.51121e-06 0.260117 0 0
0 0.5 0.25 -6.47192e-15 -6.89817e-06 0.25012 0 0
0 0.5 0.26 -6.17378e-15 -7.30074e-06 0.240123 0 0
0 0.5 0.27 -6.19189e-15 -7.71973e-06 0.230127 0 0
0 0.5 0.28 -6.17648e-15 -8.15591e-06 0.220131 0 0
0 0.5 0.29 -6.67597e-15 -8.60993e-06 0.210136 0 0
0 0.5 0.3 -7.262e-15 -9.08226e-06 0.200141 0 0
0 0.5 0.31 -7.72531e-15 -9.5731e-06 0.190147 0 0
0 0.5 0.32 -8.69403e-15 -1.00822e-05 0.180154 0 0
0 0.5 0.33 -9.26099e-15 -1.06086e-05 0.170162 0 0
0 0.5 0.34 -9.05732e-15 -1.11503e-05 0.16017 0 0
0 0.5 0.35 -8.52232e-15 -1.17037e-05 0.15018 0 0
0 0.5 0.36 -8.39072e-15 -1.22628e-05 0.140191 0 0
0 0.5 0.37 -6.72957e-15 -1.28186e-05 0.130203 0 0
0 0.5 0.38 -4.92609e-15 -1.33574e-05 0.120217 0 0
0 0.5 0.39 -4.73659e-15 -1.38599e-05 0.110232 0 0
0 0.5 0.4 -5.85865e-15 -1.43016e-05 0.100249 0 0
0 0.5 0.41 -6.01661e-15 -1.46545e-05 0.0902649 0 0
0 0.5 0.42 -9.91168e-15 -1.48955e-05 0.0802803 0 0
0 0.5 0.43 -1.75099e-14 -1.50176e-05 0.0702928 0 0
0 0.5 0.44 -2.85862e-14 -1.50439e-05 0.0602496 0 1.1008
0 0.5 0.45 -2.7722e-14 -1.50472e-05 0.0496776 0 1
0 0.5 0.46 -2.66839e-14 -1.50493e-05 0.039746 0 1
0 0.5 0.47 -2.5625e-14 -1.50505e-05 0.0298365 0 1
0 0.5 0.48 -2.45639e-14 -1.50509e-05 0.0199071 0 1
0 0.5 0.49 -2.35153e-14 -1.50511e-05 0.0099588 0 1
0 0.5 0.5 -2.24859e-14 -1.50511e-05 -2.50444e-12 0 1
0 0.5 0.51 -2.1471e-14 -1.50511e-05 -0.0099588 0 1
0 0.5 0.52 -2.04744e-14 -1.50509e-05 -0.0199071 0 1
0 0.5 0.53 -1.94734e-14 -1.50505e-05 -0.0298365 0 1
0 0.5 0.54 -1.84746e-14 -1.50493e-05 -0.039746 0 1
0 0.5 0.55 -1.74735e-14 -1.50472e-05 -0.0496776 0 1
0 0.5 0.56 -1.65469e-14 -1.50439e-05 -0.0602496 0 1.1008
0 0.5 0.57 -2.32424e-14 -1.50176e-05 -0.0702928 0 0
0 0.5 0.58 -2.624e-14 -1.48955e-05 -0.0802803 0 0
0 0.5 0.59 -2.46384e-14 -1.46545e-05 -0.0902649 0 0
0 0.5 0.6 -2.19505e-14 -1.43016e-05 -0.100249 0 0
0 0.5 0.61 -1.90482e-14 -1.38599e-05 -0.110232 0 0
0 0.5 0.62 -1.61933e-14 -1.33574e-05 -0.120217 0 0
