4 1e17 8 0 256000 384000 6.39898e-12 -0.00578639 -796902 0
4 1e17 32 0 256000 384000 2.55959e-11 -0.0231456 -3.18761e+06 0
4 1e17 128 0 256000 384000 1.02384e-10 -0.0925822 -1.27504e+07 0
4 2e17 8 0 256000 384000 -8.75791e-12 -0.00578445 -796823 0
4 2e17 32 0 256000 384000 -3.50316e-11 -0.0231378 -3.18729e+06 0
4 2e17 128 0 256000 384000 -1.40126e-10 -0.0925512 -1.27492e+07 0
4 4e17 8 0 256000 384000 -2.75635e-11 -0.00578058 -796665 0
4 4e17 32 0 256000 384000 -1.10254e-10 -0.0231223 -3.18666e+06 0
4 4e17 128 0 256000 384000 -4.41016e-10 -0.0924893 -1.27466e+07 0
4 8e17 8 0 256000 384000 1.04015e-11 -0.0057729 -796352 0
4 8e17 32 0 256000 384000 4.1606e-11 -0.0230916 -3.18541e+06 0
4 8e17 128 0 256000 384000 1.66424e-10 -0.0923665 -1.27416e+07 0
4 16e17 8 0 256000 384000 -2.79978e-11 -0.00575775 -795736 0
4 16e17 32 0 256000 384000 -1.11991e-10 -0.023031 -3.18294e+06 0
4 16e17 128 0 256000 384000 -4.47965e-10 -0.0921241 -1.27318e+07 0
4 32e17 8 0 256000 384000 -2.10095e-11 -0.00572825 -794546 0
4 32e17 32 0 256000 384000 -8.40381e-11 -0.022913 -3.17818e+06 0
4 32e17 128 0 256000 384000 -3.36152e-10 -0.091652 -1.27127e+07 0
4 64e17 8 0 256000 384000 6.27253e-12 -0.00567219 -792316 0
4 64e17 32 0 256000 384000 2.50901e-11 -0.0226888 -3.16926e+06 0
4 64e17 128 0 256000 384000 1.00361e-10 -0.0907551 -1.26771e+07 0
4 128e17 8 0 256000 384000 -2.51113e-11 -0.00557024 -788372 0
4 128e17 32 0 256000 384000 -1.00445e-10 -0.022281 -3.15349e+06 0
4 128e17 128 0 256000 384000 -4.0178e-10 -0.0891239 -1.26139e+07 0
4 256e17 8 0 256000 384000 3.55849e-11 -0.00539753 -782045 0
4 256e17 32 0 256000 384000 1.42339e-10 -0.0215901 -3.12818e+06 0
4 256e17 128 0 256000 384000 5.69358e-10 -0.0863606 -1.25127e+07 0
4 512e17 8 0 256000 384000 4.14045e-11 -0.00513227 -773295 0
4 512e17 32 0 256000 384000 1.65618e-10 -0.0205291 -3.09318e+06 0
4 512e17 128 0 256000 384000 6.62472e-10 -0.0821164 -1.23727e+07 0
4 1024e17 8 0 256000 384000 2.31649e-11 -0.00476705 -763403 0
4 1024e17 32 0 256000 384000 9.26596e-11 -0.0190682 -3.05361e+06 0
4 1024e17 128 0 256000 384000 3.70638e-10 -0.0762728 -1.22145e+07 0
4 2048e17 8 0 256000 384000 -5.40916e-11 -0.00431263 -754913 0
4 2048e17 32 0 256000 384000 -2.16366e-10 -0.0172505 -3.01965e+06 0
4 2048e17 128 0 256000 384000 -8.65465e-10 -0.0690021 -1.20786e+07 0
4 4096e17 8 0 256000 384000 -4.0112e-11 -0.00379846 -750706 0
4 4096e17 32 0 256000 384000 -1.60448e-10 -0.0151939 -3.00282e+06 0
4 4096e17 128 0 256000 384000 -6.41793e-10 -0.0607754 -1.20113e+07 0
4 8192e17 8 0 256000 384000 3.4828e-11 -0.003273 -752744 0
4 8192e17 32 0 256000 384000 1.39312e-10 -0.013092 -3.01098e+06 0
4 8192e17 128 0 256000 384000 5.57247e-10 -0.052368 -1.20439e+07 0
4 16384e17 8 0 256000 384000 2.63308e-11 -0.00278936 -760961 0
4 16384e17 32 0 256000 384000 1.05323e-10 -0.0111574 -3.04384e+06 0
4 16384e17 128 0 256000 384000 4.21292e-10 -0.0446298 -1.21754e+07 0
4 32768e17 8 0 256000 384000 1.14406e-10 -0.00238035 -773107 0
4 32768e17 32 0 256000 384000 4.57625e-10 -0.00952142 -3.09243e+06 0
4 32768e17 128 0 256000 384000 1.8305e-09 -0.0380857 -1.23697e+07 0
4 65536e17 8 0 256000 384000 5.10629e-11 -0.0020522 -786093 0
4 65536e17 32 0 256000 384000 2.04252e-10 -0.0082088 -3.14437e+06 0
4 65536e17 128 0 256000 384000 8.17007e-10 -0.0328352 -1.25775e+07 0
4 131072e17 8 0 256000 384000 7.45918e-11 -0.00180037 -797637 0
4 131072e17 32 0 256000 384000 2.98367e-10 -0.00720148 -3.19055e+06 0
4 131072e17 128 0 256000 384000 1.19347e-09 -0.0288059 -1.27622e+07 0
4 262144e17 8 0 256000 384000 2.01659e-11 -0.00162009 -806626 0
4 262144e17 32 0 256000 384000 8.06636e-11 -0.00648037 -3.22651e+06 0
4 262144e17 128 0 256000 384000 3.22654e-10 -0.0259215 -1.2906e+07 0
4 524288e17 8 0 256000 384000 -4.15465e-12 -0.00150278 -812809 0
4 524288e17 32 0 256000 384000 -1.66186e-11 -0.00601111 -3.25124e+06 0
4 524288e17 128 0 256000 384000 -6.64744e-11 -0.0240444 -1.30049e+07 0
4 1048576e17 8 0 256000 384000 3.38334e-12 -0.00143329 -816607 0
4 1048576e17 32 0 256000 384000 1.35333e-11 -0.00573316 -3.26643e+06 0
4 1048576e17 128 0 256000 384000 5.41334e-11 -0.0229326 -1.30657e+07 0
4 2097152e17 8 0 256000 384000 -2.84815e-12 -0.00139496 -818748 0
4 2097152e17 32 0 256000 384000 -1.13926e-11 -0.00557983 -3.27499e+06 0
4 2097152e17 128 0 256000 384000 -4.55704e-11 -0.0223193 -1.31e+07 0
4 4194304e17 8 0 256000 384000 -3.65837e-11 -0.00137474 -819891 0
4 4194304e17 32 0 256000 384000 -1.46335e-10 -0.00549895 -3.27956e+06 0
4 4194304e17 128 0 256000 384000 -5.8534e-10 -0.0219958 -1.31183e+07 0
4 8388608e17 8 0 256000 384000 -5.03834e-11 -0.00136434 -820482 0
4 8388608e17 32 0 256000 384000 -2.01533e-10 -0.00545737 -3.28193e+06 0
4 8388608e17 128 0 256000 384000 -8.06134e-10 -0.0218295 -1.31277e+07 0
4 16777216e17 8 0 256000 384000 2.44453e-11 -0.00135907 -820783 0
4 16777216e17 32 0 256000 384000 9.77814e-11 -0.00543629 -3.28313e+06 0
4 16777216e17 128 0 256000 384000 3.91126e-10 -0.0217451 -1.31325e+07 0
4 33554432e17 8 0 256000 384000 -3.80468e-11 -0.00135642 -820935 0
4 33554432e17 32 0 256000 384000 -1.52187e-10 -0.00542567 -3.28374e+06 0
4 33554432e17 128 0 256000 384000 -6.08749e-10 -0.0217027 -1.3135e+07 0
4 67108864e17 8 0 256000 384000 5.26936e-11 -0.00135508 -821011 0
4 67108864e17 32 0 256000 384000 2.10774e-10 -0.00542034 -3.28405e+06 0
4 67108864e17 128 0 256000 384000 8.43098e-10 -0.0216813 -1.31362e+07 0
4 134217728e17 8 0 256000 384000 2.95131e-12 -0.00135442 -821050 0
4 134217728e17 32 0 256000 384000 1.18052e-11 -0.00541767 -3.2842e+06 0
4 134217728e17 128 0 256000 384000 4.72209e-11 -0.0216707 -1.31368e+07 0
4 268435456e17 8 0 256000 384000 5.5885e-12 -0.00135408 -821069 0
4 268435456e17 32 0 256000 384000 2.2354e-11 -0.00541633 -3.28427e+06 0
4 268435456e17 128 0 256000 384000 8.9416e-11 -0.0216653 -1.31371e+07 0
