# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1> <C_2>
0 0.5 0.6 -2.50148e-12 -0.00466206 0.189622 0 1 0

0.0523772 0.5 0.6 -3.54008e-12 -0.00458281 0.189272 0 1 1.31084e-23

0.105661 0.5 0.6 9.18145e-13 -0.00455795 0.189136 0 1 -1.37026e-20

0.159236 0.5 0.6 6.96589e-12 -0.00454227 0.189079 0 1 2.98622e-20

0.212996 0.5 0.6 4.36736e-13 -0.00453102 0.189026 0 1 1.74431e-19

0.266889 0.5 0.6 -3.4591e-12 -0.00451716 0.188944 0 1 -5.25706e-19

0.320947 0.5 0.6 1.05729e-12 -0.00450262 0.188893 0 1 -2.94553e-19

0.37517 0.5 0.6 -2.6396e-13 -0.00448644 0.188823 0 1 1.41181e-18

0.429594 0.5 0.6 -1.08811e-13 -0.00446995 0.188758 0 1 1.3638e-18

0.484225 0.5 0.6 3.66684e-13 -0.00445387 0.188702 0 1 -1.92207e-18

0.539053 0.5 0.6 -1.7321e-12 -0.0044379 0.188645 0 1 -4.88252e-18

0.594079 0.5 0.6 8.15817e-13 -0.00442388 0.188577 0 1 -4.15846e-18

0.649279 0.5 0.6 -1.25144e-12 -0.00441102 0.188531 0 1 7.2994e-18

0.704641 0.5 0.6 1.67196e-12 -0.0043985 0.188487 0 1 1.34747e-17

0.76016 0.5 0.6 1.64421e-13 -0.00438625 0.188437 0 1 8.08689e-18

0.815834 0.5 0.6 1.14863e-13 -0.00437405 0.188381 0 1 -5.49366e-18

0.871664 0.5 0.6 -6.11161e-14 -0.00436182 0.18833 0 0.999999 -1.73131e-17

0.927651 0.5 0.6 -8.43306e-13 -0.00434966 0.188281 0 0.999999 -1.92377e-17

0.983795 0.5 0.6 1.55762e-12 -0.00433726 0.188233 0 0.999999 -8.4672e-18

1.0401 0.5 0.6 6.75976e-13 -0.00432514 0.188179 0 0.999999 9.54977e-18

1.09656 0.5 0.6 -3.0495e-13 -0.00431314 0.188123 0 0.999999 2.40636e-17

1.15318 0.5 0.6 3.02902e-13 -0.0042983 0.188098 0 0.999999 2.41082e-17

1.20999 0.5 0.6 1.18401e-13 -0.00428678 0.188061 0 0.999999 1.91897e-17

1.26696 0.5 0.6 5.99531e-13 -0.00427551 0.188037 0 0.999999 1.27272e-17

1.32408 0.5 0.6 -6.75916e-13 -0.00426445 0.188008 0 0.999998 6.15765e-18

1.38134 0.5 0.6 8.0141e-13 -0.00425342 0.187969 0 0.999998 1.80669e-19

1.43875 0.5 0.6 6.45055e-13 -0.00424218 0.187917 0 0.999998 -4.95506e-18

1.49632 0.5 0.6 -8.13264e-13 -0.00423076 0.187868 0 0.999998 -9.32545e-18

1.55404 0.5 0.6 1.49523e-13 -0.0042192 0.187816 0 0.999997 -1.30619e-17

1.61192 0.5 0.6 1.67932e-12 -0.00420789 0.187761 0 0.999997 -1.60388e-17

1.66995 0.5 0.6 -6.86479e-13 -0.00419652 0.187709 0 0.999997 -1.77953e-17

1.72815 0.5 0.6 -3.49811e-13 -0.00418852 0.187672 0 0.999997 -1.82238e-17

1.78645 0.5 0.6 1.9333e-13 -0.00417793 0.187632 0 0.999996 -1.68804e-17

1.8449 0.5 0.6 5.54215e-13 -0.00416743 0.187593 0 0.999996 -1.44302e-17

1.9035 0.5 0.6 3.87019e-13 -0.00415681 0.187539 0 0.999996 -1.03792e-17

1.96225 0.5 0.6 -4.54584e-13 -0.00414616 0.187488 0 0.999995 -5.05993e-18

2.02115 0.5 0.6 8.19441e-13 -0.00413522 0.187447 0 0.999995 2.46461e-19

2.08021 0.5 0.6 -6.20049e-13 -0.00412434 0.187404 0 0.999994 4.92599e-18

2.13942 0.5 0.6 2.85928e-13 -0.00411344 0.187358 0 0.999994 1.00195e-17

2.19879 0.5 0.6 1.56388e-12 -0.00410262 0.187313 0 0.999994 1.74824e-17

2.25832 0.5 0.6 1.30227e-12 -0.00409163 0.18726 0 0.999993 2.85414e-17

2.31801 0.5 0.6 6.07237e-13 -0.00408096 0.18719 0 0.999993 4.30057e-17

2.37785 0.5 0.6 1.81019e-12 -0.00407029 0.187142 0 0.999992 5.89106e-17

2.43785 0.5 0.6 7.89837e-13 -0.00405954 0.18709 0 0.999992 7.57469e-17

2.498 0.5 0.6 4.20366e-13 -0.00404908 0.18705 0 0.999991 9.35993e-17

2.55832 0.5 0.6 4.90573e-13 -0.00403873 0.187011 0 0.99999 1.12777e-16

2.61879 0.5 0.6 -1.47008e-12 -0.00402854 0.186956 0 0.99999 1.33653e-16

2.67941 0.5 0.6 1.21234e-14 -0.00401836 0.186909 0 0.999989 1.56658e-16

2.74018 0.5 0.6 1.45779e-12 -0.00400772 0.186866 0 0.999989 1.82363e-16

2.80112 0.5 0.6 4.32432e-13 -0.00399693 0.186826 0 0.999988 2.11529e-16

2.86222 0.5 0.6 8.77581e-13 -0.00398633 0.186776 0 0.999987 2.45009e-16

2.92349 0.5 0.6 7.17383e-13 -0.00397582 0.186787 0 0.999987 2.81879e-16

2.98491 0.5 0.6 -1.60356e-13 -0.00396572 0.186742 0 0.999986 3.22608e-16

3.04649 0.5 0.6 5.15026e-13 -0.00395569 0.186697 0 0.999985 3.66969e-16

3.10823 0.5 0.6 4.14229e-13 -0.00394572 0.186651 0 0.999984 4.14584e-16

