# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1> <C_2>
0 0.5 0.6 5.06432e-13 -0.00462721 0.190016 0 1 0

0.211076 0.5 0.6 -5.51899e-13 -0.004668 0.192229 0 1 -5.23158e-14

0.420318 0.5 0.6 -7.99142e-12 -0.00465425 0.191118 0 1 7.80225e-12

0.630184 0.5 0.6 -6.40221e-11 -0.00462938 0.189897 0 1 -2.96835e-11

0.841181 0.5 0.6 3.12869e-12 -0.004599 0.189191 0 0.999999 8.91204e-12

1.05358 0.5 0.6 -3.39045e-11 -0.00456894 0.188386 0 0.999999 6.87747e-11

1.26737 0.5 0.6 2.68903e-12 -0.0045375 0.187716 0 0.999998 9.01204e-12

1.48266 0.5 0.6 -3.03161e-12 -0.00450018 0.186949 0 0.999998 -1.15246e-10

1.69973 0.5 0.6 1.77267e-12 -0.00446349 0.186781 0 0.999996 -1.44809e-10

1.91859 0.5 0.6 6.40351e-14 -0.00442936 0.18747 0 0.999993 3.44731e-11

2.13914 0.5 0.6 -1.29935e-11 -0.00439799 0.187962 0 0.999988 3.20262e-10

2.36127 0.5 0.6 -6.30288e-12 -0.0043696 0.186811 0 0.999982 3.37416e-10

2.58483 0.5 0.6 -7.12574e-12 -0.00433712 0.186882 0 0.999975 1.98117e-10

2.81006 0.5 0.6 -3.72798e-12 -0.00430381 0.186636 0 0.999967 2.89118e-11

3.03705 0.5 0.6 -1.05709e-11 -0.00426942 0.186953 0 0.999958 -5.08044e-11

3.26586 0.5 0.6 4.56571e-12 -0.00423411 0.187522 0 0.999949 -3.52706e-11

3.49659 0.5 0.6 -3.95498e-12 -0.00419723 0.188186 0 0.999939 -2.76621e-11

3.72935 0.5 0.6 -4.00111e-12 -0.00416398 0.18841 0 0.99993 -1.40353e-10

3.96398 0.5 0.6 2.31935e-12 -0.00413074 0.18895 0 0.999922 -4.05786e-10

4.2005 0.5 0.6 7.08888e-12 -0.00409791 0.189964 0 0.999914 -7.58912e-10

4.43892 0.5 0.6 5.4942e-12 -0.00406863 0.190897 0 0.999908 -1.07702e-09

4.67907 0.5 0.6 -8.22099e-12 -0.00403172 0.186645 0 0.999902 -9.18419e-10

4.92136 0.5 0.6 -7.85363e-12 -0.00400147 0.187225 0 0.999895 -5.72136e-10

5.1655 0.5 0.6 1.7339e-12 -0.00397094 0.188162 0 0.99989 -1.83319e-10

5.41151 0.5 0.6 -2.97582e-12 -0.00394056 0.188939 0 0.999885 1.76749e-10

5.65942 0.5 0.6 -8.87272e-12 -0.0039107 0.189857 0 0.999881 4.78729e-10

5.90923 0.5 0.6 2.4776e-12 -0.00388183 0.190905 0 0.999877 7.12565e-10

6.1609 0.5 0.6 -2.26022e-12 -0.00385386 0.191953 0 0.999875 8.76405e-10

6.41441 0.5 0.6 4.37609e-12 -0.00382679 0.192625 0 0.999873 9.7114e-10

6.66971 0.5 0.6 3.42047e-12 -0.00379849 0.19357 0 0.999873 9.97976e-10

6.92693 0.5 0.6 1.38511e-12 -0.00377039 0.194635 0 0.999873 9.60066e-10

7.18449 0.5 0.6 -5.03803e-12 -0.00374205 0.194429 0 0.999871 9.39531e-10

7.43858 0.5 0.6 -2.04467e-12 -0.00371571 0.195486 0 0.999873 6.92509e-10

7.68985 0.5 0.6 -6.71974e-14 -0.00369198 0.196461 0 0.999878 2.37625e-10

7.93811 0.5 0.6 4.65632e-12 -0.00366938 0.197665 0 0.999887 -2.11133e-10

8.18316 0.5 0.6 -1.26736e-11 -0.00364698 0.198993 0 0.999897 -5.12274e-10

8.42531 0.5 0.6 3.36045e-12 -0.00362476 0.200149 0 0.999909 -5.89071e-10

8.66489 0.5 0.6 -7.90741e-12 -0.00360291 0.201492 0 0.99992 -3.81051e-10

8.90219 0.5 0.6 2.23095e-12 -0.00358177 0.202637 0 0.999931 2.58802e-10

9.13724 0.5 0.6 2.74105e-12 -0.00356244 0.203964 0 0.999941 1.52469e-09

9.36963 0.5 0.6 1.56283e-12 -0.00354428 0.205476 0 0.999951 3.02308e-09

9.59952 0.5 0.6 -7.76785e-12 -0.00352888 0.203747 0 0.999968 3.4317e-09

9.82688 0.5 0.6 3.98556e-12 -0.00351147 0.205335 0 0.999987 3.26756e-09

10.0522 0.5 0.6 7.83554e-12 -0.00349514 0.206662 0 1.00001 2.7474e-09

10.2754 0.5 0.6 2.55481e-14 -0.00347939 0.207792 0 1.00003 2.00728e-09

10.4963 0.5 0.6 2.31387e-12 -0.00346403 0.209622 0 1.00005 1.16178e-09

10.7149 0.5 0.6 -1.00237e-11 -0.00344805 0.211394 0 1.00006 3.01276e-10

10.9316 0.5 0.6 -1.89394e-12 -0.00343316 0.212286 0 1.00008 -5.04932e-10

11.1464 0.5 0.6 1.12102e-12 -0.00341862 0.212695 0 1.0001 -1.20324e-09

11.3594 0.5 0.6 1.87693e-13 -0.00340429 0.213337 0 1.00011 -1.76293e-09

11.5707 0.5 0.6 4.38885e-12 -0.00338985 0.214111 0 1.00012 -2.20556e-09

11.7801 0.5 0.6 5.12721e-13 -0.00337874 0.212941 0 1.00013 -2.42216e-09

11.9872 0.5 0.6 1.16472e-11 -0.00336518 0.213914 0 1.00014 -2.66537e-09

12.1926 0.5 0.6 -3.4344e-12 -0.00335279 0.214445 0 1.00014 -3.05367e-09

12.3963 0.5 0.6 -6.00399e-12 -0.00334071 0.214645 0 1.00015 -3.6391e-09

12.5983 0.5 0.6 1.33234e-11 -0.00332901 0.215104 0 1.00015 -4.4318e-09

12.7989 0.5 0.6 2.10452e-12 -0.00331751 0.215408 0 1.00015 -5.41156e-09

12.9981 0.5 0.6 -8.8189e-12 -0.00330663 0.21578 0 1.00016 -6.53425e-09

13.1958 0.5 0.6 6.77365e-12 -0.00329587 0.215649 0 1.00016 -7.73905e-09

13.3921 0.5 0.6 8.74692e-13 -0.0032852 0.215493 0 1.00016 -8.95693e-09

13.5871 0.5 0.6 -1.3376e-11 -0.00327494 0.215106 0 1.00016 -1.01149e-08

13.7804 0.5 0.6 -5.63429e-12 -0.00326523 0.209741 0 1.00016 -1.11898e-08

13.9721 0.5 0.6 -1.62134e-12 -0.00325608 0.210384 0 1.00016 -1.2131e-08

14.1621 0.5 0.6 2.51965e-12 -0.00324728 0.211105 0 1.00015 -1.28793e-08

14.3507 0.5 0.6 -8.40274e-12 -0.00323891 0.211904 0 1.00015 -1.33737e-08

14.5377 0.5 0.6 1.088e-11 -0.00323104 0.213267 0 1.00015 -1.35609e-08

14.7234 0.5 0.6 -8.32747e-13 -0.00322343 0.214961 0 1.00014 -1.34e-08

14.9078 0.5 0.6 4.03889e-12 -0.00321586 0.216332 0 1.00014 -1.28645e-08

15.0909 0.5 0.6 -5.38929e-12 -0.00320833 0.217363 0 1.00014 -1.19426e-08

15.2729 0.5 0.6 -4.15674e-12 -0.00320117 0.217771 0 1.00014 -1.06369e-08

15.4537 0.5 0.6 -1.73772e-11 -0.00319442 0.218319 0 1.00015 -8.96242e-09

15.6335 0.5 0.6 1.12343e-11 -0.00319055 0.222025 0 1.00014 -7.5165e-09

15.812 0.5 0.6 2.57944e-12 -0.00318428 0.223937 0 1.00014 -5.85732e-09

15.9895 0.5 0.6 7.12981e-12 -0.00317838 0.225471 0 1.00014 -3.83128e-09

16.1661 0.5 0.6 -1.07037e-11 -0.00317249 0.226873 0 1.00015 -1.3651e-09

16.3417 0.5 0.6 -1.17667e-11 -0.00316691 0.228891 0 1.00016 1.54702e-09

16.5165 0.5 0.6 1.13515e-12 -0.00316165 0.230648 0 1.00017 4.85607e-09

16.6904 0.5 0.6 8.12354e-12 -0.00315665 0.231716 0 1.00018 8.47648e-09

16.8634 0.5 0.6 8.6136e-12 -0.00315182 0.231531 0 1.0002 1.2299e-08

17.0354 0.5 0.6 -1.01505e-11 -0.00314704 0.230215 0 1.00021 1.62077e-08

17.2065 0.5 0.6 -4.92002e-12 -0.00314246 0.230094 0 1.00023 2.00845e-08

17.3765 0.5 0.6 2.43527e-12 -0.00314225 0.225704 0 1.0002 2.39108e-08

17.5449 0.5 0.6 -1.09809e-11 -0.00313792 0.226074 0 1.00015 2.74425e-08

17.7124 0.5 0.6 1.00475e-11 -0.00313381 0.226955 0 1.0001 3.05723e-08

17.8788 0.5 0.6 -2.75157e-12 -0.00312974 0.228079 0 1.00005 3.32633e-08

18.0444 0.5 0.6 1.75272e-11 -0.00312565 0.228987 0 0.999992 3.5528e-08

18.2092 0.5 0.6 1.6996e-12 -0.00312162 0.229821 0 0.999935 3.74119e-08

18.3731 0.5 0.6 -1.01157e-11 -0.00311752 0.23111 0 0.999878 3.89821e-08

18.5363 0.5 0.6 -3.20513e-12 -0.00311334 0.23243 0 0.999822 4.03179e-08

18.6987 0.5 0.6 8.83312e-12 -0.00310929 0.233725 0 0.999766 4.15009e-08

18.8605 0.5 0.6 -1.22938e-11 -0.00310517 0.234699 0 0.999712 4.26131e-08

19.0216 0.5 0.6 -3.16958e-12 -0.00311031 0.236697 0 0.999656 4.38578e-08

