# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1> <C_2>
0 0.5 0.6 -1.74478e-12 -0.00467327 0.189496 0 1 0

0.0522516 0.5 0.6 5.23802e-13 -0.00458888 0.189483 0 1 1.31023e-23

0.105465 0.5 0.6 2.86443e-12 -0.00456395 0.189259 0 1 -1.3781e-20

0.15897 0.5 0.6 -9.31294e-13 -0.00454803 0.189094 0 1 2.9769e-20

0.212661 0.5 0.6 -3.2753e-12 -0.00453638 0.188956 0 1 1.75668e-19

0.266491 0.5 0.6 4.14075e-12 -0.00452148 0.188881 0 1 -5.27385e-19

0.320494 0.5 0.6 -2.28584e-12 -0.00450649 0.188841 0 1 -2.97545e-19

0.374675 0.5 0.6 2.12503e-12 -0.00449016 0.188797 0 1 1.41531e-18

0.429055 0.5 0.6 -5.71864e-13 -0.00447379 0.18873 0 1 1.37234e-18

0.483637 0.5 0.6 1.45808e-13 -0.00445787 0.188645 0 1 -1.92186e-18

0.538416 0.5 0.6 -5.72582e-13 -0.00444195 0.188583 0 1 -4.90272e-18

0.593392 0.5 0.6 1.2696e-12 -0.00442735 0.188557 0 1 -4.18678e-18

0.648549 0.5 0.6 2.19702e-12 -0.00441463 0.188517 0 1 7.33232e-18

0.703865 0.5 0.6 6.43131e-13 -0.00440216 0.188469 0 1 1.35112e-17

0.759338 0.5 0.6 1.00965e-12 -0.00438998 0.188415 0 1 8.09533e-18

0.814965 0.5 0.6 4.64164e-14 -0.00437783 0.188351 0 1 -5.48412e-18

0.870747 0.5 0.6 1.20322e-12 -0.00436566 0.18829 0 0.999999 -1.72888e-17

0.926685 0.5 0.6 -3.84098e-13 -0.00435348 0.188236 0 0.999999 -1.92397e-17

0.982779 0.5 0.6 1.26886e-12 -0.00434108 0.188197 0 0.999999 -8.55937e-18

1.03903 0.5 0.6 2.3334e-13 -0.004329 0.188155 0 0.999999 9.37013e-18

1.09545 0.5 0.6 5.02532e-13 -0.00431702 0.188115 0 0.999999 2.39031e-17

1.15201 0.5 0.6 -5.28044e-13 -0.00430182 0.188095 0 0.999999 2.40085e-17

1.20878 0.5 0.6 4.88561e-13 -0.00429022 0.188056 0 0.999999 1.91551e-17

1.2657 0.5 0.6 8.62244e-13 -0.00427889 0.188019 0 0.999999 1.27487e-17

1.32277 0.5 0.6 -2.8336e-13 -0.00426775 0.187981 0 0.999998 6.22353e-18

1.37999 0.5 0.6 9.15833e-13 -0.00425671 0.187934 0 0.999998 2.79167e-19

1.43736 0.5 0.6 1.20318e-12 -0.00424554 0.187872 0 0.999998 -4.83457e-18

1.49488 0.5 0.6 -5.21602e-13 -0.00423422 0.187821 0 0.999998 -9.19145e-18

1.55255 0.5 0.6 1.21177e-12 -0.00422275 0.187778 0 0.999997 -1.29212e-17

1.61038 0.5 0.6 9.22887e-13 -0.0042115 0.187738 0 0.999997 -1.58986e-17

1.66837 0.5 0.6 5.14845e-13 -0.00420009 0.187696 0 0.999997 -1.76633e-17

1.72651 0.5 0.6 1.55507e-12 -0.00419188 0.187665 0 0.999997 -1.81066e-17

1.78477 0.5 0.6 -6.74593e-14 -0.00418119 0.187624 0 0.999996 -1.67818e-17

1.84318 0.5 0.6 3.12911e-14 -0.00417065 0.187578 0 0.999996 -1.43579e-17

1.90173 0.5 0.6 2.26324e-12 -0.00416006 0.187525 0 0.999996 -1.03389e-17

1.96043 0.5 0.6 -8.33774e-13 -0.00414948 0.187467 0 0.999995 -5.05373e-18

2.01929 0.5 0.6 8.2823e-13 -0.00413862 0.187424 0 0.999995 2.14639e-19

2.0783 0.5 0.6 2.87097e-13 -0.00412783 0.187382 0 0.999994 4.84725e-18

2.13746 0.5 0.6 1.80847e-12 -0.00411691 0.18734 0 0.999994 9.88208e-18

2.19678 0.5 0.6 7.94663e-13 -0.00410605 0.187298 0 0.999994 1.7277e-17

2.25626 0.5 0.6 5.39455e-13 -0.00409497 0.187248 0 0.999993 2.82651e-17

2.3159 0.5 0.6 8.43938e-13 -0.00408413 0.187177 0 0.999993 4.26614e-17

2.37569 0.5 0.6 -2.45591e-13 -0.00407339 0.187133 0 0.999992 5.85009e-17

2.43564 0.5 0.6 -6.5005e-14 -0.00406272 0.187089 0 0.999992 7.52725e-17

2.49575 0.5 0.6 -8.64339e-14 -0.0040524 0.187044 0 0.999991 9.30561e-17

2.55602 0.5 0.6 3.89819e-13 -0.00404215 0.187005 0 0.99999 1.12152e-16

2.61643 0.5 0.6 8.4112e-13 -0.00403203 0.186955 0 0.99999 1.32924e-16

2.677 0.5 0.6 -9.92619e-13 -0.0040219 0.186916 0 0.999989 1.55794e-16

