# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1> <C_2>
0 0.5 0.6 1.07924e-12 -0.00458069 0.189572 0 1 0

0.213222 0.5 0.6 5.73682e-13 -0.00428844 0.190281 0 1 -5.2659e-14

0.440986 0.5 0.6 6.15722e-12 -0.00420377 0.189471 0 1 1.14247e-11

0.673343 0.5 0.6 2.4098e-12 -0.00414552 0.188918 0 1 -3.50794e-11

0.908967 0.5 0.6 1.02474e-12 -0.00409278 0.188448 0 0.999999 5.01937e-12

1.14763 0.5 0.6 4.93845e-14 -0.00401491 0.188048 0 0.999999 7.76797e-11

1.39088 0.5 0.6 1.72702e-13 -0.00395606 0.187722 0 0.999998 1.98241e-11

1.63771 0.5 0.6 -3.61295e-12 -0.0038978 0.187472 0 0.999998 -1.19722e-10

1.88833 0.5 0.6 3.8462e-14 -0.00384144 0.187292 0 0.999996 -1.73009e-10

2.14262 0.5 0.6 -1.7043e-12 -0.00378726 0.18711 0 0.999993 1.99629e-11

2.40057 0.5 0.6 1.49959e-12 -0.00373443 0.187086 0 0.999988 3.44147e-10

2.66216 0.5 0.6 1.32582e-12 -0.00368156 0.187249 0 0.999983 3.53439e-10

2.92748 0.5 0.6 -1.33361e-12 -0.00363202 0.187164 0 0.999978 2.48856e-10

3.19643 0.5 0.6 1.13129e-12 -0.00358371 0.187065 0 0.999973 1.1717e-10

3.46901 0.5 0.6 -1.93485e-12 -0.00353564 0.186953 0 0.999968 -1.05859e-11

3.7453 0.5 0.6 -8.16458e-14 -0.00349029 0.186777 0 0.999963 -1.33913e-10

4.02518 0.5 0.6 -3.0938e-13 -0.00344551 0.18658 0 0.999959 -2.56551e-10

4.3087 0.5 0.6 -1.49912e-12 -0.00340263 0.186471 0 0.999956 -3.69936e-10

4.59579 0.5 0.6 -1.10632e-12 -0.00336087 0.186465 0 0.999954 -4.55695e-10

4.88644 0.5 0.6 -2.0876e-12 -0.00332015 0.186531 0 0.999954 -4.98595e-10

5.18066 0.5 0.6 1.29463e-12 -0.00327902 0.186485 0 0.999956 -4.98593e-10

5.47856 0.5 0.6 2.03344e-12 -0.00324277 0.186441 0 0.999956 -4.67047e-10

5.77984 0.5 0.6 -9.33145e-13 -0.00320539 0.186465 0 0.999957 -4.26748e-10

6.08463 0.5 0.6 -4.41876e-13 -0.00316732 0.186401 0 0.999959 -4.05652e-10

6.3931 0.5 0.6 -2.01771e-12 -0.00313149 0.186292 0 0.999962 -3.82864e-10

6.7051 0.5 0.6 9.56175e-13 -0.00309798 0.186225 0 0.999965 -3.19271e-10

7.02047 0.5 0.6 -7.28411e-13 -0.00306365 0.186107 0 0.999969 -1.61034e-10

7.33938 0.5 0.6 -1.42769e-12 -0.00303127 0.186075 0 0.999974 1.28251e-10

7.66169 0.5 0.6 -5.90685e-13 -0.00299834 0.18607 0 0.99998 5.5539e-10

7.98753 0.5 0.6 -1.10458e-12 -0.00296524 0.186105 0 0.999985 1.10535e-09

8.317 0.5 0.6 -1.33967e-12 -0.00293175 0.186251 0 0.999991 1.63703e-09

8.65023 0.5 0.6 -2.91596e-13 -0.002913 0.186197 0 0.999998 1.81789e-09

8.98557 0.5 0.6 -7.4576e-13 -0.00288317 0.186103 0 1.00001 1.82754e-09

9.32436 0.5 0.6 -9.18999e-13 -0.00285435 0.18601 0 1.00001 1.73978e-09

9.66657 0.5 0.6 -4.70818e-13 -0.00282403 0.185783 0 1.00002 1.58344e-09

10.0124 0.5 0.6 -1.53059e-12 -0.00279388 0.185601 0 1.00002 1.37051e-09

10.3621 0.5 0.6 -1.24414e-12 -0.00276519 0.185524 0 1.00003 1.10697e-09

10.7153 0.5 0.6 -8.76825e-13 -0.00273509 0.185534 0 1.00003 7.99409e-10

11.0724 0.5 0.6 -4.92639e-13 -0.00270454 0.185695 0 1.00003 4.49145e-10

11.4335 0.5 0.6 1.46673e-12 -0.00267262 0.185925 0 1.00003 6.19615e-11

11.799 0.5 0.6 -1.47802e-12 -0.00264168 0.186068 0 1.00003 -3.36946e-10

12.1687 0.5 0.6 1.56469e-14 -0.00262546 0.186089 0 1.00002 -7.2554e-10

12.5407 0.5 0.6 1.14184e-12 -0.00260132 0.186194 0 1.00002 -1.13572e-09

12.9162 0.5 0.6 3.02582e-13 -0.00257548 0.185913 0 1.00002 -1.57762e-09

13.2955 0.5 0.6 -3.31311e-13 -0.0025519 0.185613 0 1.00003 -2.04473e-09

13.6783 0.5 0.6 2.51668e-13 -0.00252703 0.185478 0 1.00003 -2.51753e-09

14.0648 0.5 0.6 -4.30806e-13 -0.00250277 0.185377 0 1.00004 -2.9711e-09

14.455 0.5 0.6 -5.3204e-13 -0.00248154 0.185673 0 1.00005 -3.37519e-09

14.8486 0.5 0.6 -5.19029e-13 -0.00245754 0.185739 0 1.00006 -3.69243e-09

15.246 0.5 0.6 -1.92423e-12 -0.00243849 0.186209 0 1.00007 -3.89803e-09

15.6466 0.5 0.6 -7.81314e-13 -0.00241762 0.185887 0 1.00009 -3.98746e-09

16.0505 0.5 0.6 2.15135e-12 -0.00239277 0.18613 0 1.0001 -3.967e-09

16.4586 0.5 0.6 4.98229e-13 -0.00237372 0.186221 0 1.00011 -3.83242e-09

16.87 0.5 0.6 -1.0464e-12 -0.00235448 0.186281 0 1.00012 -3.56523e-09

17.2848 0.5 0.6 -3.00568e-13 -0.00233662 0.186425 0 1.00013 -3.17415e-09

17.7027 0.5 0.6 1.04779e-12 -0.00231796 0.18643 0 1.00015 -2.68307e-09

18.1239 0.5 0.6 -6.40443e-13 -0.00229968 0.186442 0 1.00016 -2.08271e-09

18.5485 0.5 0.6 3.61201e-13 -0.00228307 0.186724 0 1.00018 -1.37568e-09

18.9762 0.5 0.6 -6.37325e-13 -0.00226595 0.186952 0 1.00019 -6.0464e-10

19.4071 0.5 0.6 9.69154e-13 -0.00224925 0.187236 0 1.0002 1.18672e-10

19.8412 0.5 0.6 -2.33513e-13 -0.00223256 0.187554 0 1.00021 7.4315e-10

