2.01000000e+02	1.41669360e+03	7.38922119e-01
2.03000000e+02	1.41816626e+03	7.29217529e-01
2.05000000e+02	1.41961047e+03	7.15728760e-01
2.07000000e+02	1.42102917e+03	7.06329346e-01
2.09000000e+02	1.42243579e+03	6.97357178e-01
2.11000000e+02	1.42381860e+03	6.91497803e-01
2.13000000e+02	1.42520178e+03	6.91619873e-01
2.15000000e+02	1.42658508e+03	6.86676025e-01
2.17000000e+02	1.42794849e+03	6.79229736e-01
2.19000000e+02	1.42930200e+03	6.74316406e-01
2.21000000e+02	1.43064575e+03	6.69647217e-01
2.23000000e+02	1.43198059e+03	6.65802002e-01
2.25000000e+02	1.43330896e+03	6.61895752e-01
2.27000000e+02	1.43462817e+03	6.56188965e-01
2.29000000e+02	1.43593372e+03	6.56097412e-01
2.31000000e+02	1.43725256e+03	6.58630371e-01
2.33000000e+02	1.43856824e+03	6.55456543e-01
2.35000000e+02	1.43987439e+03	6.51184082e-01
2.37000000e+02	1.44117297e+03	6.49749756e-01
2.39000000e+02	1.44247339e+03	6.48864746e-01
2.41000000e+02	1.44376843e+03	6.45965576e-01
2.43000000e+02	1.44505725e+03	6.43493652e-01
2.45000000e+02	1.44634241e+03	6.40411377e-01
2.47000000e+02	1.44761890e+03	6.34246826e-01
2.49000000e+02	1.44887939e+03	6.31530762e-01
2.51000000e+02	1.45014502e+03	6.32537842e-01
2.53000000e+02	1.45140955e+03	6.30462646e-01
2.55000000e+02	1.45266687e+03	6.27441406e-01
2.57000000e+02	1.45391931e+03	6.25640869e-01
2.59000000e+02	1.45516943e+03	6.24053955e-01
2.61000000e+02	1.45641553e+03	6.22161865e-01
2.63000000e+02	1.45765808e+03	6.20971680e-01
2.65000000e+02	1.45889941e+03	6.19354248e-01
2.67000000e+02	1.46013550e+03	6.15631104e-01
2.69000000e+02	1.46136194e+03	6.11389160e-01
2.71000000e+02	1.46258105e+03	6.08489990e-01
2.73000000e+02	1.46379590e+03	6.06079102e-01
2.75000000e+02	1.46500537e+03	6.04095459e-01
2.77000000e+02	1.46621228e+03	6.01440430e-01
2.79000000e+02	1.46741113e+03	5.98114014e-01
2.81000000e+02	1.46860474e+03	5.96099854e-01
2.83000000e+02	1.46979553e+03	5.94146729e-01
2.85000000e+02	1.47098132e+03	5.92041016e-01
2.87000000e+02	1.47216370e+03	5.91217041e-01
2.89000000e+02	1.47334619e+03	5.90270996e-01
2.91000000e+02	1.47452478e+03	5.88958740e-01
2.93000000e+02	1.47570203e+03	5.89019775e-01
2.95000000e+02	1.47688086e+03	5.98815918e-01
2.97000000e+02	1.47809729e+03	6.05529785e-01
2.99000000e+02	1.47930298e+03	6.07818604e-01
3.01000000e+02	1.48052856e+03	6.08673096e-01
3.03000000e+02	1.48173767e+03	6.00799561e-01
3.05000000e+02	1.48293176e+03	5.94696045e-01
3.07000000e+02	1.48411646e+03	5.88592529e-01
3.09000000e+02	1.48528613e+03	5.81298828e-01
3.11000000e+02	1.48644165e+03	5.74493408e-01
3.13000000e+02	1.48758411e+03	5.67993164e-01
3.15000000e+02	1.48871362e+03	5.62408447e-01
3.17000000e+02	1.48983374e+03	5.58410645e-01
3.19000000e+02	1.49094727e+03	5.53344727e-01
3.21000000e+02	1.49204712e+03	5.41290283e-01
3.23000000e+02	1.49311243e+03	5.31982422e-01
3.25000000e+02	1.49417505e+03	5.30944824e-01
3.27000000e+02	1.49523621e+03	5.30700684e-01
3.29000000e+02	1.49629785e+03	5.32775879e-01
3.31000000e+02	1.49736731e+03	5.37261963e-01
3.33000000e+02	1.49844690e+03	5.41076660e-01
3.35000000e+02	1.49953162e+03	5.43151855e-01
3.37000000e+02	1.50061951e+03	5.44830322e-01
3.39000000e+02	1.50171094e+03	5.45928955e-01
3.41000000e+02	1.50280322e+03	5.46051025e-01
3.43000000e+02	1.50389514e+03	5.45715332e-01
3.45000000e+02	1.50498608e+03	5.45074463e-01
3.47000000e+02	1.50607544e+03	5.45989990e-01
3.49000000e+02	1.50717004e+03	5.47271729e-01
3.51000000e+02	1.50826453e+03	5.46997070e-01
3.53000000e+02	1.50935803e+03	5.46691895e-01
3.55000000e+02	1.51045129e+03	5.46325684e-01
3.57000000e+02	1.51154333e+03	5.45196533e-01
3.59000000e+02	1.51263208e+03	5.44189453e-01
3.61000000e+02	1.51372009e+03	5.43304443e-01
3.63000000e+02	1.51480530e+03	5.42572021e-01
3.65000000e+02	1.51589038e+03	5.42327881e-01
3.67000000e+02	1.51697461e+03	5.41961670e-01
3.69000000e+02	1.51805823e+03	5.41595459e-01
3.71000000e+02	1.51914099e+03	5.41351318e-01
3.73000000e+02	1.52022363e+03	5.40557861e-01
3.75000000e+02	1.52130322e+03	5.39611816e-01
3.77000000e+02	1.52238208e+03	5.39428711e-01
3.79000000e+02	1.52346094e+03	5.39459229e-01
3.81000000e+02	1.52453992e+03	5.39459229e-01
3.83000000e+02	1.52561877e+03	5.39398193e-01
3.85000000e+02	1.52669751e+03	5.39428711e-01
3.87000000e+02	1.52777649e+03	5.39459229e-01
3.89000000e+02	1.52885535e+03	5.39428711e-01
3.91000000e+02	1.52993420e+03	5.39398193e-01
3.93000000e+02	1.53101294e+03	5.39398193e-01
3.95000000e+02	1.53209180e+03	5.39459229e-01
3.97000000e+02	1.53317078e+03	5.39428711e-01
3.99000000e+02	1.53424951e+03	5.39459229e-01
4.01000000e+02	1.53532861e+03	5.39550781e-01
