   1912.0543226213827        1646.1763471891772     
   1912.0543226213827        1646.1763471891772     
   1911.8882509652160        1647.9594686105886     
   1911.7228395934560        1649.7425900320002     
   1911.5580819381769        1651.5257114534115     
   1911.3939714529245        1653.3088328748229     
   1911.2305016124824        1655.0919542962345     
   1911.0676659126532        1656.8750757176458     
   1910.9054578700352        1658.6581971390572     
   1910.7438710217975        1660.4413185604687     
   1910.5828989254678        1662.2244399818801     
   1910.4225351587083        1664.0075614032914     
   1910.2627733191048        1665.7906828247030     
   1910.1036070239516        1667.5738042461144     
   1909.9450299100349        1669.3569256675257     
   1909.7870356334304        1671.1400470889373     
   1909.6296178692871        1672.9231685103487     
   1909.4727703116212        1674.7062899317600     
   1909.3164866731129        1676.4894113531716     
   1909.1607606848991        1678.2725327745829     
   1909.0055860963730        1680.0556541959943     
   1908.8509566749808        1681.8387756174056     
   1908.6968662060235        1683.6218970388170     
   1908.5433084924562        1685.4050184602283     
   1908.3902773546952        1687.1881398816399     
   1908.2377666304196        1688.9712613030513     
   1908.0857701743794        1690.7543827244626     
   1907.9342818582013        1692.5375041458742     
   1907.7832955702004        1694.3206255672856     
   1907.6328052151878        1696.1037469886969     
   1907.4828047142853        1697.8868684101085     
   1907.3332880047371        1699.6699898315198     
   1907.1842490397255        1701.4531112529312     
   1907.0356817881852        1703.2362326743428     
   1906.8875802346238        1705.0193540957541     
   1906.7399383789375        1706.8024755171655     
   1906.5927502362347        1708.5855969385771     
   1906.4460098366530        1710.3687183599884     
   1906.2997112251874        1712.1518397813998     
   1906.1538484615098        1713.9349612028113     
   1906.0084156197963        1715.7180826242227     
   1905.8634067885548        1717.5012040456340     
   1905.7188160704502        1719.2843254670456     
   1905.5746375821379        1721.0674468884570     
   1905.4308654540896        1722.8505683098685     
   1905.2874938304265        1724.6336897312799     
   1905.1445168687560        1726.4168111526913     
   1905.0019287399982        1728.1999325741026     
   1904.8597236282289        1729.9830539955142     
   1904.7178957305109        1731.7661754169255     
   1904.5764392567339        1733.5492968383371     
   1904.4353484294520        1735.3324182597485     
   1904.2946174837252        1737.1155396811598     
   1904.1542406669603        1738.8986611025712     
   1904.0142122387499        1740.6817825239827     
   1903.8745264707220        1742.4649039453939     
   1903.7351776463772        1744.2480253668055     
   1903.5961600609396        1746.0311467882168     
   1903.4574680212017        1747.8142682096282     
   1903.3190958453711        1749.5973896310397     
   1903.1810378629220        1751.3805110524511     
   1903.0432884144398        1753.1636324738624     
   1902.9058418514796        1754.9467538952740     
   1902.7686925364114        1756.7298753166854     
   1902.6318348422751        1758.5129967380967     
   1902.4952631526371        1760.2961181595083     
   1902.3589718614414        1762.0792395809196     
   1902.2229553728669        1763.8623610023310     
   1902.0872081011883        1765.6454824237426     
   1901.9517244706246        1767.4286038451539     
   1901.8164989152099        1769.2117252665653     
   1901.6815258786437        1770.9948466879769     
   1901.5467998141571        1772.7779681093882     
