   3075.7133580838558        1.0000000000000000E-003
   3075.7133580838558        2.0000000000000000E-003
   3075.7133580838558        2.0000000000000000E-003
   3075.6903719298330        16.630022919191919     
   3075.6181425253449        33.258045838383843     
   3075.4966737401437        49.886068757575764     
   3075.3259420086069        66.514091676767677     
   3075.1059500416072        83.142114595959612     
   3074.8367432969881        99.770137515151532     
   3074.5183346930207        116.39816043434345     
   3074.1506803838975        133.02618335353537     
   3073.7338520862886        149.65420627272729     
   3073.2678748914727        166.28222919191921     
   3072.7527465143357        182.91025211111113     
   3072.1884768604186        199.53827503030305     
   3071.5751325024553        216.16629794949498     
   3070.9127428535112        232.79432086868690     
   3070.2012854487803        249.42234378787882     
   3069.4408389623595        266.05036670707074     
   3068.6314495947026        282.67838962626269     
   3067.7731362768445        299.30641254545458     
   3066.8659161127825        315.93443546464653     
   3065.9098765598746        332.56245838383842     
   3064.9050634107080        349.19048130303037     
   3063.8514755370052        365.81850422222226     
   3062.7491984231465        382.44652714141421     
   3061.5982991691535        399.07455006060610     
   3060.3988177602823        415.70257297979805     
   3059.1507785038289        432.33059589898994     
   3057.8542894152811        448.95861881818189     
   3056.5094124874940        465.58664173737378     
   3055.1161677864402        482.21466465656573     
   3053.6746474621368        498.84268757575762     
   3052.1849392085105        515.47071049494957     
   3050.6471038066375        532.09873341414152     
   3049.0611727728219        548.72675633333347     
   3047.4272742596982        565.35477925252530     
   3045.7454862181439        581.98280217171714     
   3044.0158496694266        598.61082509090920     
   3042.2384632873800        615.23884801010115     
   3040.4134349599090        631.86687092929299     
   3038.5408459106930        648.49489384848482     
   3036.6207348713447        665.12291676767688     
   3034.6532496184736        681.75093968686883     
   3032.6384837570654        698.37896260606067     
   3030.5764989297368        715.00698552525250     
   3028.4674001954213        731.63500844444457     
   3026.3113151441144        748.26303136363651     
   3024.1083449962562        764.89105428282835     
   3021.8585357053398        781.51907720202018     
   3019.5620540694290        798.14710012121225     
   3017.2190089836859        814.77512304040420     
   3014.8294822853654        831.40314595959603     
   3012.3935852830573        848.03116887878787     
   3009.9114646878616        864.65919179797993     
   3007.3832379451260        881.28721471717188     
   3004.8089679450259        897.91523763636371     
   3002.1888301101726        914.54326055555555     
   2999.5229514400662        931.17128347474761     
   2996.8114334498837        947.79930639393956     
   2994.0543935658088        964.42732931313139     
   2991.2519969533264        981.05535223232323     
   2988.4043756597202        997.68337515151529     
   2985.5116125194181        1014.3113980707072     
   2982.5738878071279        1030.9394209898992     
   2979.5913471495664        1047.5674439090910     
   2976.5641111363616        1064.1954668282829     
   2973.4923031826452        1080.8234897474749     
   2970.3761061596388        1097.4515126666670     
   2967.2156662081547        1114.0795355858586     
   2964.0110855209196        1130.7075585050507     
   2960.7625489668026        1147.3355814242427     
   2957.4702200719812        1163.9636043434343     
   2954.1342378140762        1180.5916272626264     
   2950.7547314718595        1197.2196501818182     
   2947.3319007960476        1213.8476731010103     
   2943.8659054610011        1230.4756960202023     
   2940.3568663485826        1247.1037189393940     
   2936.8049726722465        1263.7317418585860     
   2933.2104050524058        1280.3597647777781     
   2929.5733200894110        1296.9877876969697     
   2925.8938528035833        1313.6158106161618     
   2922.1722189260126        1330.2438335353536     
   2918.4085910560589        1346.8718564545457     
   2914.6031080165762        1363.4998793737377     
   2910.7559631246768        1380.1279022929293     
   2906.8673532170160        1396.7559252121214     
   2902.9374516772446        1413.3839481313134     
   2898.9663991481748        1430.0119710505051     
   2894.9544263743646        1446.6399939696971     
   2890.9017182263160        1463.2680168888890     
   2886.8084306453911        1479.8960398080810     
   2882.6747608202522        1496.5240627272731     
   2878.5009208581641        1513.1520856464647     
   2874.2871000174837        1529.7801085656567     
   2870.0334444472287        1546.4081314848488     
   2865.7401988762103        1563.0361544040404     
   2861.4075597503593        1579.6641773232325     
   2857.0356992377506        1596.2922002424243     
   2852.6248181754190        1612.9202231616164     
   2848.1751429334117        1629.5482460808084     
   2843.6684862168877        1646.1762690000000     
   2843.6684862168877        1646.1762690000000     
   2839.5405836821838        1647.9593903367177     
   2835.2716315065409        1649.7425116734355     
   2830.8681646185805        1651.5256330101531     
   2826.3363237048388        1653.3087543468710     
   2821.6801495167783        1655.0918756835888     
   2816.8889962907042        1656.8749970203064     
   2811.9797566166135        1658.6581183570240     
   2806.9341769849934        1660.4412396937419     
   2801.7684257928681        1662.2243610304595     
   2796.4749915215707        1664.0074823671771     
   2791.0540945060366        1665.7906037038949     
   2785.5140098786701        1667.5737250406125     
   2779.8391942262433        1669.3568463773302     
   2774.0484279111975        1671.1399677140480     
   2768.1260256136593        1672.9230890507656     
   2762.0830608567012        1674.7062103874832     
   2755.9168417897167        1676.4893317242011     
   2749.6228323881614        1678.2724530609187     
   2743.2138817006189        1680.0555743976363     
   2736.6699800363799        1681.8386957343541     
   2730.0119682766149        1683.6218170710720     
   2723.2267438825179        1685.4049384077896     
   2716.3205383445361        1687.1880597445074     
   2709.2953698213742        1688.9711810812250     
   2702.1421299561180        1690.7543024179427     
   2694.8760827192564        1692.5374237546605     
   2687.4790000343610        1694.3205450913781     
   2679.9676305003359        1696.1036664280957     
   2672.3334132109048        1697.8867877648136     
   2664.5778907579993        1699.6699091015312     
   2656.7076419171299        1701.4530304382488     
   2648.7091399986793        1703.2361517749666     
   2640.5996978014346        1705.0192731116842     
   2632.3636625296608        1706.8023944484019     
   2624.0129737088901        1708.5855157851197     
   2615.5437504269144        1710.3686371218373     
   2606.9529984871861        1712.1517584585549     
   2598.2517034930506        1713.9348797952728     
   2589.4220759502641        1715.7180011319906     
