# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1> <C_2>
0 0.5 0.6 1.13438e-12 -0.00466183 0.190239 0 1 0

0.104756 0.5 0.6 -4.60843e-12 -0.00468407 0.190677 0 1 -1.13398e-18

0.209017 0.5 0.6 2.1407e-12 -0.00467927 0.190175 0 1 2.25024e-16

0.313386 0.5 0.6 4.88323e-11 -0.00466776 0.189688 0 1 -1.22808e-15

0.418014 0.5 0.6 6.7584e-12 -0.00465116 0.189402 0 1 1.79021e-15

0.523016 0.5 0.6 2.33777e-12 -0.0046363 0.189172 0 1 1.57099e-15

0.628356 0.5 0.6 1.8764e-12 -0.00462001 0.188709 0 0.999999 -3.89969e-15

0.734069 0.5 0.6 3.26813e-13 -0.00460102 0.188375 0 0.999999 -3.89728e-15

0.840219 0.5 0.6 -4.15007e-13 -0.00458174 0.188196 0 0.999999 3.878e-15

0.946817 0.5 0.6 -4.91312e-14 -0.00456498 0.188145 0 0.999999 1.02757e-14

1.05381 0.5 0.6 1.16444e-12 -0.00454866 0.187974 0 0.999998 4.22583e-15

1.16118 0.5 0.6 3.49705e-12 -0.00453164 0.187636 0 0.999998 -1.44213e-15

1.26896 0.5 0.6 3.92652e-12 -0.00451311 0.187514 0 0.999997 -2.19043e-14

1.37718 0.5 0.6 6.52107e-13 -0.00449439 0.187457 0 0.999997 -1.15972e-14

1.48585 0.5 0.6 -2.11482e-12 -0.00447493 0.187422 0 0.999996 3.22081e-14

1.595 0.5 0.6 4.83952e-12 -0.00445475 0.187286 0 0.999996 5.14654e-14

1.70464 0.5 0.6 1.61826e-12 -0.00443447 0.187024 0 0.999995 2.06978e-15

1.81478 0.5 0.6 2.17546e-12 -0.00441602 0.186777 0 0.999994 -9.16993e-14

1.92539 0.5 0.6 1.42737e-11 -0.00439674 0.186513 0 0.999994 -1.51192e-13

2.03648 0.5 0.6 -3.13777e-12 -0.00437826 0.186452 0 0.999993 -1.077e-13

2.14804 0.5 0.6 1.46225e-12 -0.00436065 0.18646 0 0.999992 4.16531e-14

2.26005 0.5 0.6 3.76355e-13 -0.00434081 0.186399 0 0.999992 2.01939e-13

2.37257 0.5 0.6 -3.34247e-12 -0.00432258 0.186421 0 0.999991 2.74681e-13

2.48556 0.5 0.6 8.02044e-12 -0.00430473 0.186414 0 0.99999 2.48369e-13

2.59902 0.5 0.6 -5.79167e-12 -0.00428666 0.186409 0 0.99999 1.45462e-13

2.71296 0.5 0.6 5.15814e-13 -0.00426857 0.186431 0 0.999989 -2.92922e-15

2.82738 0.5 0.6 2.07288e-12 -0.00425018 0.186297 0 0.999989 -1.66186e-13

2.9423 0.5 0.6 -1.50214e-11 -0.00423212 0.186227 0 0.999988 -3.15936e-13

3.05771 0.5 0.6 1.47441e-11 -0.00421415 0.186245 0 0.999988 -4.25896e-13

3.17362 0.5 0.6 1.25089e-11 -0.00419621 0.186295 0 0.999988 -4.72765e-13

3.29002 0.5 0.6 2.47912e-12 -0.00417864 0.186395 0 0.999988 -4.3853e-13

