# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 0 0 0.500138 0 0
0 0.5 0.01 1.09289e-14 -1.0479e-08 0.490136 0 0
0 0.5 0.02 2.17365e-14 -4.0526e-08 0.480134 0 0
0 0.5 0.03 2.93333e-14 -8.83495e-08 0.470132 0 0
0 0.5 0.04 3.24549e-14 -1.52423e-07 0.460131 0 0
0 0.5 0.05 3.58502e-14 -2.31436e-07 0.450129 0 0
0 0.5 0.06 3.5145e-14 -3.24328e-07 0.440128 0 0
0 0.5 0.07 3.48148e-14 -4.30235e-07 0.430127 0 0
0 0.5 0.08 3.48924e-14 -5.48452e-07 0.420126 0 0
0 0.5 0.09 3.33194e-14 -6.7843e-07 0.410126 0 0
0 0.5 0.1 3.23115e-14 -8.19769e-07 0.400125 0 0
0 0.5 0.11 2.82979e-14 -9.72196e-07 0.390125 0 0
0 0.5 0.12 2.63435e-14 -1.13554e-06 0.380125 0 0
0 0.5 0.13 2.31916e-14 -1.30976e-06 0.370125 0 0
0 0.5 0.14 2.25291e-14 -1.49489e-06 0.360125 0 0
0 0.5 0.15 2.1899e-14 -1.69105e-06 0.350125 0 0
0 0.5 0.16 2.08982e-14 -1.89848e-06 0.340125 0 0
0 0.5 0.17 2.08803e-14 -2.11746e-06 0.330126 0 0
0 0.5 0.18 1.79853e-14 -2.34835e-06 0.320126 0 0
0 0.5 0.19 1.79362e-14 -2.59159e-06 0.310127 0 0
0 0.5 0.2 1.7245e-14 -2.84771e-06 0.300128 0 0
0 0.5 0.21 1.76021e-14 -3.11724e-06 0.290129 0 0
0 0.5 0.22 1.85625e-14 -3.40083e-06 0.280131 0 0
0 0.5 0.23 1.82889e-14 -3.69915e-06 0.270132 0 0
0 0.5 0.24 1.85415e-14 -4.01293e-06 0.260134 0 0
0 0.5 0.25 1.93134e-14 -4.34292e-06 0.250137 0 0
0 0.5 0.26 1.90802e-14 -4.68992e-06 0.240139 0 0
0 0.5 0.27 2.12623e-14 -5.05472e-06 0.230142 0 0
0 0.5 0.28 2.44973e-14 -5.43808e-06 0.220145 0 0
0 0.5 0.29 2.68874e-14 -5.84069e-06 0.210149 0 0
0 0.5 0.3 2.93132e-14 -6.26312e-06 0.200154 0 0
0 0.5 0.31 3.10465e-14 -6.70568e-06 0.190159 0 0
0 0.5 0.32 3.46106e-14 -7.16831e-06 0.180164 0 0
0 0.5 0.33 3.74457e-14 -7.65034e-06 0.170171 0 0
0 0.5 0.34 4.1299e-14 -8.15015e-06 0.160179 0 0
0 0.5 0.35 4.46722e-14 -8.66471e-06 0.150187 0 0
0 0.5 0.36 4.73256e-14 -9.189e-06 0.140197 0 0
0 0.5 0.37 4.96733e-14 -9.71473e-06 0.130208 0 0
0 0.5 0.38 5.07644e-14 -1.02295e-05 0.120221 0 0
0 0.5 0.39 5.3193e-14 -1.07158e-05 0.110235 0 0
0 0.5 0.4 5.21558e-14 -1.11503e-05 0.100251 0 0
0 0.5 0.41 4.93309e-14 -1.1505e-05 0.0902664 0 0
0 0.5 0.42 4.00607e-14 -1.17549e-05 0.0802816 0 0
0 0.5 0.43 2.43606e-14 -1.18874e-05 0.070295 0 0
0 0.5 0.44 1.25698e-14 -1.19196e-05 0.060262 0 0.7552
0 0.5 0.45 1.50164e-14 -1.19241e-05 0.049686 0 1
0 0.5 0.46 1.81217e-14 -1.19271e-05 0.0396656 0 1
0 0.5 0.47 2.1196e-14 -1.19284e-05 0.029756 0 1
0 0.5 0.48 2.42668e-14 -1.19289e-05 0.019868 0 1
0 0.5 0.49 2.73562e-14 -1.1929e-05 0.00994092 0 1
0 0.5 0.5 3.05112e-14 -1.1929e-05 4.04354e-12 0 1
0 0.5 0.51 3.36985e-14 -1.1929e-05 -0.00994092 0 1
0 0.5 0.52 3.69096e-14 -1.19289e-05 -0.019868 0 1
0 0.5 0.53 4.01638e-14 -1.19284e-05 -0.029756 0 1
