# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 3.30653e-15 0 0.500092 0 0
0 0.5 0.01 3.3054e-15 -2.25044e-07 0.490092 0 0
0 0.5 0.02 3.30221e-15 -4.50581e-07 0.480092 0 0
0 0.5 0.03 3.29633e-15 -6.77101e-07 0.470092 0 0
0 0.5 0.04 3.28868e-15 -9.05102e-07 0.460092 0 0
0 0.5 0.05 3.27938e-15 -1.13508e-06 0.450093 0 0
0 0.5 0.06 3.26826e-15 -1.36755e-06 0.440093 0 0
0 0.5 0.07 3.25627e-15 -1.603e-06 0.430094 0 0
0 0.5 0.08 3.24212e-15 -1.84198e-06 0.420094 0 0
0 0.5 0.09 3.22719e-15 -2.08499e-06 0.410095 0 0
0 0.5 0.1 3.21206e-15 -2.33259e-06 0.400095 0 0
0 0.5 0.11 3.19605e-15 -2.58532e-06 0.390096 0 0
0 0.5 0.12 3.17964e-15 -2.84375e-06 0.380097 0 0
0 0.5 0.13 3.16359e-15 -3.10847e-06 0.370098 0 0
0 0.5 0.14 3.14899e-15 -3.38006e-06 0.360099 0 0
0 0.5 0.15 3.13567e-15 -3.65915e-06 0.3501 0 0
0 0.5 0.16 3.1244e-15 -3.94639e-06 0.340102 0 0
0 0.5 0.17 3.11674e-15 -4.24242e-06 0.330103 0 0
0 0.5 0.18 3.11359e-15 -4.54794e-06 0.320105 0 0
0 0.5 0.19 3.11597e-15 -4.86365e-06 0.310107 0 0
0 0.5 0.2 3.12465e-15 -5.1903e-06 0.300109 0 0
0 0.5 0.21 3.14175e-15 -5.52864e-06 0.290111 0 0
0 0.5 0.22 3.16884e-15 -5.87945e-06 0.280113 0 0
0 0.5 0.23 3.20832e-15 -6.24356e-06 0.270116 0 0
0 0.5 0.24 3.2635e-15 -6.62178e-06 0.260119 0 0
0 0.5 0.25 3.33759e-15 -7.01494e-06 0.250122 0 0
0 0.5 0.26 3.43332e-15 -7.42387e-06 0.240125 0 0
0 0.5 0.27 3.55599e-15 -7.84937e-06 0.230129 0 0
0 0.5 0.28 3.71012e-15 -8.29214e-06 0.220134 0 0
0 0.5 0.29 3.9019e-15 -8.75281e-06 0.210139 0 0
0 0.5 0.3 4.13808e-15 -9.23179e-06 0.200144 0 0
0 0.5 0.31 4.42645e-15 -9.72916e-06 0.19015 0 0
0 0.5 0.32 4.77546e-15 -1.02445e-05 0.180157 0 0
0 0.5 0.33 5.19354e-15 -1.07767e-05 0.170165 0 0
0 0.5 0.34 5.68609e-15 -1.13234e-05 0.160174 0 0
0 0.5 0.35 6.25052e-15 -1.18806e-05 0.150183 0 0
0 0.5 0.36 6.86917e-15 -1.24419e-05 0.140195 0 0
0 0.5 0.37 7.49111e-15 -1.29974e-05 0.130207 0 0
0 0.5 0.38 8.00292e-15 -1.35326e-05 0.120221 0 0
0 0.5 0.39 8.18451e-15 -1.40279e-05 0.110236 0 0
0 0.5 0.4 7.63652e-15 -1.44582e-05 0.100252 0 0
0 0.5 0.41 5.69805e-15 -1.47969e-05 0.0902683 0 0
0 0.5 0.42 1.40649e-15 -1.50235e-05 0.0802831 0 0
0 0.5 0.43 -6.42058e-15 -1.5135e-05 0.0702948 0 0
0 0.5 0.44 -1.48434e-14 -1.51578e-05 0.0596761 0 1
0 0.5 0.45 -1.30129e-14 -1.51603e-05 0.0497611 0 1
0 0.5 0.46 -1.11803e-14 -1.51619e-05 0.0398367 0 1
0 0.5 0.47 -9.34684e-15 -1.51629e-05 0.0298975 0 1
0 0.5 0.48 -7.51291e-15 -1.51633e-05 0.0199425 0 1
0 0.5 0.49 -5.67866e-15 -1.51635e-05 0.00997471 0 1
0 0.5 0.5 -3.84414e-15 -1.51636e-05 -3.11385e-10 0 1
0 0.5 0.51 -2.00871e-15 -1.51635e-05 -0.00997471 0 1
0 0.5 0.52 -1.72608e-16 -1.51633e-05 -0.0199425 0 1
0 0.5 0.53 1.66404e-15 -1.51629e-05 -0.0298975 0 1
0 0.5 0.54 3.50017e-15 -1.51619e-05 -0.0398367 0 1
0 0.5 0.55 5.33706e-15 -1.51603e-05 -0.0497611 0 1
0 0.5 0.56 7.17435e-15 -1.51578e-05 -0.0596761 0 1
0 0.5 0.57 -3.37486e-16 -1.5135e-05 -0.0702948 0 0
0 0.5 0.58 -7.3017e-15 -1.50235e-05 -0.0802831 0 0
