# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1> <C_2>
0 0.5 0.6 -3.13054e-13 -0.00462732 0.189926 0 1 0

0.211033 0.5 0.6 -3.40952e-11 -0.00466526 0.192459 0 1 2.20744e-28

0.420351 0.5 0.6 2.5081e-10 -0.00465092 0.191318 0 1 -7.84097e-23

0.630317 0.5 0.6 -2.26082e-12 -0.00462487 0.189757 0 1 1.59039e-21

0.841465 0.5 0.6 1.07755e-10 -0.00459477 0.189118 0 1 -1.3116e-20

1.054 0.5 0.6 1.09321e-11 -0.00456558 0.188055 0 1 5.75152e-20

1.26789 0.5 0.6 -6.73561e-11 -0.00453373 0.186992 0 1 -1.35007e-19

1.48328 0.5 0.6 -1.63647e-11 -0.00449606 0.186061 0 1 1.12778e-19

1.70049 0.5 0.6 1.66082e-12 -0.00445964 0.185629 0 1 1.94916e-19

1.91946 0.5 0.6 -1.04634e-11 -0.00442644 0.185491 0 1 -4.32442e-19

2.14008 0.5 0.6 1.48263e-11 -0.00439501 0.18538 0 1 -2.18159e-19

2.36227 0.5 0.6 -1.00649e-11 -0.00436288 0.185088 0 1 8.96709e-19

2.5861 0.5 0.6 1.2427e-11 -0.00432846 0.184578 0 1 5.70481e-19

2.81172 0.5 0.6 -3.86525e-12 -0.00429455 0.184484 0 1 -1.54014e-18

3.03911 0.5 0.6 3.96011e-11 -0.00426045 0.184439 0 1 -1.99164e-18

3.26832 0.5 0.6 -3.68298e-12 -0.00422584 0.184555 0 1.00001 1.67972e-18

3.49941 0.5 0.6 -6.82004e-12 -0.00419177 0.184629 0 1.00001 5.34339e-18

3.73238 0.5 0.6 4.70636e-11 -0.00415793 0.184987 0 1.00001 1.45447e-18

3.96725 0.5 0.6 1.91177e-11 -0.00412429 0.185419 0 1.00001 -9.35926e-18

4.20403 0.5 0.6 -2.33444e-11 -0.00409154 0.186158 0 1.00002 -1.23786e-17

4.44271 0.5 0.6 3.84754e-11 -0.00405884 0.186723 0 1.00002 5.14897e-18

4.68331 0.5 0.6 -1.44221e-11 -0.00402584 0.187306 0 1.00003 2.91447e-17

4.92588 0.5 0.6 -3.89903e-11 -0.00399484 0.188075 0 1.00003 2.38231e-17

5.17034 0.5 0.6 2.1241e-11 -0.00396436 0.18883 0 1.00003 -2.49722e-17

5.41667 0.5 0.6 -3.19139e-11 -0.00393405 0.189617 0 1.00003 -7.27814e-17

5.66491 0.5 0.6 -1.43919e-11 -0.00390529 0.190691 0 1.00002 -4.79072e-17

5.91497 0.5 0.6 -1.24808e-12 -0.00387611 0.191584 0 1.00001 6.0768e-17

6.16691 0.5 0.6 1.74517e-12 -0.00384738 0.192607 0 1 1.62083e-16

6.42074 0.5 0.6 -2.8077e-11 -0.00381984 0.19359 0 0.999988 1.29445e-16

6.67639 0.5 0.6 -1.18678e-11 -0.00379227 0.194654 0 0.999971 -8.50826e-17

6.9339 0.5 0.6 -6.10366e-11 -0.00376589 0.195512 0 0.999951 -3.50595e-16

7.19043 0.5 0.6 3.80428e-11 -0.00374033 0.196334 0 0.999931 -3.91735e-16

7.44377 0.5 0.6 -6.9167e-12 -0.0037152 0.197163 0 0.99991 -2.95806e-17

7.69422 0.5 0.6 -9.65359e-11 -0.00369097 0.197605 0 0.999891 6.16624e-16

7.94184 0.5 0.6 4.53861e-12 -0.00366788 0.198214 0 0.999875 1.06854e-15

