# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 -1.53082e-14 0 0.500092 0 0
0 0.5 0.01 -1.52285e-14 -2.24693e-07 0.490092 0 0
0 0.5 0.02 -1.49735e-14 -4.49877e-07 0.480092 0 0
0 0.5 0.03 -1.46011e-14 -6.76044e-07 0.470092 0 0
0 0.5 0.04 -1.43774e-14 -9.0369e-07 0.460092 0 0
0 0.5 0.05 -1.41412e-14 -1.13331e-06 0.450093 0 0
0 0.5 0.06 -1.40009e-14 -1.36541e-06 0.440093 0 0
0 0.5 0.07 -1.37007e-14 -1.60051e-06 0.430093 0 0
0 0.5 0.08 -1.32976e-14 -1.83911e-06 0.420094 0 0
0 0.5 0.09 -1.29663e-14 -2.08175e-06 0.410095 0 0
0 0.5 0.1 -1.27989e-14 -2.32896e-06 0.400095 0 0
0 0.5 0.11 -1.28176e-14 -2.5813e-06 0.390096 0 0
0 0.5 0.12 -1.26905e-14 -2.83934e-06 0.380097 0 0
0 0.5 0.13 -1.24809e-14 -3.10364e-06 0.370098 0 0
0 0.5 0.14 -1.21949e-14 -3.37482e-06 0.360099 0 0
0 0.5 0.15 -1.20485e-14 -3.65349e-06 0.3501 0 0
0 0.5 0.16 -1.20663e-14 -3.94029e-06 0.340102 0 0
0 0.5 0.17 -1.20091e-14 -4.23588e-06 0.330103 0 0
0 0.5 0.18 -1.18572e-14 -4.54094e-06 0.320105 0 0
0 0.5 0.19 -1.14902e-14 -4.85618e-06 0.310106 0 0
0 0.5 0.2 -1.13919e-14 -5.18235e-06 0.300108 0 0
0 0.5 0.21 -1.13854e-14 -5.52019e-06 0.290111 0 0
0 0.5 0.22 -1.14698e-14 -5.8705e-06 0.280113 0 0
0 0.5 0.23 -1.14012e-14 -6.23409e-06 0.270116 0 0
0 0.5 0.24 -1.12363e-14 -6.61178e-06 0.260118 0 0
0 0.5 0.25 -1.12361e-14 -7.00441e-06 0.250122 0 0
0 0.5 0.26 -1.13949e-14 -7.4128e-06 0.240125 0 0
0 0.5 0.27 -1.16638e-14 -7.83774e-06 0.230129 0 0
0 0.5 0.28 -1.15578e-14 -8.27998e-06 0.220133 0 0
0 0.5 0.29 -1.11502e-14 -8.74012e-06 0.210138 0 0
0 0.5 0.3 -1.07601e-14 -9.21859e-06 0.200144 0 0
0 0.5 0.31 -1.0684e-14 -9.7155e-06 0.19015 0 0
