# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 0 0 0.500143 0 0
0 0.5 0.01 1.56383e-14 -1.09346e-08 0.490141 0 0
0 0.5 0.02 3.09852e-14 -4.2313e-08 0.480139 0 0
0 0.5 0.03 4.59678e-14 -9.22392e-08 0.470137 0 0
0 0.5 0.04 6.03986e-14 -1.59108e-07 0.460136 0 0
0 0.5 0.05 7.4257e-14 -2.41574e-07 0.450134 0 0
0 0.5 0.06 8.75413e-14 -3.38516e-07 0.440133 0 0
0 0.5 0.07 1.00178e-13 -4.49022e-07 0.430132 0 0
0 0.5 0.08 1.12143e-13 -5.72356e-07 0.420131 0 0
0 0.5 0.09 1.23394e-13 -7.07949e-07 0.410131 0 0
0 0.5 0.1 1.33907e-13 -8.55375e-07 0.40013 0 0
0 0.5 0.11 1.43647e-13 -1.01434e-06 0.39013 0 0
0 0.5 0.12 1.52613e-13 -1.18468e-06 0.38013 0 0
0 0.5 0.13 1.60813e-13 -1.36632e-06 0.37013 0 0
0 0.5 0.14 1.68228e-13 -1.55931e-06 0.36013 0 0
0 0.5 0.15 1.74858e-13 -1.76378e-06 0.35013 0 0
0 0.5 0.16 1.80692e-13 -1.97995e-06 0.34013 0 0
0 0.5 0.17 1.85746e-13 -2.20811e-06 0.330131 0 0
0 0.5 0.18 1.90028e-13 -2.44865e-06 0.320131 0 0
0 0.5 0.19 1.93569e-13 -2.702e-06 0.310132 0 0
0 0.5 0.2 1.9638e-13 -2.96869e-06 0.300133 0 0
0 0.5 0.21 1.98453e-13 -3.24929e-06 0.290135 0 0
0 0.5 0.22 1.99797e-13 -3.54444e-06 0.280136 0 0
0 0.5 0.23 2.00431e-13 -3.85481e-06 0.270138 0 0
0 0.5 0.24 2.00388e-13 -4.18114e-06 0.26014 0 0
0 0.5 0.25 1.99712e-13 -4.52419e-06 0.250142 0 0
0 0.5 0.26 1.9849e-13 -4.88473e-06 0.240145 0 0
0 0.5 0.27 1.96687e-13 -5.26352e-06 0.230148 0 0
0 0.5 0.28 1.94242e-13 -5.66127e-06 0.220152 0 0
0 0.5 0.29 1.91198e-13 -6.07861e-06 0.210156 0 0
0 0.5 0.3 1.87589e-13 -6.51595e-06 0.20016 0 0
0 0.5 0.31 1.83454e-13 -6.97344e-06 0.190166 0 0
0 0.5 0.32 1.78766e-13 -7.45073e-06 0.180172 0 0
0 0.5 0.33 1.73464e-13 -7.94676e-06 0.170178 0 0
0 0.5 0.34 1.6746e-13 -8.45933e-06 0.160186 0 0
0 0.5 0.35 1.60672e-13 -8.98463e-06 0.150195 0 0
0 0.5 0.36 1.53177e-13 -9.51644e-06 0.140206 0 0
0 0.5 0.37 1.44925e-13 -1.00452e-05 0.130217 0 0
0 0.5 0.38 1.35972e-13 -1.05568e-05 0.12023 0 0
0 0.5 0.39 1.25841e-13 -1.1032e-05 0.110245 0 0
0 0.5 0.4 1.14092e-13 -1.14465e-05 0.10026 0 0
0 0.5 0.41 9.94187e-14 -1.1774e-05 0.0902753 0 0
0 0.5 0.42 8.21028e-14 -1.1994e-05 0.0802894 0 0
