# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 4.39619e-14 0 0.500088 0 0
0 0.5 0.01 4.39101e-14 -2.15728e-07 0.490088 0 0
0 0.5 0.02 4.38772e-14 -4.31931e-07 0.480088 0 0
0 0.5 0.03 4.45649e-14 -6.49078e-07 0.470088 0 0
0 0.5 0.04 4.43438e-14 -8.67639e-07 0.460089 0 0
0 0.5 0.05 4.49934e-14 -1.0881e-06 0.450089 0 0
0 0.5 0.06 4.5714e-14 -1.31095e-06 0.440089 0 0
0 0.5 0.07 4.54728e-14 -1.53666e-06 0.43009 0 0
0 0.5 0.08 4.669e-14 -1.76575e-06 0.42009 0 0
0 0.5 0.09 4.66449e-14 -1.99871e-06 0.410091 0 0
0 0.5 0.1 4.77802e-14 -2.23607e-06 0.400092 0 0
0 0.5 0.11 4.80365e-14 -2.47835e-06 0.390092 0 0
0 0.5 0.12 4.89869e-14 -2.7261e-06 0.380093 0 0
0 0.5 0.13 4.99032e-14 -2.97988e-06 0.370094 0 0
0 0.5 0.14 5.02438e-14 -3.24025e-06 0.360095 0 0
0 0.5 0.15 5.20397e-14 -3.50782e-06 0.350096 0 0
0 0.5 0.16 5.29877e-14 -3.78319e-06 0.340098 0 0
0 0.5 0.17 5.46932e-14 -4.06701e-06 0.330099 0 0
0 0.5 0.18 5.61905e-14 -4.35993e-06 0.3201 0 0
0 0.5 0.19 5.8337e-14 -4.66263e-06 0.310102 0 0
0 0.5 0.2 5.98559e-14 -4.97582e-06 0.300104 0 0
0 0.5 0.21 6.17328e-14 -5.30023e-06 0.290106 0 0
0 0.5 0.22 6.368e-14 -5.63662e-06 0.280108 0 0
0 0.5 0.23 6.42381e-14 -5.98578e-06 0.270111 0 0
0 0.5 0.24 6.6049e-14 -6.34849e-06 0.260114 0 0
0 0.5 0.25 6.59772e-14 -6.72556e-06 0.250117 0 0
0 0.5 0.26 6.62628e-14 -7.11779e-06 0.24012 0 0
0 0.5 0.27 6.59118e-14 -7.52595e-06 0.230124 0 0
0 0.5 0.28 6.46042e-14 -7.95077e-06 0.220128 0 0
0 0.5 0.29 6.42507e-14 -8.39283e-06 0.210133 0 0
0 0.5 0.3 6.27754e-14 -8.85257e-06 0.200138 0 0
0 0.5 0.31 6.10191e-14 -9.33012e-06 0.190144 0 0
0 0.5 0.32 5.77045e-14 -9.82516e-06 0.18015 0 0
0 0.5 0.33 5.47116e-14 -1.03367e-05 0.170158 0 0
0 0.5 0.34 5.11159e-14 -1.08625e-05 0.160166 0 0
0 0.5 0.35 4.76268e-14 -1.1399e-05 0.150176 0 0
0 0.5 0.36 4.38382e-14 -1.19402e-05 0.140186 0 0
0 0.5 0.37 4.10259e-14 -1.24769e-05 0.130199 0 0
0 0.5 0.38 3.73938e-14 -1.29954e-05 0.120212 0 0
0 0.5 0.39 3.32476e-14 -1.34769e-05 0.110226 0 0
0 0.5 0.4 3.08003e-14 -1.38978e-05 0.100242 0 0
0 0.5 0.41 2.95839e-14 -1.42314e-05 0.0902576 0 0
0 0.5 0.42 2.92282e-14 -1.4457e-05 0.080272 0 0
