# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 -2.00163e-14 0 0.500078 0 0
0 0.5 0.01 -1.91673e-14 -1.90311e-07 0.490078 0 0
0 0.5 0.02 -1.7975e-14 -3.81281e-07 0.480078 0 0
0 0.5 0.03 -1.64391e-14 -5.72911e-07 0.470078 0 0
0 0.5 0.04 -1.59773e-14 -7.65662e-07 0.460078 0 0
0 0.5 0.05 -1.63494e-14 -9.6039e-07 0.450079 0 0
0 0.5 0.06 -1.74179e-14 -1.15711e-06 0.440079 0 0
0 0.5 0.07 -1.72308e-14 -1.35614e-06 0.430079 0 0
0 0.5 0.08 -1.66307e-14 -1.55847e-06 0.42008 0 0
0 0.5 0.09 -1.62027e-14 -1.76419e-06 0.41008 0 0
0 0.5 0.1 -1.61457e-14 -1.97346e-06 0.400081 0 0
0 0.5 0.11 -1.66375e-14 -2.18743e-06 0.390082 0 0
0 0.5 0.12 -1.76185e-14 -2.40627e-06 0.380082 0 0
0 0.5 0.13 -1.95145e-14 -2.63004e-06 0.370083 0 0
0 0.5 0.14 -2.16957e-14 -2.85995e-06 0.360084 0 0
0 0.5 0.15 -2.35265e-14 -3.09637e-06 0.350085 0 0
0 0.5 0.16 -2.47606e-14 -3.33924e-06 0.340086 0 0
0 0.5 0.17 -2.51282e-14 -3.58981e-06 0.330087 0 0
0 0.5 0.18 -2.49917e-14 -3.8487e-06 0.320089 0 0
0 0.5 0.19 -2.46255e-14 -4.11581e-06 0.31009 0 0
0 0.5 0.2 -2.53031e-14 -4.39224e-06 0.300092 0 0
0 0.5 0.21 -2.6636e-14 -4.67907e-06 0.290094 0 0
0 0.5 0.22 -2.84458e-14 -4.97618e-06 0.280096 0 0
0 0.5 0.23 -2.97752e-14 -5.28427e-06 0.270098 0 0
0 0.5 0.24 -3.19628e-14 -5.60508e-06 0.260101 0 0
0 0.5 0.25 -3.50085e-14 -5.93863e-06 0.250103 0 0
0 0.5 0.26 -3.66311e-14 -6.28468e-06 0.240106 0 0
0 0.5 0.27 -3.77402e-14 -6.64591e-06 0.23011 0 0
0 0.5 0.28 -3.83358e-14 -7.02234e-06 0.220113 0 0
0 0.5 0.29 -3.8573e-14 -7.41286e-06 0.210118 0 0
0 0.5 0.3 -4.03185e-14 -7.82017e-06 0.200122 0 0
0 0.5 0.31 -4.36835e-14 -8.24455e-06 0.190127 0 0
0 0.5 0.32 -4.90702e-14 -8.68374e-06 0.180133 0 0
0 0.5 0.33 -5.36783e-14 -9.13787e-06 0.17014 0 0
0 0.5 0.34 -5.70117e-14 -9.60748e-06 0.160147 0 0
0 0.5 0.35 -5.95563e-14 -1.00898e-05 0.150156 0 0
0 0.5 0.36 -6.1356e-14 -1.0573e-05 0.140166 0 0
0 0.5 0.37 -6.2174e-14 -1.1056e-05 0.130176 0 0
0 0.5 0.38 -6.24389e-14 -1.15398e-05 0.120188 0 0
0 0.5 0.39 -6.32558e-14 -1.19783e-05 0.110202 0 0
0 0.5 0.4 -6.45644e-14 -1.23549e-05 0.100216 0 0
0 0.5 0.41 -6.65838e-14 -1.26734e-05 0.0902284 0 0
0 0.5 0.42 -6.88325e-14 -1.29e-05 0.0802402 0 0
0 0.5 0.43 -7.06605e-14 -1.30115e-05 0.0702519 0 0
0 0.5 0.44 -6.74313e-14 -1.30269e-05 0.0598953 0 0.2272
