# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 9.66694e-15 0 0.500091 0 0
0 0.5 0.01 9.61958e-15 -2.22303e-07 0.490091 0 0
0 0.5 0.02 9.64649e-15 -4.45091e-07 0.480091 0 0
0 0.5 0.03 9.65317e-15 -6.68853e-07 0.470091 0 0
0 0.5 0.04 9.72738e-15 -8.94076e-07 0.460091 0 0
0 0.5 0.05 9.53857e-15 -1.12126e-06 0.450092 0 0
0 0.5 0.06 9.71134e-15 -1.35089e-06 0.440092 0 0
0 0.5 0.07 9.56957e-15 -1.58348e-06 0.430092 0 0
0 0.5 0.08 9.48286e-15 -1.81955e-06 0.420093 0 0
0 0.5 0.09 9.4383e-15 -2.05961e-06 0.410094 0 0
0 0.5 0.1 9.34562e-15 -2.3042e-06 0.400094 0 0
0 0.5 0.11 9.34445e-15 -2.55386e-06 0.390095 0 0
0 0.5 0.12 8.87332e-15 -2.80916e-06 0.380096 0 0
0 0.5 0.13 9.18556e-15 -3.07066e-06 0.370097 0 0
0 0.5 0.14 8.82088e-15 -3.33897e-06 0.360098 0 0
0 0.5 0.15 8.49314e-15 -3.61468e-06 0.350099 0 0
0 0.5 0.16 8.61445e-15 -3.89844e-06 0.3401 0 0
0 0.5 0.17 7.88781e-15 -4.1909e-06 0.330102 0 0
0 0.5 0.18 8.34616e-15 -4.49274e-06 0.320104 0 0
0 0.5 0.19 7.07103e-15 -4.80465e-06 0.310105 0 0
0 0.5 0.2 7.26944e-15 -5.12737e-06 0.300107 0 0
0 0.5 0.21 6.78283e-15 -5.46166e-06 0.290109 0 0
0 0.5 0.22 5.72345e-15 -5.80829e-06 0.280112 0 0
0 0.5 0.23 5.66438e-15 -6.16807e-06 0.270114 0 0
0 0.5 0.24 4.31831e-15 -6.5418e-06 0.260117 0 0
0 0.5 0.25 3.70704e-15 -6.93033e-06 0.25012 0 0
0 0.5 0.26 2.4463e-15 -7.33448e-06 0.240124 0 0
0 0.5 0.27 1.18197e-15 -7.75503e-06 0.230128 0 0
0 0.5 0.28 -3.95252e-16 -8.19272e-06 0.220132 0 0
0 0.5 0.29 -2.25905e-15 -8.64817e-06 0.210137 0 0
0 0.5 0.3 -4.4081e-15 -9.12181e-06 0.200142 0 0
0 0.5 0.31 -7.43511e-15 -9.61377e-06 0.190148 0 0
0 0.5 0.32 -1.04034e-14 -1.01237e-05 0.180155 0 0
0 0.5 0.33 -1.46912e-14 -1.06505e-05 0.170163 0 0
0 0.5 0.34 -1.90815e-14 -1.1192e-05 0.160171 0 0
0 0.5 0.35 -2.43666e-14 -1.17443e-05 0.150181 0 0
0 0.5 0.36 -3.05571e-14 -1.23013e-05 0.140192 0 0
0 0.5 0.37 -3.66053e-14 -1.28534e-05 0.130205 0 0
0 0.5 0.38 -4.3385e-14 -1.33864e-05 0.120218 0 0
0 0.5 0.39 -4.87194e-14 -1.38808e-05 0.110233 0 0
0 0.5 0.4 -5.15627e-14 -1.43119e-05 0.100249 0 0
0 0.5 0.41 -4.89121e-14 -1.46529e-05 0.0902655 0 0
0 0.5 0.42 -3.69248e-14 -1.48822e-05 0.0802803 0 0
0 0.5 0.43 -1.17973e-14 -1.49959e-05 0.0702922 0 0
0 0.5 0.44 1.67048e-14 -1.50193e-05 0.0597404 0 1.1008
0 0.5 0.45 1.09292e-14 -1.50218e-05 0.0497411 0 1
0 0.5 0.46 5.11739e-15 -1.50235e-05 0.0398317 0 1
0 0.5 0.47 -7.01167e-16 -1.50245e-05 0.0298941 0 1
0 0.5 0.48 -6.51672e-15 -1.50249e-05 0.0199406 0 1
0 0.5 0.49 -1.23224e-14 -1.50251e-05 0.0099738 0 1
0 0.5 0.5 -1.81309e-14 -1.50252e-05 1.34034e-11 0 1
0 0.5 0.51 -2.39539e-14 -1.50251e-05 -0.0099738 0 1
0 0.5 0.52 -2.97913e-14 -1.50249e-05 -0.0199406 0 1
0 0.5 0.53 -3.56623e-14 -1.50245e-05 -0.0298941 0 1
0 0.5 0.54 -4.15506e-14 -1.50235e-05 -0.0398317 0 1
0 0.5 0.55 -4.74123e-14 -1.50218e-05 -0.0497411 0 1
