# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1> <C_2>
0 0.5 0.6 -2.25241e-12 -0.00469102 0.189572 0 1 0

0.0520539 0.5 0.6 -1.11874e-12 -0.00470071 0.189809 0 1 1.30775e-23

0.104001 0.5 0.6 4.31655e-12 -0.00469718 0.189572 0 1 -1.29418e-20

0.155988 0.5 0.6 -7.78605e-13 -0.00469111 0.189393 0 1 3.24443e-20

0.208043 0.5 0.6 9.66095e-15 -0.0046825 0.18923 0 1 1.592e-19

0.260193 0.5 0.6 -1.44742e-13 -0.00467446 0.189074 0 1 -5.14516e-19

0.312434 0.5 0.6 1.23937e-12 -0.00466605 0.188881 0 1 -2.66825e-19

0.364769 0.5 0.6 -2.99456e-12 -0.00465677 0.188702 0 1 1.39131e-18

0.417208 0.5 0.6 4.08824e-12 -0.00464705 0.188645 0 1 1.30541e-18

0.469758 0.5 0.6 -2.90808e-13 -0.00463808 0.188613 0 1 -1.92829e-18

0.52241 0.5 0.6 1.20866e-11 -0.00462932 0.188525 0 1 -4.74465e-18

0.575161 0.5 0.6 2.78009e-12 -0.00462067 0.188324 0 1 -4.08758e-18

0.628011 0.5 0.6 -8.66451e-12 -0.00461123 0.188226 0 1 7.64073e-18

0.68097 0.5 0.6 1.59698e-12 -0.00460147 0.18819 0 1 1.27536e-17

0.734041 0.5 0.6 -4.67973e-12 -0.0045914 0.188215 0 1 6.8455e-18

0.787229 0.5 0.6 3.36679e-12 -0.00458147 0.18819 0 1 -5.16621e-18

0.840532 0.5 0.6 4.81199e-12 -0.0045715 0.188153 0 0.999999 -1.49656e-17

0.893952 0.5 0.6 6.45437e-12 -0.00456181 0.188103 0 0.999999 -1.67894e-17

0.947485 0.5 0.6 3.98628e-12 -0.00455162 0.188033 0 0.999999 -9.19755e-18

1.00114 0.5 0.6 2.57395e-12 -0.00454203 0.187944 0 0.999999 4.50413e-18

1.0549 0.5 0.6 -8.03155e-13 -0.00453228 0.187852 0 0.999999 1.76057e-17

1.10879 0.5 0.6 2.55957e-12 -0.00451862 0.187759 0 0.999999 1.90532e-17

1.16283 0.5 0.6 1.3837e-12 -0.00450911 0.187729 0 0.999999 1.63419e-17

1.21699 0.5 0.6 -2.21476e-12 -0.0044995 0.187723 0 0.999999 1.19946e-17

1.27126 0.5 0.6 -3.94505e-12 -0.00448977 0.187721 0 0.999998 7.12176e-18

1.32565 0.5 0.6 4.69228e-13 -0.00447994 0.187691 0 0.999998 2.3753e-18

1.38016 0.5 0.6 5.01358e-12 -0.00446988 0.187612 0 0.999998 -1.79501e-18

1.4348 0.5 0.6 4.12648e-13 -0.00445975 0.187545 0 0.999998 -5.10538e-18

1.48956 0.5 0.6 -4.66211e-12 -0.0044499 0.187483 0 0.999997 -7.47135e-18

1.54444 0.5 0.6 -2.14608e-12 -0.00444011 0.187428 0 0.999997 -9.00291e-18

1.59944 0.5 0.6 -7.95094e-12 -0.00443037 0.18741 0 0.999997 -9.9349e-18

1.65456 0.5 0.6 3.46417e-12 -0.00442061 0.187303 0 0.999997 -1.1488e-17

1.7098 0.5 0.6 -2.4473e-12 -0.00441025 0.187271 0 0.999996 -1.19348e-17

1.76518 0.5 0.6 4.74151e-15 -0.00440077 0.187247 0 0.999996 -1.1291e-17

1.82067 0.5 0.6 1.51621e-12 -0.00439147 0.187204 0 0.999996 -8.81709e-18

1.87628 0.5 0.6 -8.58031e-12 -0.00438169 0.187175 0 0.999995 -4.47929e-18

1.93202 0.5 0.6 2.02597e-12 -0.00437212 0.187165 0 0.999995 7.91931e-19

1.98787 0.5 0.6 -1.2651e-12 -0.00436263 0.187145 0 0.999994 6.29537e-18

2.04385 0.5 0.6 4.92035e-13 -0.00435311 0.187104 0 0.999994 1.24485e-17

2.09995 0.5 0.6 3.90283e-12 -0.00434359 0.187053 0 0.999993 2.0407e-17

2.15618 0.5 0.6 6.49248e-12 -0.00433363 0.187001 0 0.999993 3.08996e-17

2.21253 0.5 0.6 4.93363e-12 -0.00432397 0.18671 0 0.999993 4.30101e-17

2.26901 0.5 0.6 5.5283e-13 -0.00431448 0.186696 0 0.999992 5.61872e-17

2.32562 0.5 0.6 2.19202e-12 -0.00430512 0.186705 0 0.999991 7.056e-17

2.38235 0.5 0.6 6.00889e-13 -0.00429591 0.186673 0 0.999991 8.63532e-17

2.4392 0.5 0.6 -6.94073e-13 -0.00428678 0.186637 0 0.99999 1.03768e-16

2.49617 0.5 0.6 4.75473e-12 -0.0042774 0.186576 0 0.99999 1.22962e-16

2.55326 0.5 0.6 1.30046e-12 -0.00426827 0.186544 0 0.999989 1.4411e-16

2.61048 0.5 0.6 -1.16943e-13 -0.00425906 0.186532 0 0.999988 1.67557e-16

2.66782 0.5 0.6 1.21953e-12 -0.00424974 0.186503 0 0.999988 1.9396e-16

2.72529 0.5 0.6 1.2966e-12 -0.00424057 0.186502 0 0.999987 2.24273e-16

2.78288 0.5 0.6 -6.72359e-12 -0.00423195 0.186489 0 0.999986 2.5856e-16

2.84059 0.5 0.6 -5.91405e-12 -0.0042223 0.186433 0 0.999986 2.97079e-16

2.89843 0.5 0.6 1.55888e-12 -0.00421292 0.186396 0 0.999985 3.39486e-16

2.9564 0.5 0.6 -1.73458e-12 -0.004204 0.186377 0 0.999984 3.85412e-16

3.0145 0.5 0.6 2.93034e-12 -0.00419514 0.18636 0 0.999983 4.34613e-16

3.07272 0.5 0.6 -1.88137e-12 -0.00418611 0.186318 0 0.999983 4.87378e-16

3.13106 0.5 0.6 1.48145e-11 -0.00417723 0.186299 0 0.999982 5.44802e-16

3.18953 0.5 0.6 1.22644e-12 -0.00416826 0.186286 0 0.999981 6.0862e-16

3.24812 0.5 0.6 -6.14679e-12 -0.0041591 0.18627 0 0.99998 6.80653e-16

3.30684 0.5 0.6 2.66059e-12 -0.00415024 0.186232 0 0.999979 7.6213e-16

3.36569 0.5 0.6 1.94332e-12 -0.00414088 0.186245 0 0.999978 8.4942e-16

3.42467 0.5 0.6 1.48945e-12 -0.00413205 0.186224 0 0.999977 9.40858e-16

3.48377 0.5 0.6 1.88955e-12 -0.00412321 0.186216 0 0.999976 1.03644e-15

