# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 -1.4404e-14 0 0.500092 0 0
0 0.5 0.01 -1.44099e-14 -2.24251e-07 0.490092 0 0
0 0.5 0.02 -1.44649e-14 -4.48993e-07 0.480092 0 0
0 0.5 0.03 -1.4543e-14 -6.74715e-07 0.470092 0 0
0 0.5 0.04 -1.45172e-14 -9.01912e-07 0.460092 0 0
0 0.5 0.05 -1.44816e-14 -1.13108e-06 0.450092 0 0
0 0.5 0.06 -1.44463e-14 -1.36273e-06 0.440093 0 0
0 0.5 0.07 -1.45164e-14 -1.59736e-06 0.430093 0 0
0 0.5 0.08 -1.47946e-14 -1.83549e-06 0.420094 0 0
0 0.5 0.09 -1.49867e-14 -2.07765e-06 0.410094 0 0
0 0.5 0.1 -1.51006e-14 -2.32437e-06 0.400095 0 0
0 0.5 0.11 -1.51659e-14 -2.57621e-06 0.390096 0 0
0 0.5 0.12 -1.53746e-14 -2.83374e-06 0.380097 0 0
0 0.5 0.13 -1.5749e-14 -3.09752e-06 0.370098 0 0
0 0.5 0.14 -1.62534e-14 -3.36816e-06 0.360099 0 0
0 0.5 0.15 -1.67139e-14 -3.64627e-06 0.3501 0 0
0 0.5 0.16 -1.70883e-14 -3.9325e-06 0.340101 0 0
0 0.5 0.17 -1.75647e-14 -4.22749e-06 0.330103 0 0
0 0.5 0.18 -1.82307e-14 -4.53194e-06 0.320104 0 0
0 0.5 0.19 -1.90764e-14 -4.84654e-06 0.310106 0 0
0 0.5 0.2 -1.99677e-14 -5.17204e-06 0.300108 0 0
0 0.5 0.21 -2.08966e-14 -5.5092e-06 0.29011 0 0
0 0.5 0.22 -2.18934e-14 -5.85879e-06 0.280113 0 0
0 0.5 0.23 -2.3112e-14 -6.22163e-06 0.270115 0 0
0 0.5 0.24 -2.45296e-14 -6.59853e-06 0.260118 0 0
0 0.5 0.25 -2.61876e-14 -6.99033e-06 0.250121 0 0
0 0.5 0.26 -2.81319e-14 -7.39784e-06 0.240125 0 0
0 0.5 0.27 -3.02881e-14 -7.82187e-06 0.230129 0 0
0 0.5 0.28 -3.27049e-14 -8.26312e-06 0.220133 0 0
0 0.5 0.29 -3.53572e-14 -8.72222e-06 0.210138 0 0
0 0.5 0.3 -3.82787e-14 -9.19957e-06 0.200144 0 0
0 0.5 0.31 -4.14825e-14 -9.69527e-06 0.19015 0 0
0 0.5 0.32 -4.49632e-14 -1.02089e-05 0.180157 0 0
0 0.5 0.33 -4.87119e-14 -1.07394e-05 0.170164 0 0
0 0.5 0.34 -5.2711e-14 -1.12843e-05 0.160173 0 0
0 0.5 0.35 -5.68491e-14 -1.18398e-05 0.150183 0 0
0 0.5 0.36 -6.12147e-14 -1.23995e-05 0.140194 0 0
0 0.5 0.37 -6.58213e-14 -1.29534e-05 0.130206 0 0
0 0.5 0.38 -7.08304e-14 -1.34874e-05 0.12022 0 0
0 0.5 0.39 -7.59433e-14 -1.39815e-05 0.110235 0 0
0 0.5 0.4 -8.06675e-14 -1.44112e-05 0.100251 0 0
0 0.5 0.41 -8.46186e-14 -1.47496e-05 0.0902674 0 0
0 0.5 0.42 -8.84105e-14 -1.4976e-05 0.0802822 0 0
0 0.5 0.43 -9.29594e-14 -1.50877e-05 0.0702939 0 0
0 0.5 0.44 -9.72164e-14 -1.51105e-05 0.0595696 0 1
0 0.5 0.45 -8.34691e-14 -1.51131e-05 0.0497542 0 1
0 0.5 0.46 -6.97257e-14 -1.51148e-05 0.0398314 0 1
0 0.5 0.47 -5.59853e-14 -1.51157e-05 0.029894 0 1
0 0.5 0.48 -4.22446e-14 -1.51162e-05 0.0199404 0 1
0 0.5 0.49 -2.85091e-14 -1.51164e-05 0.00997378 0 1
0 0.5 0.5 -1.47642e-14 -1.51164e-05 -2.41236e-11 0 1
0 0.5 0.51 -1.01987e-15 -1.51164e-05 -0.00997378 0 1
0 0.5 0.52 1.27159e-14 -1.51162e-05 -0.0199404 0 1
0 0.5 0.53 2.645e-14 -1.51157e-05 -0.029894 0 1
0 0.5 0.54 4.01882e-14 -1.51148e-05 -0.0398314 0 1
0 0.5 0.55 5.39347e-14 -1.51131e-05 -0.0497542 0 1
0 0.5 0.56 6.76875e-14 -1.51105e-05 -0.0595696 0 1
0 0.5 0.57 7.38757e-14 -1.50877e-05 -0.0702939 0 0
0 0.5 0.58 8.06244e-14 -1.4976e-05 -0.0802822 0 0
0 0.5 0.59 8.52712e-14 -1.47496e-05 -0.0902674 0 0
0 0.5 0.6 8.68926e-14 -1.44112e-05 -0.100251 0 0
0 0.5 0.61 8.62725e-14 -1.39815e-05 -0.110235 0 0
0 0.5 0.62 8.44875e-14 -1.34874e-05 -0.12022 0 0
0 0.5 0.63 8.13765e-14 -1.29534e-05 -0.130206 0 0
0 0.5 0.64 7.78576e-14 -1.23995e-05 -0.140194 0 0
0 0.5 0.65 7.3822e-14 -1.18398e-05 -0.150183 0 0
0 0.5 0.66 6.96309e-14 -1.12843e-05 -0.160173 0 0
0 0.5 0.67 6.59998e-14 -1.07394e-05 -0.170164 0 0
0 0.5 0.68 6.28391e-14 -1.02089e-05 -0.180157 0 0
0 0.5 0.69 6.04337e-14 -9.69527e-06 -0.19015 0 0
0 0.5 0.7 5.83846e-14 -9.19957e-06 -0.200144 0 0
0 0.5 0.71 5.66147e-14 -8.72222e-06 -0.210138 0 0
0 0.5 0.72 5.47557e-14 -8.26312e-06 -0.220133 0 0
0 0.5 0.73 5.27198e-14 -7.82187e-06 -0.230129 0 0
0 0.5 0.74 5.0631e-14 -7.39784e-06 -0.240125 0 0
0 0.5 0.75 4.8832e-14 -6.99033e-06 -0.250121 0 0
0 0.5 0.76 4.74487e-14 -6.59853e-06 -0.260118 0 0
0 0.5 0.77 4.65025e-14 -6.22163e-06 -0.270115 0 0
0 0.5 0.78 4.59163e-14 -5.85879e-06 -0.280113 0 0
0 0.5 0.79 4.55092e-14 -5.5092e-06 -0.29011 0 0
0 0.5 0.8 4.49512e-14 -5.17204e-06 -0.300108 0 0
0 0.5 0.81 4.45414e-14 -4.84654e-06 -0.310106 0 0
0 0.5 0.82 4.42798e-14 -4.53194e-06 -0.320104 0 0
0 0.5 0.83 4.43597e-14 -4.22749e-06 -0.330103 0 0
0 0.5 0.84 4.48423e-14 -3.9325e-06 -0.340101 0 0
0 0.5 0.85 4.54218e-14 -3.64627e-06 -0.3501 0 0
0 0.5 0.86 4.58161e-14 -3.36816e-06 -0.360099 0 0
0 0.5 0.87 4.63034e-14 -3.09752e-06 -0.370098 0 0
0 0.5 0.88 4.70706e-14 -2.83374e-06 -0.380097 0 0
0 0.5 0.89 4.75107e-14 -2.57621e-06 -0.390096 0 0
0 0.5 0.9 4.81592e-14 -2.32437e-06 -0.400095 0 0
0 0.5 0.91 4.89008e-14 -2.07765e-06 -0.410094 0 0
0 0.5 0.92 4.95488e-14 -1.83549e-06 -0.420094 0 0
0 0.5 0.93 5.01727e-14 -1.59736e-06 -0.430093 0 0
0 0.5 0.94 5.09513e-14 -1.36273e-06 -0.440093 0 0
0 0.5 0.95 5.14678e-14 -1.13108e-06 -0.450092 0 0
0 0.5 0.96 5.12771e-14 -9.01912e-07 -0.460092 0 0
0 0.5 0.97 5.14064e-14 -6.74715e-07 -0.470092 0 0
0 0.5 0.98 5.14033e-14 -4.48993e-07 -0.480092 0 0
0 0.5 0.99 5.10936e-14 -2.24251e-07 -0.490092 0 0
0 0.5 1 5.07873e-14 0 -0.500092 0 0

