# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1> <C_2>
0 0.5 0.6 -2.6386e-12 -0.00448027 0.191414 0 1 0

0.435921 0.5 0.6 3.89552e-11 -0.0043844 0.190987 0 1 -6.69981e-16

0.881377 0.5 0.6 5.44683e-12 -0.00428586 0.191239 0 1 3.53337e-12

1.33708 0.5 0.6 3.00063e-11 -0.00419282 0.191644 0 1 -2.5882e-11

1.8029 0.5 0.6 5.73748e-11 -0.0041026 0.191983 0 1 5.68396e-11

2.27896 0.5 0.6 1.37198e-11 -0.00401196 0.192213 0 1.00001 9.31253e-12

2.76578 0.5 0.6 -2.23727e-11 -0.00392607 0.192508 0 1.00001 -1.4288e-10

3.26326 0.5 0.6 -6.10223e-12 -0.00384401 0.192799 0 1.00002 -3.89193e-11

3.76326 0.5 0.6 -2.4176e-11 -0.00376538 0.193074 0 1.00002 2.57572e-10

4.26326 0.5 0.6 4.7471e-12 -0.0036916 0.193419 0 1.00001 3.05895e-10

4.76326 0.5 0.6 4.17985e-13 -0.00362197 0.193805 0 1 -1.51856e-10

5.26326 0.5 0.6 4.25303e-12 -0.00355581 0.194224 0 0.999984 -8.14507e-10

5.76326 0.5 0.6 3.9597e-12 -0.00349286 0.194651 0 0.999958 -8.53298e-10

6.26326 0.5 0.6 8.61118e-12 -0.00343269 0.195082 0 0.999926 2.97364e-10

6.76326 0.5 0.6 5.52451e-12 -0.00337538 0.195511 0 0.999892 2.04438e-09

7.26326 0.5 0.6 1.31623e-11 -0.00332141 0.195945 0 0.999861 2.68823e-09

7.76326 0.5 0.6 -6.47688e-12 -0.00327036 0.196394 0 0.999837 8.46255e-10

8.26326 0.5 0.6 1.13825e-12 -0.00322189 0.196874 0 0.999826 -2.82477e-09

8.76326 0.5 0.6 5.28903e-12 -0.00317587 0.197383 0 0.99983 -6.04125e-09

9.26326 0.5 0.6 -6.87693e-12 -0.00313217 0.197918 0 0.999853 -6.31811e-09

9.76326 0.5 0.6 1.8812e-11 -0.00309051 0.198484 0 0.999894 -2.48813e-09

10.2633 0.5 0.6 1.70395e-11 -0.00305064 0.199081 0 0.999955 4.53671e-09

10.7633 0.5 0.6 -3.18351e-12 -0.0030125 0.199704 0 1.00003 1.22203e-08

11.2633 0.5 0.6 5.47856e-12 -0.0029761 0.200345 0 1.00012 1.73371e-08

11.7633 0.5 0.6 3.72342e-11 -0.00294152 0.200994 0 1.00022 1.59802e-08

12.2633 0.5 0.6 2.23544e-11 -0.00290864 0.201649 0 1.00031 5.21585e-09

