# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 4.81058e-14 0 0.500075 0 0
0 0.5 0.01 5.19492e-14 -1.84029e-07 0.490075 0 0
0 0.5 0.02 5.6341e-14 -3.68694e-07 0.480075 0 0
0 0.5 0.03 6.12811e-14 -5.53995e-07 0.470075 0 0
0 0.5 0.04 6.30706e-14 -7.40379e-07 0.460076 0 0
0 0.5 0.05 6.30006e-14 -9.28672e-07 0.450076 0 0
0 0.5 0.06 6.14743e-14 -1.11889e-06 0.440076 0 0
0 0.5 0.07 5.83348e-14 -1.31133e-06 0.430077 0 0
0 0.5 0.08 5.68746e-14 -1.50696e-06 0.420077 0 0
0 0.5 0.09 5.76011e-14 -1.70586e-06 0.410077 0 0
0 0.5 0.1 6.14264e-14 -1.90819e-06 0.400078 0 0
0 0.5 0.11 6.52257e-14 -2.11505e-06 0.390079 0 0
0 0.5 0.12 6.7815e-14 -2.32661e-06 0.380079 0 0
0 0.5 0.13 6.81809e-14 -2.54292e-06 0.37008 0 0
0 0.5 0.14 6.70241e-14 -2.76515e-06 0.360081 0 0
0 0.5 0.15 6.55912e-14 -2.99366e-06 0.350082 0 0
0 0.5 0.16 6.48733e-14 -3.22839e-06 0.340083 0 0
0 0.5 0.17 6.51967e-14 -3.47053e-06 0.330085 0 0
0 0.5 0.18 6.47577e-14 -3.72069e-06 0.320086 0 0
0 0.5 0.19 6.2576e-14 -3.97877e-06 0.310087 0 0
0 0.5 0.2 5.79759e-14 -4.2458e-06 0.300089 0 0
0 0.5 0.21 5.46697e-14 -4.52282e-06 0.290091 0 0
0 0.5 0.22 5.23615e-14 -4.80973e-06 0.280093 0 0
0 0.5 0.23 4.97128e-14 -5.10715e-06 0.270095 0 0
0 0.5 0.24 4.91339e-14 -5.41674e-06 0.260097 0 0
0 0.5 0.25 5.06249e-14 -5.73852e-06 0.2501 0 0
0 0.5 0.26 4.05589e-14 -6.07218e-06 0.240103 0 0
0 0.5 0.27 2.95826e-14 -6.42024e-06 0.230106 0 0
0 0.5 0.28 1.7696e-14 -6.78267e-06 0.220109 0 0
0 0.5 0.29 1.74439e-15 -7.15834e-06 0.210114 0 0
0 0.5 0.3 -1.3055e-14 -7.54948e-06 0.200119 0 0
0 0.5 0.31 -2.60839e-14 -7.95636e-06 0.190123 0 0
0 0.5 0.32 -3.05269e-14 -8.37674e-06 0.180129 0 0
0 0.5 0.33 -3.94505e-14 -8.8096e-06 0.170136 0 0
0 0.5 0.34 -5.63441e-14 -9.25531e-06 0.160142 0 0
0 0.5 0.35 -7.36683e-14 -9.71147e-06 0.150151 0 0
0 0.5 0.36 -9.20052e-14 -1.01638e-05 0.140161 0 0
0 0.5 0.37 -1.15317e-13 -1.06103e-05 0.13017 0 0
0 0.5 0.38 -1.44101e-13 -1.10525e-05 0.120181 0 0
0 0.5 0.39 -1.69639e-13 -1.14454e-05 0.110195 0 0
0 0.5 0.4 -1.88532e-13 -1.17726e-05 0.100208 0 0
0 0.5 0.41 -1.99925e-13 -1.20348e-05 0.0902172 0 0
0 0.5 0.42 -1.97206e-13 -1.22184e-05 0.0802262 0 0
0 0.5 0.43 -1.79047e-13 -1.2315e-05 0.0702351 0 0
0 0.5 0.44 -1.57073e-13 -1.23312e-05 0.0596794 0 0.2272
0 0.5 0.45 -1.64199e-13 -1.23337e-05 0.0497564 0 0.88
0 0.5 0.46 -1.7135e-13 -1.23353e-05 0.0398333 0 1.1232
0 0.5 0.47 -1.78525e-13 -1.23361e-05 0.0299152 0 1
0 0.5 0.48 -1.85704e-13 -1.23365e-05 0.0199396 0 1
0 0.5 0.49 -1.92887e-13 -1.23368e-05 0.00996394 0 1
0 0.5 0.5 -2.00075e-13 -1.23369e-05 -1.17053e-05 0 1
0 0.5 0.51 -2.0711e-13 -1.23368e-05 -0.00996394 0 1
0 0.5 0.52 -2.14187e-13 -1.23365e-05 -0.0199396 0 1
0 0.5 0.53 -2.21307e-13 -1.23361e-05 -0.0299152 0 1
0 0.5 0.54 -2.28393e-13 -1.23353e-05 -0.0398333 0 1.1232
0 0.5 0.55 -2.35472e-13 -1.23337e-05 -0.0497564 0 0.88
0 0.5 0.56 -2.42551e-13 -1.23312e-05 -0.0596794 0 0.2272
0 0.5 0.57 -2.77511e-13 -1.2315e-05 -0.0702351 0 0
0 0.5 0.58 -3.08942e-13 -1.22184e-05 -0.0802262 0 0
0 0.5 0.59 -3.25719e-13 -1.20348e-05 -0.0902172 0 0
0 0.5 0.6 -3.22239e-13 -1.17726e-05 -0.100208 0 0
0 0.5 0.61 -3.02942e-13 -1.14454e-05 -0.110195 0 0
0 0.5 0.62 -2.71693e-13 -1.10525e-05 -0.120181 0 0
0 0.5 0.63 -2.28091e-13 -1.06103e-05 -0.13017 0 0
0 0.5 0.64 -1.80003e-13 -1.01638e-05 -0.140161 0 0
0 0.5 0.65 -1.30457e-13 -9.71147e-06 -0.150151 0 0
0 0.5 0.66 -8.132e-14 -9.25531e-06 -0.160142 0 0
0 0.5 0.67 -3.71554e-14 -8.8096e-06 -0.170136 0 0
0 0.5 0.68 3.63689e-15 -8.37674e-06 -0.180129 0 0
0 0.5 0.69 3.78462e-14 -7.95636e-06 -0.190123 0 0
0 0.5 0.7 5.80648e-14 -7.54948e-06 -0.200119 0 0
0 0.5 0.71 7.33334e-14 -7.15834e-06 -0.210114 0 0
0 0.5 0.72 8.236e-14 -6.78267e-06 -0.220109 0 0
0 0.5 0.73 8.20432e-14 -6.42024e-06 -0.230106 0 0
0 0.5 0.74 8.50438e-14 -6.07218e-06 -0.240103 0 0
0 0.5 0.75 9.13616e-14 -5.73852e-06 -0.2501 0 0
0 0.5 0.76 9.20628e-14 -5.41674e-06 -0.260097 0 0
0 0.5 0.77 9.11842e-14 -5.10715e-06 -0.270095 0 0
0 0.5 0.78 8.87256e-14 -4.80973e-06 -0.280093 0 0
0 0.5 0.79 9.47734e-14 -4.52282e-06 -0.290091 0 0
0 0.5 0.8 9.87531e-14 -4.2458e-06 -0.300089 0 0
0 0.5 0.81 9.90954e-14 -3.97877e-06 -0.310087 0 0
0 0.5 0.82 9.94054e-14 -3.72069e-06 -0.320086 0 0
0 0.5 0.83 9.85051e-14 -3.47053e-06 -0.330085 0 0
0 0.5 0.84 9.5368e-14 -3.22839e-06 -0.340083 0 0
0 0.5 0.85 9.23234e-14 -2.99366e-06 -0.350082 0 0
0 0.5 0.86 8.98226e-14 -2.76515e-06 -0.360081 0 0
0 0.5 0.87 8.67874e-14 -2.54292e-06 -0.37008 0 0
0 0.5 0.88 8.47646e-14 -2.32661e-06 -0.380079 0 0
0 0.5 0.89 8.4455e-14 -2.11505e-06 -0.390079 0 0
0 0.5 0.9 8.45454e-14 -1.90819e-06 -0.400078 0 0
0 0.5 0.91 8.71897e-14 -1.70586e-06 -0.410077 0 0
0 0.5 0.92 9.16903e-14 -1.50696e-06 -0.420077 0 0
0 0.5 0.93 9.34875e-14 -1.31133e-06 -0.430077 0 0
0 0.5 0.94 9.27593e-14 -1.11889e-06 -0.440076 0 0
0 0.5 0.95 9.21294e-14 -9.28672e-07 -0.450076 0 0
0 0.5 0.96 9.24234e-14 -7.40379e-07 -0.460076 0 0
0 0.5 0.97 9.37854e-14 -5.53995e-07 -0.470075 0 0
0 0.5 0.98 9.62923e-14 -3.68694e-07 -0.480075 0 0
0 0.5 0.99 9.8323e-14 -1.84029e-07 -0.490075 0 0
0 0.5 1 9.98775e-14 0 -0.500075 0 0

