  8.000000E-01 -1.000000E+00  8.000000E-01  0.000000E+00  0.000000E+00
  8.250000E-01 -1.000000E+00  8.250000E-01  0.000000E+00  0.000000E+00
  8.500000E-01 -1.000000E+00  8.500000E-01  0.000000E+00  0.000000E+00
  8.750000E-01 -1.000000E+00  8.750000E-01  0.000000E+00  0.000000E+00
  9.000000E-01 -1.000000E+00  9.000000E-01  0.000000E+00  0.000000E+00
  9.250000E-01 -1.000000E+00  9.250000E-01  0.000000E+00  0.000000E+00
  9.500000E-01 -1.000000E+00  9.500000E-01  0.000000E+00  0.000000E+00
  9.750000E-01 -1.000000E+00  9.750000E-01  0.000000E+00  0.000000E+00
  1.000000E+00 -1.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00
  1.025000E+00 -1.000000E+00  1.025000E+00  0.000000E+00  0.000000E+00
  1.050000E+00 -1.000000E+00  1.050000E+00  0.000000E+00  0.000000E+00
  1.075000E+00 -1.000000E+00  1.075000E+00  0.000000E+00  0.000000E+00
  1.100000E+00 -1.000000E+00  1.100000E+00  0.000000E+00  0.000000E+00
  1.125000E+00 -1.000000E+00  1.125000E+00  0.000000E+00  0.000000E+00
  1.150000E+00 -1.000000E+00  1.150000E+00  0.000000E+00  0.000000E+00
  1.175000E+00 -1.000000E+00  1.175000E+00  0.000000E+00  0.000000E+00
  1.200000E+00 -1.000000E+00  1.200000E+00  0.000000E+00  0.000000E+00
  1.225000E+00 -1.000000E+00  1.225000E+00  0.000000E+00  0.000000E+00
  1.250000E+00 -1.000000E+00  1.250000E+00  0.000000E+00  0.000000E+00
  1.275000E+00 -1.000000E+00  1.275000E+00  0.000000E+00  0.000000E+00
  1.300000E+00 -1.000000E+00  1.300000E+00  0.000000E+00  0.000000E+00
  1.325000E+00 -1.000000E+00  1.325000E+00  0.000000E+00  0.000000E+00
  1.350000E+00 -1.000000E+00  1.350000E+00  0.000000E+00  0.000000E+00
  1.375000E+00 -1.000000E+00  1.375000E+00  0.000000E+00  0.000000E+00
  1.400000E+00 -1.000000E+00  1.400000E+00  0.000000E+00  0.000000E+00
  1.425000E+00 -1.000000E+00  1.425000E+00  0.000000E+00  0.000000E+00
  1.450000E+00 -1.000000E+00  1.450000E+00  0.000000E+00  0.000000E+00
  1.475000E+00 -1.000000E+00  1.475000E+00  0.000000E+00  0.000000E+00
  1.500000E+00 -1.000000E+00  1.500000E+00  0.000000E+00  0.000000E+00
  1.525000E+00 -1.000000E+00  1.525000E+00  0.000000E+00  0.000000E+00
  1.550000E+00 -1.000000E+00  1.550000E+00  0.000000E+00  0.000000E+00
  1.575000E+00 -1.000000E+00  1.575000E+00  0.000000E+00  0.000000E+00
  1.600000E+00 -1.000000E+00  1.600000E+00  0.000000E+00  0.000000E+00
  1.625000E+00 -1.000000E+00  1.625000E+00  0.000000E+00  0.000000E+00
  1.650000E+00 -1.000000E+00  1.650000E+00  0.000000E+00  0.000000E+00
  1.675000E+00 -1.000000E+00  1.675000E+00  0.000000E+00  0.000000E+00
  1.700000E+00 -1.000000E+00  1.700000E+00  0.000000E+00  0.000000E+00
  1.725000E+00 -1.000000E+00  1.725000E+00  0.000000E+00  0.000000E+00
  1.750000E+00 -1.000000E+00  1.750000E+00  0.000000E+00  0.000000E+00
  1.775000E+00 -1.000000E+00  1.775000E+00  0.000000E+00  0.000000E+00
  1.800000E+00 -1.000000E+00  1.800000E+00  0.000000E+00  0.000000E+00
  1.825000E+00 -1.000000E+00  1.825000E+00  0.000000E+00  0.000000E+00
  1.850000E+00 -1.000000E+00  1.850000E+00  0.000000E+00  0.000000E+00
  1.875000E+00 -1.000000E+00  1.875000E+00  0.000000E+00  0.000000E+00
  1.900000E+00 -1.000000E+00  1.900000E+00  0.000000E+00  0.000000E+00
  1.925000E+00 -1.000000E+00  1.925000E+00  0.000000E+00  0.000000E+00
  1.950000E+00 -1.000000E+00  1.950000E+00  0.000000E+00  0.000000E+00
  1.975000E+00 -1.000000E+00  1.975000E+00  0.000000E+00  0.000000E+00
  2.000000E+00 -1.000000E+00  2.000000E+00  0.000000E+00  0.000000E+00
  2.025000E+00 -1.000000E+00  2.025000E+00  0.000000E+00  0.000000E+00
  2.050000E+00 -1.000000E+00  2.050000E+00  0.000000E+00  0.000000E+00
  2.075000E+00 -1.000000E+00  2.075000E+00  0.000000E+00  0.000000E+00
  2.100000E+00 -1.000000E+00  2.100000E+00  0.000000E+00  0.000000E+00
  2.125000E+00 -1.000000E+00  2.125000E+00  0.000000E+00  0.000000E+00
  2.150000E+00 -1.000000E+00  2.150000E+00  0.000000E+00  0.000000E+00
  2.175000E+00 -1.000000E+00  2.175000E+00  0.000000E+00  0.000000E+00
  2.200000E+00 -1.000000E+00  2.200000E+00  0.000000E+00  0.000000E+00
  2.225000E+00 -1.000000E+00  2.225000E+00  0.000000E+00  0.000000E+00
  2.250000E+00 -1.000000E+00  2.250000E+00  0.000000E+00  0.000000E+00
  2.275000E+00 -1.000000E+00  2.275000E+00  0.000000E+00  0.000000E+00
  2.300000E+00 -1.000000E+00  2.300000E+00  0.000000E+00  0.000000E+00
  2.325000E+00 -1.000000E+00  2.325000E+00  0.000000E+00  0.000000E+00
  2.350000E+00 -1.000000E+00  2.350000E+00  0.000000E+00  0.000000E+00
  2.375000E+00 -1.000000E+00  2.375000E+00  0.000000E+00  0.000000E+00
  2.400000E+00 -1.000000E+00  2.400000E+00  0.000000E+00  0.000000E+00
  2.425000E+00 -1.000000E+00  2.425000E+00  0.000000E+00  0.000000E+00
  2.450000E+00 -1.000000E+00  2.450000E+00  0.000000E+00  0.000000E+00
  2.475000E+00 -1.000000E+00  2.475000E+00  0.000000E+00  0.000000E+00
  2.500000E+00 -1.000000E+00  2.500000E+00  0.000000E+00  0.000000E+00
  2.525000E+00 -1.000000E+00  2.525000E+00  0.000000E+00  0.000000E+00
  2.550000E+00 -1.000000E+00  2.550000E+00  0.000000E+00  0.000000E+00
  2.575000E+00 -1.000000E+00  2.575000E+00  0.000000E+00  0.000000E+00
  2.600000E+00 -1.000000E+00  2.600000E+00  0.000000E+00  0.000000E+00
  2.625000E+00 -1.000000E+00  2.625000E+00  0.000000E+00  0.000000E+00
  2.650000E+00 -1.000000E+00  2.650000E+00  0.000000E+00  0.000000E+00
  2.675000E+00 -1.000000E+00  2.675000E+00  0.000000E+00  0.000000E+00
  2.700000E+00 -1.000000E+00  2.700000E+00  0.000000E+00  0.000000E+00
  2.725000E+00 -1.000000E+00  2.725000E+00  0.000000E+00  0.000000E+00
  2.750000E+00 -1.000000E+00  2.750000E+00  0.000000E+00  0.000000E+00
  2.775000E+00 -1.000000E+00  2.775000E+00  0.000000E+00  0.000000E+00
  2.800000E+00 -1.000000E+00  2.800000E+00  0.000000E+00  0.000000E+00
  2.825000E+00 -1.000000E+00  2.825000E+00  0.000000E+00  0.000000E+00
  2.850000E+00 -1.000000E+00  2.850000E+00  0.000000E+00  0.000000E+00
  2.875000E+00 -1.000000E+00  2.875000E+00  0.000000E+00  0.000000E+00
  2.900000E+00 -1.000000E+00  2.900000E+00  0.000000E+00  0.000000E+00
  2.925000E+00 -1.000000E+00  2.925000E+00  0.000000E+00  0.000000E+00
  2.950000E+00 -1.000000E+00  2.950000E+00  0.000000E+00  0.000000E+00
  2.975000E+00 -1.000000E+00  2.975000E+00  0.000000E+00  0.000000E+00
  3.000000E+00 -1.000000E+00  3.000000E+00  0.000000E+00  0.000000E+00
  3.025000E+00 -1.000000E+00  3.025000E+00  0.000000E+00  0.000000E+00
  3.050000E+00 -1.000000E+00  3.050000E+00  0.000000E+00  0.000000E+00
  3.075000E+00 -1.000000E+00  3.075000E+00  0.000000E+00  0.000000E+00
  3.100000E+00 -1.000000E+00  3.100000E+00  0.000000E+00  0.000000E+00
  3.125000E+00 -1.000000E+00  3.125000E+00  0.000000E+00  0.000000E+00
  3.150000E+00 -1.000000E+00  3.150000E+00  0.000000E+00  0.000000E+00
  3.175000E+00 -1.000000E+00  3.175000E+00  0.000000E+00  0.000000E+00
  3.200000E+00 -1.000000E+00  3.200000E+00  0.000000E+00  0.000000E+00
  3.225000E+00 -1.000000E+00  3.225000E+00  0.000000E+00  0.000000E+00
  3.250000E+00 -1.000000E+00  3.250000E+00  0.000000E+00  0.000000E+00
  3.275000E+00 -1.000000E+00  3.275000E+00  0.000000E+00  0.000000E+00
  3.300000E+00 -1.000000E+00  3.300000E+00  0.000000E+00  0.000000E+00
  3.325000E+00 -1.000000E+00  3.325000E+00  0.000000E+00  0.000000E+00
  3.350000E+00 -1.000000E+00  3.350000E+00  0.000000E+00  0.000000E+00
  3.375000E+00 -1.000000E+00  3.375000E+00  0.000000E+00  0.000000E+00
  3.400000E+00 -1.000000E+00  3.400000E+00  0.000000E+00  0.000000E+00
  3.425000E+00 -1.000000E+00  3.425000E+00  0.000000E+00  0.000000E+00
  3.450000E+00 -1.000000E+00  3.450000E+00  0.000000E+00  0.000000E+00
  3.475000E+00 -1.000000E+00  3.475000E+00  0.000000E+00  0.000000E+00
  3.500000E+00 -1.000000E+00  3.500000E+00  0.000000E+00  0.000000E+00
  3.525000E+00 -1.000000E+00  3.525000E+00  0.000000E+00  0.000000E+00
  3.550000E+00 -1.000000E+00  3.550000E+00  0.000000E+00  0.000000E+00
  3.575000E+00 -1.000000E+00  3.575000E+00  0.000000E+00  0.000000E+00
  3.600000E+00 -1.000000E+00  3.600000E+00  0.000000E+00  0.000000E+00
  3.625000E+00 -1.000000E+00  3.625000E+00  0.000000E+00  0.000000E+00
  3.650000E+00 -1.000000E+00  3.650000E+00  0.000000E+00  0.000000E+00
  3.675000E+00 -1.000000E+00  3.675000E+00  0.000000E+00  0.000000E+00
  3.700000E+00 -1.000000E+00  3.700000E+00  0.000000E+00  0.000000E+00
  3.725000E+00 -1.000000E+00  3.725000E+00  0.000000E+00  0.000000E+00
  3.750000E+00 -1.000000E+00  3.750000E+00  0.000000E+00  0.000000E+00
  3.775000E+00 -1.000000E+00  3.775000E+00  0.000000E+00  0.000000E+00
  3.800000E+00 -1.000000E+00  3.800000E+00  0.000000E+00  0.000000E+00
  3.825000E+00 -1.000000E+00  3.825000E+00  0.000000E+00  0.000000E+00
  3.850000E+00 -1.000000E+00  3.850000E+00  0.000000E+00  0.000000E+00
  3.875000E+00 -1.000000E+00  3.875000E+00  0.000000E+00  0.000000E+00
  3.900000E+00 -1.000000E+00  3.900000E+00  0.000000E+00  0.000000E+00
  3.925000E+00 -1.000000E+00  3.925000E+00  0.000000E+00  0.000000E+00
  3.950000E+00 -1.000000E+00  3.950000E+00  0.000000E+00  0.000000E+00
  3.975000E+00 -1.000000E+00  3.975000E+00  0.000000E+00  0.000000E+00
  4.000000E+00 -1.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00
  4.025000E+00 -1.000002E+00  4.025000E+00 -2.884641E-04 -1.866533E-02
  4.050000E+00 -1.000014E+00  4.050000E+00 -9.332663E-04 -3.422785E-02
  4.075000E+00 -1.000048E+00  4.075000E+00 -1.999856E-03 -5.095392E-02
  4.100000E+00 -1.000114E+00  4.100000E+00 -3.480962E-03 -6.738911E-02
  4.125000E+00 -1.000223E+00  4.125000E+00 -5.369312E-03 -8.353341E-02
  4.149999E+00 -1.000383E+00  4.150000E+00 -7.657632E-03 -9.938683E-02
  4.174998E+00 -1.000605E+00  4.175000E+00 -1.033865E-02 -1.149494E-01
  4.199996E+00 -1.000900E+00  4.200000E+00 -1.340510E-02 -1.302210E-01
  4.224994E+00 -1.001276E+00  4.225000E+00 -1.684970E-02 -1.452018E-01
  4.249989E+00 -1.001742E+00  4.250000E+00 -2.066518E-02 -1.598917E-01
  4.274983E+00 -1.002309E+00  4.275000E+00 -2.484428E-02 -1.742907E-01
  4.299974E+00 -1.002984E+00  4.300000E+00 -2.937971E-02 -1.883988E-01
  4.324961E+00 -1.003778E+00  4.325000E+00 -3.426421E-02 -2.022160E-01
  4.349944E+00 -1.004697E+00  4.350000E+00 -3.949050E-02 -2.157424E-01
  4.374922E+00 -1.005752E+00  4.375000E+00 -4.505131E-02 -2.289778E-01
  4.399893E+00 -1.006949E+00  4.400000E+00 -5.093937E-02 -2.419224E-01
  4.424857E+00 -1.008297E+00  4.425000E+00 -5.714741E-02 -2.545761E-01
  4.449811E+00 -1.009805E+00  4.450000E+00 -6.366816E-02 -2.669389E-01
  4.474755E+00 -1.011479E+00  4.475000E+00 -7.049433E-02 -2.790108E-01
  4.499686E+00 -1.013327E+00  4.500000E+00 -7.761867E-02 -2.907919E-01
  4.524604E+00 -1.015356E+00  4.525000E+00 -8.503390E-02 -3.022821E-01
  4.549505E+00 -1.017573E+00  4.549999E+00 -9.273274E-02 -3.134813E-01
  4.574389E+00 -1.019986E+00  4.574999E+00 -1.007079E-01 -3.243897E-01
  4.599251E+00 -1.022600E+00  4.599999E+00 -1.089522E-01 -3.350072E-01
  4.624092E+00 -1.025422E+00  4.624999E+00 -1.174582E-01 -3.453339E-01
  4.648906E+00 -1.028459E+00  4.649999E+00 -1.262188E-01 -3.553696E-01
  4.673693E+00 -1.031717E+00  4.674999E+00 -1.352267E-01 -3.651145E-01
  4.698449E+00 -1.035200E+00  4.699999E+00 -1.444745E-01 -3.745684E-01
  4.723171E+00 -1.038915E+00  4.724999E+00 -1.539550E-01 -3.837315E-01
  4.747857E+00 -1.042867E+00  4.749999E+00 -1.636610E-01 -3.926037E-01
  4.772503E+00 -1.047061E+00  4.774999E+00 -1.735851E-01 -4.011850E-01
  4.797105E+00 -1.051503E+00  4.799999E+00 -1.837201E-01 -4.094754E-01
  4.821660E+00 -1.056196E+00  4.824998E+00 -1.940588E-01 -4.174750E-01
  4.846165E+00 -1.061145E+00  4.849998E+00 -2.045938E-01 -4.251836E-01
  4.870617E+00 -1.066354E+00  4.874998E+00 -2.153179E-01 -4.326014E-01
  4.895010E+00 -1.071827E+00  4.899998E+00 -2.262238E-01 -4.397282E-01
  4.919342E+00 -1.077569E+00  4.924998E+00 -2.373042E-01 -4.465642E-01
  4.943608E+00 -1.083581E+00  4.949998E+00 -2.485519E-01 -4.531093E-01
  4.967804E+00 -1.089868E+00  4.974998E+00 -2.599595E-01 -4.593635E-01
  4.991927E+00 -1.096433E+00  4.999998E+00 -2.715199E-01 -4.653268E-01
  5.015971E+00 -1.103278E+00  5.024997E+00 -2.832257E-01 -4.709992E-01
  5.039933E+00 -1.110406E+00  5.049997E+00 -2.950697E-01 -4.763807E-01
  5.063809E+00 -1.117818E+00  5.074997E+00 -3.070446E-01 -4.814714E-01
  5.087594E+00 -1.125517E+00  5.099997E+00 -3.191431E-01 -4.862711E-01
  5.111283E+00 -1.133505E+00  5.124997E+00 -3.313580E-01 -4.907800E-01
  5.134873E+00 -1.141783E+00  5.149997E+00 -3.436820E-01 -4.949979E-01
  5.158358E+00 -1.150353E+00  5.174997E+00 -3.561078E-01 -4.989250E-01
  5.181735E+00 -1.159214E+00  5.199996E+00 -3.686281E-01 -5.025612E-01
  5.204998E+00 -1.168369E+00  5.224996E+00 -3.812357E-01 -5.059064E-01
  5.228144E+00 -1.177817E+00  5.249996E+00 -3.939232E-01 -5.089608E-01
  5.251167E+00 -1.187559E+00  5.274996E+00 -4.066835E-01 -5.117243E-01
  5.274064E+00 -1.197595E+00  5.299996E+00 -4.195093E-01 -5.141969E-01
  5.296830E+00 -1.207924E+00  5.324996E+00 -4.323932E-01 -5.163786E-01
  5.319461E+00 -1.218547E+00  5.349995E+00 -4.453280E-01 -5.182694E-01
  5.341953E+00 -1.229461E+00  5.374995E+00 -4.583065E-01 -5.198694E-01
  5.364300E+00 -1.240667E+00  5.399995E+00 -4.713213E-01 -5.211784E-01
  5.386500E+00 -1.252164E+00  5.424995E+00 -4.843652E-01 -5.221965E-01
  5.408547E+00 -1.263949E+00  5.449995E+00 -4.974310E-01 -5.229237E-01
  5.430439E+00 -1.276022E+00  5.474994E+00 -5.105112E-01 -5.233601E-01
  5.452171E+00 -1.288380E+00  5.499994E+00 -5.235988E-01 -5.235055E-01
  5.473739E+00 -1.301021E+00  5.524994E+00 -5.366863E-01 -5.233601E-01
  5.495140E+00 -1.313943E+00  5.549994E+00 -5.497666E-01 -5.229237E-01
  5.516370E+00 -1.327145E+00  5.574994E+00 -5.628323E-01 -5.221965E-01
  5.537426E+00 -1.340622E+00  5.599994E+00 -5.758762E-01 -5.211784E-01
  5.558305E+00 -1.354372E+00  5.624993E+00 -5.888911E-01 -5.198694E-01
  5.579003E+00 -1.368393E+00  5.649993E+00 -6.018695E-01 -5.182694E-01
  5.599518E+00 -1.382681E+00  5.674993E+00 -6.148043E-01 -5.163786E-01
  5.619846E+00 -1.397232E+00  5.699993E+00 -6.276883E-01 -5.141969E-01
  5.639986E+00 -1.412044E+00  5.724993E+00 -6.405140E-01 -5.117243E-01
  5.659934E+00 -1.427112E+00  5.749993E+00 -6.532743E-01 -5.089608E-01
  5.679690E+00 -1.442432E+00  5.774992E+00 -6.659619E-01 -5.059064E-01
  5.699250E+00 -1.458002E+00  5.799992E+00 -6.785695E-01 -5.025611E-01
  5.718612E+00 -1.473816E+00  5.824992E+00 -6.910898E-01 -4.989250E-01
  5.737776E+00 -1.489870E+00  5.849992E+00 -7.035155E-01 -4.949979E-01
  5.756740E+00 -1.506160E+00  5.874992E+00 -7.158395E-01 -4.907799E-01
  5.775502E+00 -1.522681E+00  5.899992E+00 -7.280544E-01 -4.862711E-01
  5.794062E+00 -1.539430E+00  5.924991E+00 -7.401529E-01 -4.814713E-01
  5.812420E+00 -1.556401E+00  5.949991E+00 -7.521278E-01 -4.763807E-01
  5.830573E+00 -1.573589E+00  5.974991E+00 -7.639718E-01 -4.709992E-01
  5.848524E+00 -1.590990E+00  5.999991E+00 -7.756776E-01 -4.653268E-01
  5.866270E+00 -1.608598E+00  6.024991E+00 -7.872380E-01 -4.593635E-01
  5.883813E+00 -1.626409E+00  6.049991E+00 -7.986457E-01 -4.531093E-01
  5.901153E+00 -1.644418E+00  6.074991E+00 -8.098934E-01 -4.465642E-01
  5.918291E+00 -1.662619E+00  6.099990E+00 -8.209738E-01 -4.397282E-01
  5.935228E+00 -1.681008E+00  6.124990E+00 -8.318797E-01 -4.326013E-01
  5.951965E+00 -1.699578E+00  6.149990E+00 -8.426037E-01 -4.251836E-01
  5.968503E+00 -1.718326E+00  6.174990E+00 -8.531387E-01 -4.174749E-01
  5.984845E+00 -1.737245E+00  6.199990E+00 -8.634774E-01 -4.094754E-01
  6.000993E+00 -1.756331E+00  6.224990E+00 -8.736124E-01 -4.011850E-01
  6.016948E+00 -1.775577E+00  6.249990E+00 -8.835366E-01 -3.926037E-01
  6.032713E+00 -1.794979E+00  6.274990E+00 -8.932425E-01 -3.837315E-01
  6.048292E+00 -1.814532E+00  6.299990E+00 -9.027231E-01 -3.745684E-01
  6.063687E+00 -1.834230E+00  6.324990E+00 -9.119709E-01 -3.651144E-01
  6.078901E+00 -1.854067E+00  6.349989E+00 -9.209787E-01 -3.553695E-01
  6.093938E+00 -1.874039E+00  6.374989E+00 -9.297393E-01 -3.453338E-01
  6.108803E+00 -1.894140E+00  6.399989E+00 -9.382454E-01 -3.350072E-01
  6.123498E+00 -1.914364E+00  6.424989E+00 -9.464896E-01 -3.243897E-01
  6.138029E+00 -1.934708E+00  6.449989E+00 -9.544648E-01 -3.134813E-01
  6.152400E+00 -1.955164E+00  6.474989E+00 -9.621636E-01 -3.022820E-01
  6.166616E+00 -1.975729E+00  6.499989E+00 -9.695789E-01 -2.907918E-01
  6.180682E+00 -1.996396E+00  6.524989E+00 -9.767032E-01 -2.790108E-01
  6.194604E+00 -2.017161E+00  6.549989E+00 -9.835294E-01 -2.669388E-01
  6.208386E+00 -2.038019E+00  6.574989E+00 -9.900501E-01 -2.545760E-01
  6.222036E+00 -2.058964E+00  6.599989E+00 -9.962582E-01 -2.419223E-01
  6.235559E+00 -2.079991E+00  6.624989E+00 -1.002146E+00 -2.289777E-01
  6.248961E+00 -2.101095E+00  6.649989E+00 -1.007707E+00 -2.157423E-01
  6.262248E+00 -2.122271E+00  6.674989E+00 -1.012933E+00 -2.022159E-01
  6.275429E+00 -2.143514E+00  6.699989E+00 -1.017818E+00 -1.883987E-01
  6.288510E+00 -2.164819E+00  6.724989E+00 -1.022353E+00 -1.742905E-01
  6.301497E+00 -2.186181E+00  6.749989E+00 -1.026532E+00 -1.598915E-01
  6.314399E+00 -2.207594E+00  6.774989E+00 -1.030348E+00 -1.452017E-01
  6.327223E+00 -2.229055E+00  6.799989E+00 -1.033792E+00 -1.302209E-01
  6.339977E+00 -2.250557E+00  6.824989E+00 -1.036859E+00 -1.149493E-01
  6.352669E+00 -2.272095E+00  6.849989E+00 -1.039540E+00 -9.938672E-02
  6.365308E+00 -2.293665E+00  6.874989E+00 -1.041828E+00 -8.353331E-02
  6.377901E+00 -2.315261E+00  6.899989E+00 -1.043717E+00 -6.738901E-02
  6.390458E+00 -2.336879E+00  6.924989E+00 -1.045198E+00 -5.095383E-02
  6.402988E+00 -2.358513E+00  6.949989E+00 -1.046264E+00 -3.422776E-02
  6.415499E+00 -2.380157E+00  6.974989E+00 -1.046909E+00 -1.866637E-02
  6.428000E+00 -2.401807E+00  6.999989E+00 -1.047198E+00  0.000000E+00
