#  0.0000E+00
#         320         640
#           0           0
    1   67  6.50000000E-01 -1.50000000E+00  8.56449825E-02 -1.75810930E-02
    1   68  6.75000000E-01 -1.50000000E+00  8.56272136E-02 -1.73303746E-02
    1   69  7.00000000E-01 -1.50000000E+00  8.56059682E-02 -1.70754518E-02
    1   70  7.25000000E-01 -1.50000000E+00  8.55811924E-02 -1.68165104E-02
    1   71  7.50000000E-01 -1.50000000E+00  8.55528350E-02 -1.65537382E-02
    1   72  7.75000000E-01 -1.50000000E+00  8.55208471E-02 -1.62873252E-02
    1   73  8.00000000E-01 -1.50000000E+00  8.54851824E-02 -1.60174635E-02
    1   74  8.25000000E-01 -1.50000000E+00  8.54457967E-02 -1.57443472E-02
    1   75  8.50000000E-01 -1.50000000E+00  8.54026484E-02 -1.54681720E-02
    1   76  8.75000000E-01 -1.50000000E+00  8.53556977E-02 -1.51891354E-02
    1   77  9.00000000E-01 -1.50000000E+00  8.53049073E-02 -1.49074363E-02
    1   78  9.25000000E-01 -1.50000000E+00  8.52502417E-02 -1.46232753E-02
    1   79  9.50000000E-01 -1.50000000E+00  8.51916675E-02 -1.43368541E-02
    1   80  9.75000000E-01 -1.50000000E+00  8.51291533E-02 -1.40483757E-02
    1   81  1.00000000E+00 -1.50000000E+00  8.50626695E-02 -1.37580445E-02
    1   82  1.02500000E+00 -1.50000000E+00  8.49921882E-02 -1.34660656E-02
    1   83  1.05000000E+00 -1.50000000E+00  8.49176835E-02 -1.31726452E-02
    1   84  1.07500000E+00 -1.50000000E+00  8.48391310E-02 -1.28779907E-02
    1   85  1.10000000E+00 -1.50000000E+00  8.47565079E-02 -1.25823100E-02
    1   86  1.12500000E+00 -1.50000000E+00  8.46697931E-02 -1.22858118E-02
    1   87  1.15000000E+00 -1.50000000E+00  8.45789671E-02 -1.19887057E-02
    1   88  1.17500000E+00 -1.50000000E+00  8.44840115E-02 -1.16912018E-02
    1   89  1.20000000E+00 -1.50000000E+00  8.43849097E-02 -1.13935108E-02
    1   90  1.22500000E+00 -1.50000000E+00  8.42816463E-02 -1.10958439E-02
    1   91  1.25000000E+00 -1.50000000E+00  8.41742072E-02 -1.07984128E-02
    1   92  1.27500000E+00 -1.50000000E+00  8.40625796E-02 -1.05014296E-02
    1   93  1.30000000E+00 -1.50000000E+00  8.39467521E-02 -1.02051069E-02
    1   94  1.32500000E+00 -1.50000000E+00  8.38267142E-02 -9.90965750E-03
    1   95  1.35000000E+00 -1.50000000E+00  8.37024568E-02 -9.61529443E-03
    1   96  1.37500000E+00 -1.50000000E+00  8.35739719E-02 -9.32223110E-03
    1   97  1.40000000E+00 -1.50000000E+00  8.34412525E-02 -9.03068107E-03
    1   98  1.42500000E+00 -1.50000000E+00  8.33042927E-02 -8.74085807E-03
    1   99  1.45000000E+00 -1.50000000E+00  8.31630877E-02 -8.45297597E-03
    1  100  1.47500000E+00 -1.50000000E+00  8.30176336E-02 -8.16724873E-03
    1  101  1.50000000E+00 -1.50000000E+00  8.28679277E-02 -7.88389038E-03
    1  102  1.52500000E+00 -1.50000000E+00  8.27139680E-02 -7.60311500E-03
    1  103  1.55000000E+00 -1.50000000E+00  8.25557536E-02 -7.32513664E-03
    1  104  1.57500000E+00 -1.50000000E+00  8.23932845E-02 -7.05016935E-03
    1  105  1.60000000E+00 -1.50000000E+00  8.22265617E-02 -6.77842710E-03
    1  106  1.62500000E+00 -1.50000000E+00  8.20555869E-02 -6.51012380E-03
    1  107  1.65000000E+00 -1.50000000E+00  8.18803629E-02 -6.24547324E-03
    1  108  1.67500000E+00 -1.50000000E+00  8.17008933E-02 -5.98468905E-03
    1  109  1.70000000E+00 -1.50000000E+00  8.15171826E-02 -5.72798471E-03
    1  110  1.72500000E+00 -1.50000000E+00  8.13292361E-02 -5.47557351E-03
    1  111  1.75000000E+00 -1.50000000E+00  8.11370600E-02 -5.22766848E-03
    1  112  1.77500000E+00 -1.50000000E+00  8.09406613E-02 -4.98448245E-03
    1  113  1.80000000E+00 -1.50000000E+00  8.07400480E-02 -4.74622793E-03
    1  114  1.82500000E+00 -1.50000000E+00  8.05352290E-02 -4.51311715E-03
    1  115  1.85000000E+00 -1.50000000E+00  8.03262138E-02 -4.28536200E-03
    1  116  1.87500000E+00 -1.50000000E+00  8.01130129E-02 -4.06317399E-03
    1  117  1.90000000E+00 -1.50000000E+00  7.98956378E-02 -3.84676426E-03
    1  118  1.92500000E+00 -1.50000000E+00  7.96741008E-02 -3.63634354E-03
    1  119  1.95000000E+00 -1.50000000E+00  7.94484150E-02 -3.43212207E-03
    1  120  1.97500000E+00 -1.50000000E+00  7.92185945E-02 -3.23430964E-03
    1  121  2.00000000E+00 -1.50000000E+00  7.89846543E-02 -3.04311552E-03
    1  122  2.02500000E+00 -1.50000000E+00  7.87466104E-02 -2.85874843E-03
    1  123  2.05000000E+00 -1.50000000E+00  7.85044795E-02 -2.68141651E-03
    1  124  2.07500000E+00 -1.50000000E+00  7.82582796E-02 -2.51132729E-03
    1  125  2.10000000E+00 -1.50000000E+00  7.80080293E-02 -2.34868765E-03
    1  126  2.12500000E+00 -1.50000000E+00  7.77537486E-02 -2.19370378E-03
    1  127  2.15000000E+00 -1.50000000E+00  7.74954583E-02 -2.04658115E-03
    1  128  2.17500000E+00 -1.50000000E+00  7.72331800E-02 -1.90752446E-03
    1  129  2.20000000E+00 -1.50000000E+00  7.69669369E-02 -1.77673760E-03
    1  130  2.22500000E+00 -1.50000000E+00  7.66967528E-02 -1.65442362E-03
    1  131  2.25000000E+00 -1.50000000E+00  7.64226529E-02 -1.54078467E-03
    1  132  2.27500000E+00 -1.50000000E+00  7.61446632E-02 -1.43602198E-03
    1  133  2.30000000E+00 -1.50000000E+00  7.58628113E-02 -1.34033575E-03
    1  134  2.32500000E+00 -1.50000000E+00  7.55771257E-02 -1.25392520E-03
    1  135  2.35000000E+00 -1.50000000E+00  7.52876360E-02 -1.17698843E-03
    1  136  2.37500000E+00 -1.50000000E+00  7.49943734E-02 -1.10972241E-03
    1  137  2.40000000E+00 -1.50000000E+00  7.46973700E-02 -1.05232293E-03
    1  138  2.42500000E+00 -1.50000000E+00  7.43966593E-02 -1.00498450E-03
    1  139  2.45000000E+00 -1.50000000E+00  7.40922763E-02 -9.67900355E-04
    1  140  2.47500000E+00 -1.50000000E+00  7.37842572E-02 -9.41262346E-04
    1  141  2.50000000E+00 -1.50000000E+00  7.34726395E-02 -9.25260895E-04
    1  142  2.52500000E+00 -1.50000000E+00  7.31574622E-02 -9.20084932E-04
    1  143  2.55000000E+00 -1.50000000E+00  7.28387659E-02 -9.25921822E-04
    1  144  2.57500000E+00 -1.50000000E+00  7.25165924E-02 -9.42957304E-04
    1  145  2.60000000E+00 -1.50000000E+00  7.21909852E-02 -9.71375410E-04
    1  146  2.62500000E+00 -1.50000000E+00  7.18619892E-02 -1.01135840E-03
    1  147  2.65000000E+00 -1.50000000E+00  7.15296510E-02 -1.06308668E-03
    1  148  2.67500000E+00 -1.50000000E+00  7.11940188E-02 -1.12673874E-03
    1  149  2.70000000E+00 -1.50000000E+00  7.08551422E-02 -1.20249103E-03
    1  150  2.72500000E+00 -1.50000000E+00  7.05130728E-02 -1.29051794E-03
    1  151  2.75000000E+00 -1.50000000E+00  7.01678636E-02 -1.39099167E-03
    1  152  2.77500000E+00 -1.50000000E+00  6.98195695E-02 -1.50408216E-03
    1  153  2.80000000E+00 -1.50000000E+00  6.94682472E-02 -1.62995697E-03
    1  154  2.82500000E+00 -1.50000000E+00  6.91139548E-02 -1.76878126E-03
    1  155  2.85000000E+00 -1.50000000E+00  6.87567528E-02 -1.92071759E-03
    1  156  2.87500000E+00 -1.50000000E+00  6.83967030E-02 -2.08592594E-03
    1  157  2.90000000E+00 -1.50000000E+00  6.80338693E-02 -2.26456349E-03
    1  158  2.92500000E+00 -1.50000000E+00  6.76683174E-02 -2.45678463E-03
    1  159  2.95000000E+00 -1.50000000E+00  6.73001150E-02 -2.66274077E-03
    1  160  2.97500000E+00 -1.50000000E+00  6.69293316E-02 -2.88258027E-03
    1  161  3.00000000E+00 -1.50000000E+00  6.65560388E-02 -3.11644834E-03
    1  162  3.02500000E+00 -1.50000000E+00  6.61803099E-02 -3.36448690E-03
    1  163  3.05000000E+00 -1.50000000E+00  6.58022204E-02 -3.62683448E-03
    1  164  3.07500000E+00 -1.50000000E+00  6.54218476E-02 -3.90362613E-03
    1  165  3.10000000E+00 -1.50000000E+00  6.50392708E-02 -4.19499322E-03
    1  166  3.12500000E+00 -1.50000000E+00  6.46545715E-02 -4.50106343E-03
    1  167  3.15000000E+00 -1.50000000E+00  6.42678328E-02 -4.82196054E-03
    1  168  3.17500000E+00 -1.50000000E+00  6.38791402E-02 -5.15780436E-03
    1  169  3.20000000E+00 -1.50000000E+00  6.34885808E-02 -5.50871056E-03
    1  170  3.22500000E+00 -1.50000000E+00  6.30962439E-02 -5.87479057E-03
    1  171  3.25000000E+00 -1.50000000E+00  6.27022205E-02 -6.25615146E-03
    1  172  3.27500000E+00 -1.50000000E+00  6.23066037E-02 -6.65289580E-03
    1  173  3.30000000E+00 -1.50000000E+00  6.19094885E-02 -7.06512151E-03
    1  174  3.32500000E+00 -1.50000000E+00  6.15109715E-02 -7.49292177E-03
    1  175  3.35000000E+00 -1.50000000E+00  6.11111513E-02 -7.93638485E-03
    1  176  3.37500000E+00 -1.50000000E+00  6.07101280E-02 -8.39559403E-03
    1  177  3.40000000E+00 -1.50000000E+00  6.03080037E-02 -8.87062741E-03
    1  178  3.42500000E+00 -1.50000000E+00  5.99048817E-02 -9.36155784E-03
    1  179  3.45000000E+00 -1.50000000E+00  5.95008671E-02 -9.86845276E-03
    1  180  3.47500000E+00 -1.50000000E+00  5.90960662E-02 -1.03913741E-02
    1  181  3.50000000E+00 -1.50000000E+00  5.86905866E-02 -1.09303782E-02
    1  182  3.52500000E+00 -1.50000000E+00  5.82845371E-02 -1.14855155E-02
    1  183  3.55000000E+00 -1.50000000E+00  5.78780275E-02 -1.20568307E-02
    1  184  3.57500000E+00 -1.50000000E+00  5.74711682E-02 -1.26443625E-02
    1  185  3.60000000E+00 -1.50000000E+00  5.70640704E-02 -1.32481436E-02
    1  186  3.62500000E+00 -1.50000000E+00  5.66568458E-02 -1.38682005E-02
    1  187  3.65000000E+00 -1.50000000E+00  5.62496059E-02 -1.45045533E-02
    1  188  3.67500000E+00 -1.50000000E+00  5.58424623E-02 -1.51572161E-02
    1  189  3.70000000E+00 -1.50000000E+00  5.54355260E-02 -1.58261964E-02
    1  190  3.72500000E+00 -1.50000000E+00  5.50289070E-02 -1.65114953E-02
    1  191  3.75000000E+00 -1.50000000E+00  5.46227140E-02 -1.72131074E-02
    1  192  3.77500000E+00 -1.50000000E+00  5.42170534E-02 -1.79310208E-02
    1  193  3.80000000E+00 -1.50000000E+00  5.38120294E-02 -1.86652173E-02
    1  194  3.82500000E+00 -1.50000000E+00  5.34077420E-02 -1.94156718E-02
    1  195  3.85000000E+00 -1.50000000E+00  5.30042868E-02 -2.01823528E-02
    1  196  3.87500000E+00 -1.50000000E+00  5.26017529E-02 -2.09652226E-02
    1  197  3.90000000E+00 -1.50000000E+00  5.22002209E-02 -2.17642365E-02
    1  198  3.92500000E+00 -1.50000000E+00  5.17997601E-02 -2.25793438E-02
    1  199  3.95000000E+00 -1.50000000E+00  5.14004231E-02 -2.34104874E-02
    1  200  3.97500000E+00 -1.50000000E+00  5.10022373E-02 -2.42576038E-02
    1  201  4.00000000E+00 -1.50000000E+00  5.06051921E-02 -2.51206234E-02
    1  202  4.02489152E+00 -1.50000180E+00  5.02107467E-02 -2.59956521E-02
    1  203  4.04956851E+00 -1.50001424E+00  4.98202365E-02 -2.68787170E-02
    1  204  4.07403459E+00 -1.50004754E+00  4.94330365E-02 -2.77696270E-02
    1  205  4.09829334E+00 -1.50011150E+00  4.90489208E-02 -2.86681906E-02
    1  206  4.12234833E+00 -1.50021549E+00  4.86673592E-02 -2.95742146E-02
    1  207  4.14620307E+00 -1.50036847E+00  4.82881816E-02 -3.04875050E-02
    1  208  4.16986101E+00 -1.50057901E+00  4.79109116E-02 -3.14078646E-02
    1  209  4.19332555E+00 -1.50085530E+00  4.75354093E-02 -3.23350955E-02
    1  210  4.21660000E+00 -1.50120518E+00  4.71612358E-02 -3.32689947E-02
    1  211  4.23968761E+00 -1.50163611E+00  4.67882701E-02 -3.42093598E-02
    1  212  4.26259156E+00 -1.50215525E+00  4.64161034E-02 -3.51559811E-02
    1  213  4.28531492E+00 -1.50276941E+00  4.60446277E-02 -3.61086511E-02
    1  214  4.30786069E+00 -1.50348508E+00  4.56734602E-02 -3.70671529E-02
    1  215  4.33023176E+00 -1.50430847E+00  4.53025021E-02 -3.80312738E-02
    1  216  4.35243096E+00 -1.50524549E+00  4.49313940E-02 -3.90007893E-02
    1  217  4.37446098E+00 -1.50630178E+00  4.45600442E-02 -3.99754815E-02
    1  218  4.39632445E+00 -1.50748269E+00  4.41881155E-02 -4.09551187E-02
    1  219  4.41802389E+00 -1.50879334E+00  4.38155214E-02 -4.19394776E-02
    1  220  4.43956172E+00 -1.51023857E+00  4.34419460E-02 -4.29283195E-02
    1  221  4.46094026E+00 -1.51182302E+00  4.30673072E-02 -4.39214162E-02
    1  222  4.48216175E+00 -1.51355108E+00  4.26913100E-02 -4.49185227E-02
    1  223  4.50322832E+00 -1.51542692E+00  4.23138756E-02 -4.59194062E-02
    1  224  4.52414201E+00 -1.51745450E+00  4.19347295E-02 -4.69238156E-02
    1  225  4.54490476E+00 -1.51963758E+00  4.15537963E-02 -4.79315143E-02
    1  226  4.56551844E+00 -1.52197974E+00  4.11708214E-02 -4.89422462E-02
    1  227  4.58598479E+00 -1.52448434E+00  4.07857325E-02 -4.99557710E-02
    1  228  4.60630550E+00 -1.52715461E+00  4.03982947E-02 -5.09718287E-02
    1  229  4.62648216E+00 -1.52999356E+00  4.00084386E-02 -5.19901761E-02
    1  230  4.64651629E+00 -1.53300406E+00  3.96159490E-02 -5.30105501E-02
    1  231  4.66640929E+00 -1.53618884E+00  3.92207592E-02 -5.40327052E-02
    1  232  4.68616254E+00 -1.53955045E+00  3.88226733E-02 -5.50563762E-02
    1  233  4.70577730E+00 -1.54309130E+00  3.84216274E-02 -5.60813164E-02
    1  234  4.72525477E+00 -1.54681368E+00  3.80174447E-02 -5.71072597E-02
    1  235  4.74459609E+00 -1.55071974E+00  3.76100642E-02 -5.81339583E-02
    1  236  4.76380233E+00 -1.55481150E+00  3.71993276E-02 -5.91611467E-02
    1  237  4.78287448E+00 -1.55909087E+00  3.67851769E-02 -6.01885770E-02
    1  238  4.80181350E+00 -1.56355963E+00  3.63674720E-02 -6.12159850E-02
    1  239  4.82062025E+00 -1.56821947E+00  3.59461581E-02 -6.22431238E-02
    1  240  4.83929558E+00 -1.57307196E+00  3.55211125E-02 -6.32697317E-02
    1  241  4.85784027E+00 -1.57811858E+00  3.50922842E-02 -6.42955633E-02
    1  242  4.87625503E+00 -1.58336071E+00  3.46595668E-02 -6.53203606E-02
    1  243  4.89454057E+00 -1.58879964E+00  3.42229134E-02 -6.63438806E-02
    1  244  4.91269751E+00 -1.59443658E+00  3.37822337E-02 -6.73658700E-02
    1  245  4.93072647E+00 -1.60027265E+00  3.33374847E-02 -6.83860891E-02
    1  246  4.94862801E+00 -1.60630891E+00  3.28885912E-02 -6.94042902E-02
    1  247  4.96640266E+00 -1.61254632E+00  3.24355150E-02 -7.04202374E-02
    1  248  4.98405093E+00 -1.61898579E+00  3.19781946E-02 -7.14336900E-02
    1  249  5.00157330E+00 -1.62562817E+00  3.15165972E-02 -7.24444168E-02
    1  250  5.01897021E+00 -1.63247422E+00  3.10506742E-02 -7.34521843E-02
    1  251  5.03624210E+00 -1.63952466E+00  3.05803981E-02 -7.44567671E-02
    1  252  5.05338939E+00 -1.64678016E+00  3.01057323E-02 -7.54579398E-02
    1  253  5.07041246E+00 -1.65424133E+00  2.96266552E-02 -7.64554836E-02
    1  254  5.08731171E+00 -1.66190871E+00  2.91431412E-02 -7.74491816E-02
    1  255  5.10408752E+00 -1.66978283E+00  2.86551746E-02 -7.84388225E-02
    1  256  5.12074026E+00 -1.67786414E+00  2.81627399E-02 -7.94241986E-02
    1  257  5.13727030E+00 -1.68615308E+00  2.76658277E-02 -8.04051067E-02
    1  258  5.15367800E+00 -1.69465003E+00  2.71644313E-02 -8.13813487E-02
    1  259  5.16996374E+00 -1.70335535E+00  2.66585483E-02 -8.23527305E-02
    1  260  5.18612791E+00 -1.71226933E+00  2.61481795E-02 -8.33190637E-02
    1  261  5.20217088E+00 -1.72139228E+00  2.56333295E-02 -8.42801643E-02
    1  262  5.21809307E+00 -1.73072443E+00  2.51140059E-02 -8.52358540E-02
    1  263  5.23389489E+00 -1.74026601E+00  2.45902203E-02 -8.61859595E-02
    1  264  5.24957678E+00 -1.75001722E+00  2.40619863E-02 -8.71303126E-02
    1  265  5.26513921E+00 -1.75997823E+00  2.35293226E-02 -8.80687516E-02
    1  266  5.28058266E+00 -1.77014919E+00  2.29922477E-02 -8.90011187E-02
    1  267  5.29590765E+00 -1.78053023E+00  2.24507873E-02 -8.99272646E-02
    1  268  5.31111474E+00 -1.79112145E+00  2.19049641E-02 -9.08470417E-02
    1  269  5.32620452E+00 -1.80192294E+00  2.13548108E-02 -9.17603140E-02
    1  270  5.34117761E+00 -1.81293477E+00  2.08003535E-02 -9.26669440E-02
    1  271  5.35603470E+00 -1.82415701E+00  2.02416318E-02 -9.35668099E-02
    1  272  5.37077651E+00 -1.83558968E+00  1.96786741E-02 -9.44597844E-02
    1  273  5.38540383E+00 -1.84723283E+00  1.91115268E-02 -9.53457603E-02
    1  274  5.39991748E+00 -1.85908645E+00  1.85402202E-02 -9.62246205E-02
    1  275  5.41431836E+00 -1.87115057E+00  1.79648068E-02 -9.70962733E-02
    1  276  5.42860745E+00 -1.88342516E+00  1.73853183E-02 -9.79606119E-02
    1  277  5.44278577E+00 -1.89591022E+00  1.68018131E-02 -9.88175603E-02
    1  278  5.45685444E+00 -1.90860572E+00  1.62143237E-02 -9.96670221E-02
    1  279  5.47081464E+00 -1.92151163E+00  1.56229136E-02 -1.00508938E-01
    1  280  5.48466766E+00 -1.93462790E+00  1.50276157E-02 -1.01343221E-01
    1  281  5.49841487E+00 -1.94795449E+00  1.44284982E-02 -1.02169830E-01
    1  282  5.51205771E+00 -1.96149135E+00  1.38255939E-02 -1.02988688E-01
    1  283  5.52559775E+00 -1.97523842E+00  1.32189751E-02 -1.03799771E-01
    1  284  5.53903667E+00 -1.98919563E+00  1.26086738E-02 -1.04603013E-01
    1  285  5.55237624E+00 -2.00336292E+00  1.19947661E-02 -1.05398406E-01
    1  286  5.56561836E+00 -2.01774020E+00  1.13772830E-02 -1.06185897E-01
    1  287  5.57876505E+00 -2.03232741E+00  1.07563030E-02 -1.06965496E-01
    1  288  5.59181846E+00 -2.04712446E+00  1.01318560E-02 -1.07737159E-01
    1  289  5.60478087E+00 -2.06213126E+00  9.50402267E-03 -1.08500915E-01
    1  290  5.61765472E+00 -2.07734771E+00  8.87283102E-03 -1.09256731E-01
    1  291  5.63044258E+00 -2.09277372E+00  8.23836293E-03 -1.10004656E-01
    1  292  5.64314719E+00 -2.10840919E+00  7.60064461E-03 -1.10744667E-01
    1  293  5.65577143E+00 -2.12425400E+00  6.95975826E-03 -1.11476830E-01
    1  294  5.66831836E+00 -2.14030802E+00  6.31572792E-03 -1.12201136E-01
    1  295  5.68079124E+00 -2.15657115E+00  5.66863534E-03 -1.12917670E-01
    1  296  5.69319347E+00 -2.17304323E+00  5.01850210E-03 -1.13626432E-01
    1  297  5.70552867E+00 -2.18972411E+00  4.36540868E-03 -1.14327527E-01
    1  298  5.71780065E+00 -2.20661365E+00  3.70937395E-03 -1.15020969E-01
    1  299  5.73001344E+00 -2.22371164E+00  3.05047629E-03 -1.15706878E-01
    1  300  5.74217125E+00 -2.24101791E+00  2.38873154E-03 -1.16385283E-01
    1  301  5.75427853E+00 -2.25853224E+00  1.72421521E-03 -1.17056322E-01
    1  302  5.76633998E+00 -2.27625438E+00  1.05693980E-03 -1.17720036E-01
    1  303  5.77836051E+00 -2.29418407E+00  3.86977089E-04 -1.18376582E-01
    1  304  5.79034528E+00 -2.31232101E+00 -2.85664056E-04 -1.19026012E-01
    1  305  5.80229972E+00 -2.33066488E+00 -9.60916439E-04 -1.19668501E-01
    1  306  5.81422950E+00 -2.34921530E+00 -1.63877525E-03 -1.20304117E-01
    1  307  5.82614058E+00 -2.36797185E+00 -2.31917878E-03 -1.20933049E-01
    1  308  5.83803920E+00 -2.38693407E+00 -3.00212681E-03 -1.21555378E-01
    1  309  5.84993188E+00 -2.40610144E+00 -3.68756415E-03 -1.22171311E-01
    1  310  5.86182543E+00 -2.42547337E+00 -4.37549593E-03 -1.22780940E-01
    1  311  5.87372700E+00 -2.44504921E+00 -5.06587489E-03 -1.23384485E-01
    1  312  5.88564401E+00 -2.46482820E+00 -5.75871272E-03 -1.23982053E-01
    1  313  5.89758423E+00 -2.48480953E+00 -6.45397205E-03 -1.24573874E-01
    1  314  5.90955578E+00 -2.50499227E+00 -7.15167334E-03 -1.25160063E-01
    1  315  5.92156708E+00 -2.52537537E+00 -7.85179249E-03 -1.25740858E-01
    1  316  5.93362693E+00 -2.54595769E+00 -8.55436293E-03 -1.26316379E-01
    1  317  5.94574449E+00 -2.56673793E+00 -9.25938031E-03 -1.26886860E-01
    1  318  5.95792926E+00 -2.58771465E+00 -9.96690025E-03 -1.27452416E-01
    1  319  5.97019114E+00 -2.60888623E+00 -1.06769530E-02 -1.28013257E-01
    1  320  5.98254040E+00 -2.63025091E+00 -1.13896400E-02 -1.28569457E-01
    1  321  5.99498772E+00 -2.65180670E+00 -1.21050357E-02 -1.29121206E-01
    1  322  6.01472917E+00 -2.68584016E+00 -1.32287405E-02 -1.29975897E-01
    1  323  6.03510101E+00 -2.71997037E+00 -1.43491757E-02 -1.30832267E-01
