# <time> <evaluation_point_x> <evaluation_point_y> <velocity_x> <velocity_y> <pressure> <temperature> <C_1>
0 0.5 0 1.45397e-13 0 0.503212 0 0
0 0.5 0.1 1.64703e-13 -6.50968e-06 0.402638 0 0
0 0.5 0.2 2.1236e-13 -1.41885e-05 0.30209 0 0
0 0.5 0.3 3.06547e-13 -2.38215e-05 0.201609 0 0
0 0.5 0.4 3.64312e-13 -2.96693e-05 0.100638 0 1
0 0.5 0.5 -2.45981e-15 -2.96809e-05 -4.18413e-11 0 1
0 0.5 0.6 -3.65756e-13 -2.96693e-05 -0.100638 0 1
0 0.5 0.7 -2.88267e-13 -2.38215e-05 -0.201609 0 0
0 0.5 0.8 -1.80746e-13 -1.41885e-05 -0.30209 0 0
0 0.5 0.9 -1.30718e-13 -6.50968e-06 -0.402638 0 0
0 0.5 1 -1.12944e-13 0 -0.503212 0 0

