1	505336.5376	4183192.256	1555.3	57.81521032	-5.212394563	43.53768023
2	505336.0792	4183193.266	1555.6	57.27996527	-4.083054157	39.8708482
3	505336.2546	4183194.231	1555.6	55.0490527	-1.210088597	38.2671059
4	505336.9575	4183196.417	1556	50.02066568	1.659343832	41.66938434
5	505336.9129	4183197.371	1556.3	51.24640527	0.857276122	41.60753652
6	505336.9121	4183198.636	1556.2	50.81796763	0.734446295	41.61763525
7	505336.8843	4183200.722	1555.8	50.35841082	1.336666386	42.26129119
8	505338.9694	4183202.942	1555.2	50.89291677	0.585404277	43.42902986
9	505338.4492	4183204.196	1555.3	51.27217882	-0.579641913	43.54445637
10	505337.2942	4183206.68	1554.8	50.28558551	-98.89227426	42.81149455
11	505337.258	4183208.3	1552.9	48.65904252	-110.6310131	41.90736124
12	505337.2134	4183209.177	1552.9	46.71845951	-109.6779018	43.93483219
13	505337.0806	4183210.286	1552.6	45.37959432	-109.0454437	46.74934326
14	505338.2423	4183210.963	1551.7	48.64616701	-119.8941604	48.17889973
15	505339.2703	4183214.126	1552.2	55.93685818	-5.053843464	42.7764487
16	505339.6309	4183214.726	1551.6	54.63750806	-3.130853425	41.92743699
17	505338.5023	4183217.288	1551.1	48.56267559	-118.2592239	40.81368021
18	505338.9863	4183217.665	1551.3	49.17169179	-99.93334636	41.9760489
19	505339.6195	4183218.697	1551.8	47.61272235	-129.9843556	43.19602432
20	505340.1475	4183219.086	1552.5	48.43743577	-123.8216513	44.67669573
21	505340.4373	4183220.14	1553.7	48.32292418	1.072960597	46.13363064
22	505340.7889	4183221.006	1554.2	48.76233115	0.663687049	47.62761935
23	505341.5538	4183222.66	1555.4	56.26455566	-5.395147441	46.70381349
24	505342.2655	4183224.801	1555.5	54.95205364	-3.603814846	43.24353791
25	505342.6785	4183226.044	1554.9	51.987213	-0.39645407	42.38439162
26	505343.2941	4183227.11	1554.9	51.00364728	-0.432722791	43.26132374
27	505343.6454	4183228.43	1554.8	50.57301323	0.725300609	46.45128666
28	505344.2784	4183229.718	1555.3	54.60159641	-2.6420466	46.0738873
29	505344.586	4183230.539	1555.7	54.34300951	-3.085847952	44.76367083
30	505344.6998	4183231.571	1555.6	54.45307592	-3.533780882	43.89755663
31	505344.8313	4183232.492	1555.9	54.0690539	-114.7245146	43.68427594
32	505345.1649	4183233.868	1554.9	52.70083487	-126.8467012	43.68959152
33	505346.3699	4183235.644	1554.4	53.27664192	-129.379447	43.99393874
34	505347.5318	4183236.033	1553.8	53.22814537	-141.1343331	43.67460059
35	505348.3057	4183237.287	1554	52.42585296	-135.8842708	43.51773801
36	505349.2736	4183238.231	1554.4	50.24709887	-130.2835586	45.5701323
37	505350.0213	4183239.141	1554.6	52.69330943	-121.555368	46.78139793
38	505350.5487	4183240.45	1554.8	53.0570893	-124.4396496	45.99173425
39	505350.3281	4183241.227	1555.1	52.74781579	0.330473822	46.37953343
40	505350.6971	4183242.359	1554.9	52.40233025	-0.853843372	47.76896993
41	505351.2073	4183243.091	1554.8	57.12718348	-4.35317501	48.07021381
42	505351.9287	4183243.869	1554.4	58.98082147	-6.121281329	45.8908105
43	505351.8932	4183244.279	1554.7	59.50935023	-6.913642993	43.56018068
44	505352.5885	4183244.635	1553.5	58.31165257	-6.487160538	40.74193371
45	505354.0843	4183245.967	1552.9	53.45350233	-1.846810401	39.48082583
46	505354.0402	4183246.078	1550.5	50.65403692	0.585296768	41.09538321
47	505354.1793	4183248.741	1548.4	49.49456382	-100.167906	41.9384304
48	505354.619	4183249.584	1548.3	48.19046901	-108.1315438	42.62152132
49	505354.4415	4183251.714	1548.7	47.99407024	-112.488723	46.46746011
50	505355.4267	4183253.068	1549.3	48.62476209	-106.0656568	47.03548132
51	505355.5845	4183254.078	1550.2	52.36052544	-120.436841	47.03100009
52	505355.9978	4183254.788	1550.9	52.46165338	-113.2498982	47.09920692
53	505356.332	4183255.266	1551.8	54.20178376	-108.4483765	48.2668438
54	505356.7631	4183255.821	1552.6	57.57706867	-101.8321532	46.66645698

#4_3_100
#stop	E	N	height	inc	dec	int
