1	499413.5752	4171917.928	1827	54.34429607	2.807465102	46.59009855
2	499412.5172	4171917.54	1826	54.17035408	6.717557707	46.00538655
3	499411.812	4171917.984	1825.4	53.23896004	7.823499781	45.08882049
4	499411.3095	4171917.873	1825	53.17902047	7.88869156	43.42257342
5	499410.4719	4171917.862	1824.9	52.48165977	6.471092391	42.95340652
6	499409.6785	4171917.839	1824	51.65342429	4.891036426	42.53623097
7	499408.3737	4171917.895	1823	51.07814558	2.540283074	42.67602084
8	499407.4921	4171918.039	1823.4	51.11960243	2.794444494	43.11112594
9	499406.6105	4171918.139	1823.3	51.00610835	2.989614922	43.03198974
10	499406.1697	4171918.15	1823	51.15818166	3.719999385	42.64138886
11	499405.2705	4171918.117	1823.3	50.26879604	4.205533322	42.0498422
12	499404.5652	4171918.084	1823.1	49.41692174	2.597974233	41.42896913
13	499403.8423	4171918.028	1823.6	50.79763059	1.44315683	41.34383784
14	499402.996	4171918.317	1824	51.55627367	-0.069928602	41.04920276
15	499402.035	4171918.206	1824.3	51.85720889	-1.326618469	41.11079385
16	499401.3297	4171917.862	1825.1	53.19642223	-1.856084232	41.27306677
17	499400.1748	4171917.918	1826	52.84221938	-5.350745207	41.79647039
18	499399.5841	4171917.818	1826.5	53.43506032	-5.105539187	42.26835868
19	499398.9053	4171917.041	1826.8	53.90003664	-6.628182202	43.15907093
20	499398.1999	4171916.698	1828.1	54.12246611	-5.279886898	44.0294785
21	499397.1596	4171916.509	1828.5	54.63011898	-5.370940826	44.37812882
22	499396.5249	4171916.343	1829.3	54.51721758	-5.318819836	44.64853484
23	499395.3788	4171916.065	1829.8	54.75381636	-4.530918172	45.0403287
24	499394.5148	4171916.043	1829.8	55.00661964	-4.069451845	45.19913132
25	499393.5274	4171915.866	1829.9	54.90443746	-2.928479772	45.26795377
26	499392.5929	4171915.844	1830.4	54.62760084	-3.563171121	45.26682468
27	499392.1521	4171915.788	1830.8	56.326762	-3.782511862	45.3927738
28	499391.1206	4171915.766	1830.9	55.63768983	-2.553976307	45.54751185
29	499389.9304	4171915.544	1830.5	55.88719977	-2.450561978	45.62264549
30	499388.5903	4171915.034	1830.4	56.35842213	-0.54917841	46.01021497
31	499391.8872	4171909.964	1828.8	55.58940141	-5.373610517	46.99258315

#5_2_175
#stop	E	N	height	inc	dec	int
