1	499392.6805	4171908.665	1829.5	56.40354662	-8.303763637	47.52796288
2	499393.3682	4171908.554	1829.1	55.8941407	-10.8266569	44.35450356
3	499394.0029	4171908.854	1829	54.52527652	-5.512816783	43.21569071
4	499394.6906	4171909.076	1828.5	54.14971491	-3.383806415	43.88176669
5	499395.5898	4171909.164	1828	53.58105331	-2.582959136	44.934525
6	499396.4097	4171909.298	1828	53.06628546	-2.499618286	44.84627061
7	499397.3795	4171909.275	1827.4	51.99343151	-0.242080745	45.96706153
8	499398.0583	4171908.998	1827	49.03280624	3.016258001	46.80631822
9	499398.7724	4171908.931	1826.7	46.94511025	3.708820132	47.23417596
10	499399.2749	4171908.854	1826.1	45.71415619	0.804604282	47.19230416
11	499400.0683	4171908.432	1826	50.46126898	-4.974963297	46.96749195
12	499401.0557	4171908.443	1825.4	53.25798439	-5.463157806	45.87411962
13	499402.0696	4171908.443	1825.3	54.31386893	-7.071037003	44.98470323
14	499403.1275	4171908.742	1824.3	54.06374287	-8.374678369	42.22993952
15	499403.4009	4171909.153	1823.5	52.66536886	-5.379844481	40.75603111
16	499404.1854	4171908.054	1823.4	52.63132766	-3.512078511	40.0413926
17	499405.1111	4171908.498	1822.4	50.79560818	0.20667615	38.35402359
18	499406.0633	4171908.609	1821.9	49.85442356	5.882240056	38.91824265
19	499407.1036	4171908.831	1821.8	51.56807055	6.782905899	40.21737002
20	499407.9323	4171909.108	1821.6	52.12092175	6.330499046	41.09256812
21	499409.1489	4171909.075	1821.6	51.53017542	7.641008754	41.51485217
22	499409.7837	4171909.041	1821.8	50.84374868	7.187352698	42.59892691
23	499410.6036	4171909.241	1822	49.79698691	7.690354381	43.30636132
24	499411.1943	4171909.873	1822.1	51.02303311	8.401580439	45.24519786
25	499411.9701	4171910.073	1822.5	52.25691474	6.905305287	45.93935459
26	499413.0721	4171910.217	1823	52.85104052	5.981570663	46.68415797
27	499413.795	4171910.095	1823.8	54.60134208	0.37764027	46.98706307

#5_3_75
#stop	E	N	height	inc	dec	int
