1	499392.3103	4171909.608	1830.5	55.57414739	-5.769810092	46.81720615
2	499392.8569	4171909.886	1829.7	56.07340255	-6.799400012	46.15832269
3	499393.5887	4171909.875	1828.3	55.34460444	-5.243746254	44.32113028
4	499394.1352	4171909.631	1827.9	55.04238305	-4.87654495	44.49690651
5	499395.2461	4171909.941	1827.4	53.66508379	-3.062212834	45.07088058
6	499396.2511	4171910.052	1827	53.45031227	-2.847010362	45.23237146
7	499396.833	4171910.163	1826.6	53.4055717	-2.283571411	45.58245956
8	499397.6881	4171910.163	1826.4	52.70389951	0.883787429	47.41784696
9	499398.4815	4171909.686	1825.9	50.88282703	-0.650449063	48.67481395
10	499399.9097	4171909.275	1825.5	52.63056184	-5.546838448	46.87509206
11	499400.6238	4171909.208	1825.1	53.11135893	-5.776638505	45.6585925
12	499401.6288	4171909.275	1824.5	54.12790319	-5.498568181	44.87169502
13	499402.1578	4171909.819	1824.2	54.31704993	-6.055836418	43.94814185
14	499402.7309	4171909.652	1823.4	53.69604522	-6.900464155	42.77739892
15	499403.445	4171909.63	1823.2	53.30927143	-5.856642007	41.60665944
16	499404.0974	4171909.763	1822.8	52.88674021	-4.065701188	40.69463246
17	499405.2699	4171909.963	1822	51.70257305	0.096765471	39.47764054
18	499405.8694	4171909.885	1822.1	51.15218029	3.696778748	39.4065571
19	499406.9626	4171909.685	1822	51.95962862	5.143651596	40.86507953
20	499408.1528	4171910.051	1821.3	52.66568179	5.506527306	41.07350339
21	499409.0873	4171910.151	1821.4	52.07948647	6.42506026	42.46256538
22	499409.5193	4171910.106	1821.5	51.390132	6.95951916	43.01833796
23	499410.5419	4171910.351	1821.8	51.42734392	7.727357501	43.93786394
24	499411.2472	4171910.628	1821.1	51.97724536	8.564746373	45.34652512
25	499412.1289	4171910.772	1821.5	52.90734701	6.951348633	45.92887129
26	499412.7636	4171910.739	1822	53.20181625	5.529105609	46.81484996
27	499413.7775	4171910.905	1822.9	53.82113532	1.922308941	46.48705042

#5_3_125
#stop	E	N	height	inc	dec	int
